6460,0x000E,1,FALSE,322.77908,1.28302,0.18930,3.90990,NAN,NAN,12.10000
6470,0x000E,1,FALSE,323.27859,1.28497,0.18930,3.90970,NAN,NAN,12.00000
6480,0x000E,1,FALSE,323.72815,1.28673,0.18930,3.90950,NAN,NAN,12.00000
6490,0x000E,1,FALSE,324.22769,1.28868,0.18930,3.90930,NAN,NAN,12.00000
6500,0x000E,1,FALSE,324.72717,1.29063,0.18930,3.90910,NAN,NAN,12.00000
6510,0x000E,1,FALSE,325.22662,1.29258,0.18930,3.90890,NAN,NAN,12.10000
6520,0x000E,1,FALSE,325.72635,1.29454,0.18930,3.90870,NAN,NAN,12.10000
6530,0x000E,1,FALSE,326.27594,1.29669,0.18930,3.90850,NAN,NAN,12.20000
6540,0x000E,1,FALSE,326.77551,1.29864,0.18930,3.90830,NAN,NAN,12.20000
6550,0x000E,1,FALSE,327.27502,1.30059,0.18930,3.90810,NAN,NAN,12.20000
6560,0x000E,1,FALSE,327.77457,1.30254,0.18930,3.90800,NAN,NAN,12.20000
6570,0x000E,1,FALSE,328.22418,1.30430,0.18930,3.90770,NAN,NAN,12.30000
6580,0x000E,1,FALSE,328.72382,1.30625,0.18930,3.90760,NAN,NAN,12.20000
6590,0x000E,1,FALSE,329.22345,1.30820,0.18930,3.90740,NAN,NAN,12.30000
6600,0x000E,1,FALSE,329.72290,1.31015,0.18930,3.90720,NAN,NAN,12.30000
6610,0x000E,1,FALSE,330.22247,1.31211,0.18930,3.90700,NAN,NAN,12.30000
6620,0x000E,1,FALSE,330.77213,1.31425,0.18930,3.90680,NAN,NAN,12.30000
6630,0x000E,1,FALSE,331.27173,1.31621,0.18930,3.90660,NAN,NAN,12.30000
6640,0x000E,1,FALSE,331.77136,1.31816,0.18930,3.90650,NAN,NAN,12.30000
6650,0x000E,1,FALSE,332.27106,1.32011,0.18930,3.90630,NAN,NAN,12.30000
6660,0x000E,1,FALSE,332.72061,1.32186,0.18930,3.90610,NAN,NAN,12.30000
6670,0x000E,1,FALSE,333.22009,1.32382,0.18930,3.90590,NAN,NAN,12.20000
6680,0x000E,1,FALSE,333.71957,1.32577,0.18930,3.90570,NAN,NAN,12.10000
6690,0x000E,1,FALSE,334.21902,1.32772,0.18930,3.90550,NAN,NAN,12.10000
6700,0x000E,1,FALSE,334.71869,1.32967,0.18930,3.90530,NAN,NAN,12.10000
6710,0x000E,1,FALSE,335.26804,1.33181,0.18930,3.90510,NAN,NAN,12.10000
6720,0x000E,1,FALSE,335.76743,1.33376,0.18930,3.90490,NAN,NAN,12.10000
6730,0x000E,1,FALSE,336.26694,1.33571,0.18930,3.90470,NAN,NAN,12.20000
6740,0x000E,1,FALSE,336.76639,1.33766,0.18930,3.90450,NAN,NAN,12.20000
6750,0x000E,1,FALSE,337.21585,1.33942,0.18930,3.90430,NAN,NAN,12.30000
6760,0x000E,1,FALSE,337.71530,1.34137,0.18930,3.90410,NAN,NAN,12.30000
6770,0x000E,1,FALSE,338.21481,1.34332,0.18930,3.90400,NAN,NAN,12.40000
6780,0x000E,1,FALSE,338.71426,1.34527,0.18930,3.90380,NAN,NAN,12.40000
6790,0x000E,1,FALSE,339.21381,1.34722,0.18930,3.90360,NAN,NAN,12.50000
6800,0x000E,1,FALSE,339.76312,1.34936,0.18930,3.90340,NAN,NAN,12.50000
6810,0x000E,1,FALSE,340.26270,1.35131,0.18930,3.90330,NAN,NAN,12.60000
6820,0x000E,1,FALSE,340.76242,1.35326,0.18930,3.90310,NAN,NAN,12.60000
6830,0x000E,1,FALSE,341.26205,1.35521,0.18930,3.90290,NAN,NAN,12.70000
6840,0x000E,1,FALSE,341.71158,1.35697,0.18930,3.90280,NAN,NAN,12.70000
6850,0x000E,1,FALSE,342.21115,1.35892,0.18930,3.90260,NAN,NAN,12.70000
6860,0x000E,1,FALSE,342.71072,1.36087,0.18930,3.90250,NAN,NAN,12.80000
6870,0x000E,1,FALSE,343.21024,1.36281,0.18930,3.90230,NAN,NAN,12.80000
6880,0x000E,1,FALSE,343.70978,1.36476,0.18930,3.90220,NAN,NAN,12.80000
6890,0x000E,1,FALSE,344.25928,1.36691,0.18930,3.90200,NAN,NAN,12.80000
6900,0x000E,1,FALSE,344.75891,1.36886,0.18930,3.90180,NAN,NAN,12.80000
6910,0x000E,1,FALSE,345.25839,1.37081,0.18930,3.90170,NAN,NAN,12.90000
6920,0x000E,1,FALSE,345.75784,1.37275,0.18930,3.90150,NAN,NAN,12.80000
6930,0x000E,1,FALSE,346.20737,1.37451,0.18930,3.90140,NAN,NAN,12.80000
6940,0x000E,1,FALSE,346.70697,1.37646,0.18930,3.90120,NAN,NAN,12.70000
6950,0x000E,1,FALSE,347.20654,1.37841,0.18930,3.90110,NAN,NAN,12.50000
6960,0x000E,1,FALSE,347.70602,1.38035,0.18930,3.90090,NAN,NAN,12.40000
6970,0x000E,1,FALSE,348.20547,1.38230,0.18930,3.90070,NAN,NAN,12.30000
6980,0x000E,1,FALSE,348.75482,1.38444,0.18930,3.90050,NAN,NAN,12.20000
6990,0x000E,1,FALSE,349.25427,1.38639,0.18930,3.90030,NAN,NAN,12.10000
7000,0x000E,1,FALSE,349.75375,1.38834,0.18930,3.90010,NAN,NAN,12.10000
7010,0x000E,1,FALSE,350.25342,1.39029,0.18930,3.89990,NAN,NAN,12.00000
7020,0x000E,1,FALSE,350.70297,1.39204,0.18930,3.89970,NAN,NAN,12.00000
7030,0x000E,1,FALSE,351.20245,1.39399,0.18930,3.89950,NAN,NAN,12.10000
7040,0x000E,1,FALSE,351.70212,1.39594,0.18930,3.89930,NAN,NAN,12.10000
7050,0x000E,1,FALSE,352.20151,1.39789,0.18930,3.89910,NAN,NAN,12.20000
7060,0x000E,1,FALSE,352.70096,1.39983,0.18930,3.89890,NAN,NAN,12.20000
7070,0x000E,1,FALSE,353.25034,1.40197,0.18930,3.89880,NAN,NAN,12.20000
7080,0x000E,1,FALSE,353.74979,1.40392,0.18930,3.89850,NAN,NAN,12.20000
7090,0x000E,1,FALSE,354.24933,1.40587,0.18930,3.89830,NAN,NAN,12.20000
7100,0x000E,1,FALSE,354.74884,1.40782,0.18930,3.89810,NAN,NAN,12.30000
7110,0x000E,1,FALSE,355.19855,1.40957,0.18930,3.89790,NAN,NAN,12.30000
7120,0x000E,1,FALSE,355.69809,1.41152,0.18930,3.89780,NAN,NAN,12.30000
7130,0x000E,1,FALSE,356.19757,1.41346,0.18930,3.89760,NAN,NAN,12.30000
7140,0x000E,1,FALSE,356.69699,1.41541,0.18930,3.89740,NAN,NAN,12.30000
7150,0x000E,1,FALSE,357.19644,1.41735,0.18930,3.89720,NAN,NAN,12.30000
7160,0x000E,1,FALSE,357.74585,1.41950,0.18930,3.89700,NAN,NAN,12.30000
7170,0x000E,1,FALSE,358.24564,1.42144,0.18930,3.89680,NAN,NAN,12.40000
7180,0x000E,1,FALSE,358.74515,1.42339,0.18930,3.89660,NAN,NAN,12.30000
7190,0x000E,1,FALSE,359.24469,1.42534,0.18930,3.89640,NAN,NAN,12.30000
7200,0x000E,1,FALSE,359.69418,1.42709,0.18930,3.89630,NAN,NAN,12.20000
7210,0x000E,1,FALSE,360.19363,1.42903,0.18930,3.89610,NAN,NAN,12.10000
7220,0x000E,1,FALSE,360.69299,1.43098,0.18930,3.89590,NAN,NAN,12.10000
7230,0x000E,1,FALSE,361.19247,1.43292,0.18930,3.89570,NAN,NAN,12.10000
7240,0x000E,1,FALSE,361.69193,1.43487,0.18930,3.89540,NAN,NAN,12.10000
7250,0x000E,1,FALSE,362.24118,1.43701,0.18930,3.89520,NAN,NAN,12.10000
7260,0x000E,1,FALSE,362.74060,1.43895,0.18930,3.89500,NAN,NAN,12.20000
7270,0x000E,1,FALSE,363.23996,1.44090,0.18930,3.89480,NAN,NAN,12.20000
7280,0x000E,1,FALSE,363.73914,1.44284,0.18930,3.89460,NAN,NAN,12.30000
7290,0x000E,1,FALSE,364.18842,1.44459,0.18930,3.89450,NAN,NAN,12.30000
7300,0x000E,1,FALSE,364.68781,1.44654,0.18930,3.89430,NAN,NAN,12.40000
7310,0x000E,1,FALSE,365.18716,1.44848,0.18930,3.89410,NAN,NAN,12.40000
7320,0x000E,1,FALSE,365.68634,1.45043,0.18930,3.89390,NAN,NAN,12.50000
7330,0x000E,1,FALSE,366.18570,1.45237,0.18930,3.89370,NAN,NAN,12.50000
7340,0x000E,1,FALSE,366.73468,1.45451,0.18930,3.89360,NAN,NAN,12.60000
7350,0x000E,1,FALSE,367.23389,1.45645,0.18930,3.89340,NAN,NAN,12.60000
7360,0x000E,1,FALSE,367.73303,1.45839,0.18930,3.89320,NAN,NAN,12.70000
7370,0x000E,1,FALSE,368.23230,1.46034,0.18930,3.89310,NAN,NAN,12.70000
7380,0x000E,1,FALSE,368.68158,1.46209,0.18930,3.89290,NAN,NAN,12.70000
7390,0x000E,1,FALSE,369.18094,1.46403,0.18930,3.89280,NAN,NAN,12.70000
7400,0x000E,1,FALSE,369.68039,1.46597,0.18930,3.89260,NAN,NAN,12.80000
7410,0x000E,1,FALSE,370.17972,1.46792,0.18930,3.89240,NAN,NAN,12.80000
7420,0x000E,1,FALSE,370.67917,1.46986,0.18930,3.89230,NAN,NAN,12.80000
7430,0x000E,1,FALSE,371.22852,1.47200,0.18930,3.89210,NAN,NAN,12.80000
7440,0x000E,1,FALSE,371.72794,1.47394,0.18930,3.89190,NAN,NAN,12.80000
7450,0x000E,1,FALSE,372.22720,1.47589,0.18930,3.89180,NAN,NAN,12.80000
7460,0x000E,1,FALSE,372.72647,1.47783,0.18930,3.89170,NAN,NAN,12.70000
7470,0x000E,1,FALSE,373.17596,1.47958,0.18930,3.89150,NAN,NAN,12.70000
7480,0x000E,1,FALSE,373.67542,1.48152,0.18930,3.89130,NAN,NAN,12.50000
7490,0x000E,1,FALSE,374.17480,1.48346,0.18930,3.89110,NAN,NAN,12.40000
7500,0x000E,1,FALSE,374.67419,1.48541,0.18930,3.89090,NAN,NAN,12.30000
7510,0x000E,1,FALSE,375.17368,1.48735,0.18930,3.89080,NAN,NAN,12.20000
7520,0x000E,1,FALSE,375.72336,1.48949,0.18930,3.89060,NAN,NAN,12.10000
7530,0x000E,1,FALSE,376.22311,1.49143,0.18930,3.89040,NAN,NAN,12.00000
7540,0x000E,1,FALSE,376.72302,1.49338,0.18930,3.89010,NAN,NAN,12.00000
7550,0x000E,1,FALSE,377.22260,1.49532,0.18930,3.89000,NAN,NAN,12.00000
7560,0x000E,1,FALSE,377.67215,1.49707,0.18930,3.88980,NAN,NAN,12.10000
7570,0x000E,1,FALSE,378.17169,1.49901,0.18930,3.88950,NAN,NAN,12.10000
7580,0x000E,1,FALSE,378.67123,1.50096,0.18930,3.88940,NAN,NAN,12.10000
7590,0x000E,1,FALSE,379.17072,1.50290,0.18930,3.88920,NAN,NAN,12.20000
7600,0x000E,1,FALSE,379.67014,1.50484,0.18930,3.88900,NAN,NAN,12.20000
7610,0x000E,1,FALSE,380.21960,1.50698,0.18930,3.88870,NAN,NAN,12.20000
7620,0x000E,1,FALSE,380.71912,1.50892,0.18930,3.88860,NAN,NAN,12.20000
7630,0x000E,1,FALSE,381.21863,1.51086,0.18930,3.88840,NAN,NAN,12.20000
7640,0x000E,1,FALSE,381.71823,1.51280,0.18930,3.88820,NAN,NAN,12.30000
7650,0x000E,1,FALSE,382.16782,1.51455,0.18930,3.88800,NAN,NAN,12.30000
7660,0x000E,1,FALSE,382.66724,1.51649,0.18930,3.88780,NAN,NAN,12.30000
7670,0x000E,1,FALSE,383.16672,1.51843,0.18930,3.88760,NAN,NAN,12.30000
7680,0x000E,1,FALSE,383.66614,1.52038,0.18930,3.88740,NAN,NAN,12.30000
7690,0x000E,1,FALSE,384.16556,1.52232,0.18930,3.88720,NAN,NAN,12.30000
7700,0x000E,1,FALSE,384.71497,1.52445,0.18930,3.88700,NAN,NAN,12.30000
7710,0x000E,1,FALSE,385.21460,1.52639,0.18930,3.88680,NAN,NAN,12.30000
7720,0x000E,1,FALSE,385.71423,1.52834,0.18930,3.88660,NAN,NAN,12.30000
7730,0x000E,1,FALSE,386.21381,1.53028,0.18930,3.88640,NAN,NAN,12.20000
7740,0x000E,1,FALSE,386.66336,1.53202,0.18930,3.88620,NAN,NAN,12.10000
7750,0x000E,1,FALSE,387.16299,1.53397,0.18930,3.88600,NAN,NAN,12.10000
7760,0x000E,1,FALSE,387.66248,1.53591,0.18930,3.88580,NAN,NAN,12.10000
7770,0x000E,1,FALSE,388.16199,1.53785,0.18930,3.88560,NAN,NAN,12.10000
7780,0x000E,1,FALSE,388.66141,1.53979,0.18930,3.88540,NAN,NAN,12.10000
7790,0x000E,1,FALSE,389.21078,1.54192,0.18930,3.88520,NAN,NAN,12.20000
7800,0x000E,1,FALSE,389.71017,1.54386,0.18930,3.88500,NAN,NAN,12.20000
7810,0x000E,1,FALSE,390.20959,1.54580,0.18930,3.88480,NAN,NAN,12.30000
7820,0x000E,1,FALSE,390.70892,1.54774,0.18930,3.88470,NAN,NAN,12.40000
7830,0x000E,1,FALSE,391.15842,1.54949,0.18930,3.88440,NAN,NAN,12.40000
7840,0x000E,1,FALSE,391.65778,1.55143,0.18930,3.88430,NAN,NAN,12.40000
7850,0x000E,1,FALSE,392.15710,1.55337,0.18930,3.88410,NAN,NAN,12.50000
7860,0x000E,1,FALSE,392.65628,1.55531,0.18930,3.88390,NAN,NAN,12.50000
7870,0x000E,1,FALSE,393.15533,1.55724,0.18930,3.88370,NAN,NAN,12.60000
7880,0x000E,1,FALSE,393.70447,1.55938,0.18930,3.88360,NAN,NAN,12.60000
7890,0x000E,1,FALSE,394.20352,1.56131,0.18930,3.88340,NAN,NAN,12.70000
7900,0x000E,1,FALSE,394.70258,1.56325,0.18930,3.88320,NAN,NAN,12.70000
7910,0x000E,1,FALSE,395.20178,1.56519,0.18930,3.88310,NAN,NAN,12.70000
7920,0x000E,1,FALSE,395.65121,1.56694,0.18930,3.88290,NAN,NAN,12.80000
7930,0x000E,1,FALSE,396.15039,1.56887,0.18930,3.88270,NAN,NAN,12.80000
7940,0x000E,1,FALSE,396.64963,1.57081,0.18930,3.88260,NAN,NAN,12.80000
7950,0x000E,1,FALSE,397.14880,1.57275,0.18930,3.88250,NAN,NAN,12.80000
7960,0x000E,1,FALSE,397.64786,1.57469,0.18930,3.88230,NAN,NAN,12.80000
7970,0x000E,1,FALSE,398.19696,1.57682,0.18930,3.88210,NAN,NAN,12.90000
7980,0x000E,1,FALSE,398.69620,1.57876,0.18930,3.88190,NAN,NAN,12.80000
7990,0x000E,1,FALSE,399.19540,1.58069,0.18930,3.88180,NAN,NAN,12.70000
8000,0x000E,1,FALSE,399.69455,1.58263,0.18930,3.88160,NAN,NAN,12.70000
8010,0x000E,1,FALSE,400.14404,1.58438,0.18930,3.88150,NAN,NAN,12.50000
8020,0x000E,1,FALSE,400.64340,1.58631,0.18930,3.88130,NAN,NAN,12.40000
8030,0x000E,1,FALSE,401.14282,1.58825,0.18930,3.88110,NAN,NAN,12.30000
8040,0x000E,1,FALSE,401.64212,1.59019,0.18930,3.88090,NAN,NAN,12.20000
8050,0x000E,1,FALSE,402.14145,1.59213,0.18930,3.88070,NAN,NAN,12.10000
8060,0x000E,1,FALSE,402.69067,1.59426,0.18930,3.88050,NAN,NAN,12.00000
8070,0x000E,1,FALSE,403.18997,1.59620,0.18930,3.88030,NAN,NAN,12.00000
8080,0x000E,1,FALSE,403.68927,1.59813,0.18930,3.88000,NAN,NAN,12.00000
8090,0x000E,1,FALSE,404.18863,1.60007,0.18930,3.87980,NAN,NAN,12.10000
8100,0x000E,1,FALSE,404.63803,1.60181,0.18930,3.87970,NAN,NAN,12.10000
8110,0x000E,1,FALSE,405.13730,1.60375,0.18930,3.87950,NAN,NAN,12.20000
8120,0x000E,1,FALSE,405.63666,1.60569,0.18930,3.87930,NAN,NAN,12.20000
8130,0x000E,1,FALSE,406.13589,1.60762,0.18930,3.87900,NAN,NAN,12.20000
8140,0x000E,1,FALSE,406.63522,1.60956,0.18930,3.87880,NAN,NAN,12.20000
8150,0x000E,1,FALSE,407.18460,1.61169,0.18930,3.87860,NAN,NAN,12.30000
8160,0x000E,1,FALSE,407.68405,1.61363,0.18930,3.87840,NAN,NAN,12.30000
8170,0x000E,1,FALSE,408.18344,1.61557,0.18930,3.87820,NAN,NAN,12.30000
8180,0x000E,1,FALSE,408.68271,1.61750,0.18930,3.87800,NAN,NAN,12.30000
8190,0x000E,1,FALSE,409.13202,1.61924,0.18930,3.87780,NAN,NAN,12.40000
8200,0x000E,1,FALSE,409.63144,1.62118,0.18930,3.87760,NAN,NAN,12.30000
8210,0x000E,1,FALSE,410.13095,1.62312,0.18930,3.87740,NAN,NAN,12.30000
8220,0x000E,1,FALSE,410.63040,1.62505,0.18930,3.87720,NAN,NAN,12.30000
8230,0x000E,1,FALSE,411.12964,1.62699,0.18930,3.87710,NAN,NAN,12.40000
8240,0x000E,1,FALSE,411.67908,1.62912,0.18930,3.87690,NAN,NAN,12.40000
8250,0x000E,1,FALSE,412.17859,1.63106,0.18930,3.87660,NAN,NAN,12.30000
8260,0x000E,1,FALSE,412.67795,1.63299,0.18930,3.87640,NAN,NAN,12.20000
8270,0x000E,1,FALSE,413.17719,1.63493,0.18930,3.87620,NAN,NAN,12.20000
8280,0x000E,1,FALSE,413.62640,1.63667,0.18930,3.87600,NAN,NAN,12.10000
8290,0x000E,1,FALSE,414.12573,1.63860,0.18930,3.87580,NAN,NAN,12.10000
8300,0x000E,1,FALSE,414.62503,1.64054,0.18930,3.87560,NAN,NAN,12.20000
8310,0x000E,1,FALSE,415.12439,1.64247,0.18930,3.87540,NAN,NAN,12.20000
8320,0x000E,1,FALSE,415.62360,1.64441,0.18930,3.87520,NAN,NAN,12.20000
8330,0x000E,1,FALSE,416.17288,1.64654,0.18930,3.87500,NAN,NAN,12.30000
8340,0x000E,1,FALSE,416.67233,1.64847,0.18930,3.87480,NAN,NAN,12.30000
8350,0x000E,1,FALSE,417.17175,1.65041,0.18930,3.87460,NAN,NAN,12.40000
8360,0x000E,1,FALSE,417.67120,1.65234,0.18930,3.87440,NAN,NAN,12.40000
8370,0x000E,1,FALSE,418.12070,1.65408,0.18930,3.87420,NAN,NAN,12.50000
8380,0x000E,1,FALSE,418.62018,1.65602,0.18930,3.87400,NAN,NAN,12.50000
8390,0x000E,1,FALSE,419.11948,1.65795,0.18930,3.87380,NAN,NAN,12.60000
8400,0x000E,1,FALSE,419.61890,1.65989,0.18930,3.87360,NAN,NAN,12.60000
8410,0x000E,1,FALSE,420.11844,1.66182,0.18930,3.87340,NAN,NAN,12.70000
8420,0x000E,1,FALSE,420.66791,1.66395,0.18930,3.87330,NAN,NAN,12.70000
8430,0x000E,1,FALSE,421.16739,1.66588,0.18930,3.87310,NAN,NAN,12.70000
8440,0x000E,1,FALSE,421.66672,1.66782,0.18930,3.87290,NAN,NAN,12.70000
8450,0x000E,1,FALSE,422.11615,1.66956,0.18930,3.87270,NAN,NAN,12.80000
8460,0x000E,1,FALSE,422.61572,1.67149,0.18930,3.87260,NAN,NAN,12.80000
8470,0x000E,1,FALSE,423.11523,1.67343,0.18930,3.87240,NAN,NAN,12.80000
8480,0x000E,1,FALSE,423.61481,1.67536,0.18930,3.87220,NAN,NAN,12.80000
8490,0x000E,1,FALSE,424.11429,1.67729,0.18930,3.87210,NAN,NAN,12.80000
8500,0x000E,1,FALSE,424.66382,1.67942,0.18930,3.87190,NAN,NAN,12.80000
8510,0x000E,1,FALSE,425.16339,1.68136,0.18930,3.87170,NAN,NAN,12.80000
8520,0x000E,1,FALSE,425.66318,1.68329,0.18930,3.87150,NAN,NAN,12.70000
8530,0x000E,1,FALSE,426.16290,1.68522,0.18930,3.87130,NAN,NAN,12.60000
8540,0x000E,1,FALSE,426.61270,1.68697,0.18930,3.87120,NAN,NAN,12.50000
8550,0x000E,1,FALSE,427.11212,1.68890,0.18930,3.87100,NAN,NAN,12.40000
8560,0x000E,1,FALSE,427.61163,1.69083,0.18930,3.87080,NAN,NAN,12.30000
8570,0x000E,1,FALSE,428.11105,1.69277,0.18930,3.87060,NAN,NAN,12.20000
8580,0x000E,1,FALSE,428.61057,1.69470,0.18930,3.87030,NAN,NAN,12.10000
8590,0x000E,1,FALSE,429.16016,1.69683,0.18930,3.87010,NAN,NAN,12.00000
8600,0x000E,1,FALSE,429.65985,1.69876,0.18930,3.86990,NAN,NAN,12.00000
8610,0x000E,1,FALSE,430.15948,1.70069,0.18930,3.86970,NAN,NAN,12.10000
8620,0x000E,1,FALSE,430.65915,1.70263,0.18930,3.86950,NAN,NAN,12.10000
8630,0x000E,1,FALSE,431.10873,1.70437,0.18930,3.86930,NAN,NAN,12.10000
8640,0x000E,1,FALSE,431.60822,1.70630,0.18930,3.86900,NAN,NAN,12.20000
8650,0x000E,1,FALSE,432.10770,1.70823,0.18930,3.86880,NAN,NAN,12.20000
8660,0x000E,1,FALSE,432.60721,1.71016,0.18930,3.86860,NAN,NAN,12.20000
8670,0x000E,1,FALSE,433.10657,1.71209,0.18930,3.86840,NAN,NAN,12.20000
8680,0x000E,1,FALSE,433.65598,1.71422,0.18930,3.86820,NAN,NAN,12.30000
8690,0x000E,1,FALSE,434.15543,1.71615,0.18930,3.86800,NAN,NAN,12.30000
8700,0x000E,1,FALSE,434.65488,1.71808,0.18930,3.86770,NAN,NAN,12.30000
8710,0x000E,1,FALSE,435.15430,1.72001,0.18930,3.86750,NAN,NAN,12.30000
8720,0x000E,1,FALSE,435.60373,1.72175,0.18930,3.86730,NAN,NAN,12.30000
8730,0x000E,1,FALSE,436.10321,1.72368,0.18930,3.86710,NAN,NAN,12.30000
8740,0x000E,1,FALSE,436.60266,1.72562,0.18930,3.86690,NAN,NAN,12.30000
8750,0x000E,1,FALSE,437.10223,1.72755,0.18930,3.86670,NAN,NAN,12.30000
8760,0x000E,1,FALSE,437.60175,1.72948,0.18930,3.86650,NAN,NAN,12.30000
8770,0x000E,1,FALSE,438.15146,1.73160,0.18930,3.86630,NAN,NAN,12.30000
8780,0x000E,1,FALSE,438.65125,1.73354,0.18930,3.86600,NAN,NAN,12.20000
8790,0x000E,1,FALSE,439.15118,1.73547,0.18930,3.86580,NAN,NAN,12.20000
8800,0x000E,1,FALSE,439.65085,1.73740,0.18930,3.86560,NAN,NAN,12.10000
8810,0x000E,1,FALSE,440.10065,1.73914,0.18930,3.86540,NAN,NAN,12.10000
8820,0x000E,1,FALSE,440.60022,1.74107,0.18930,3.86510,NAN,NAN,12.10000
8830,0x000E,1,FALSE,441.09991,1.74300,0.18930,3.86490,NAN,NAN,12.10000
8840,0x000E,1,FALSE,441.59976,1.74493,0.18930,3.86470,NAN,NAN,12.20000
8850,0x000E,1,FALSE,442.09943,1.74686,0.18930,3.86450,NAN,NAN,12.20000
8860,0x000E,1,FALSE,442.64917,1.74899,0.18930,3.86420,NAN,NAN,12.20000
8870,0x000E,1,FALSE,443.14896,1.75092,0.18930,3.86400,NAN,NAN,12.30000
8880,0x000E,1,FALSE,443.64896,1.75285,0.18930,3.86380,NAN,NAN,12.40000
8890,0x000E,1,FALSE,444.14893,1.75478,0.18930,3.86360,NAN,NAN,12.40000
8900,0x000E,1,FALSE,444.59888,1.75652,0.18930,3.86340,NAN,NAN,12.40000
8910,0x000E,1,FALSE,445.09872,1.75845,0.18930,3.86310,NAN,NAN,12.50000
8920,0x000E,1,FALSE,445.59851,1.76038,0.18930,3.86300,NAN,NAN,12.50000
8930,0x000E,1,FALSE,446.09821,1.76231,0.18930,3.86280,NAN,NAN,12.60000
8940,0x000E,1,FALSE,446.59787,1.76424,0.18930,3.86260,NAN,NAN,12.60000
8950,0x000E,1,FALSE,447.14740,1.76636,0.18930,3.86240,NAN,NAN,12.70000
8960,0x000E,1,FALSE,447.64694,1.76829,0.18930,3.86220,NAN,NAN,12.70000
8970,0x000E,1,FALSE,448.14639,1.77022,0.18930,3.86200,NAN,NAN,12.70000
8980,0x000E,1,FALSE,448.64581,1.77215,0.18930,3.86180,NAN,NAN,12.70000
8990,0x000E,1,FALSE,449.09531,1.77389,0.18930,3.86160,NAN,NAN,12.80000
9000,0x000E,1,FALSE,449.59473,1.77581,0.18930,3.86150,NAN,NAN,12.80000
9010,0x000E,1,FALSE,450.09418,1.77774,0.18930,3.86130,NAN,NAN,12.80000
9020,0x000E,1,FALSE,450.59363,1.77967,0.18930,3.86110,NAN,NAN,12.80000
9030,0x000E,1,FALSE,451.09299,1.78160,0.18930,3.86090,NAN,NAN,12.80000
9040,0x000E,1,FALSE,451.64240,1.78372,0.18930,3.86070,NAN,NAN,12.80000
9050,0x000E,1,FALSE,452.14178,1.78565,0.18930,3.86050,NAN,NAN,12.80000
9060,0x000E,1,FALSE,452.64117,1.78757,0.18930,3.86030,NAN,NAN,12.70000
9070,0x000E,1,FALSE,453.14078,1.78950,0.18930,3.86010,NAN,NAN,12.60000
9080,0x000E,1,FALSE,453.59052,1.79124,0.18930,3.85990,NAN,NAN,12.50000
9090,0x000E,1,FALSE,454.09021,1.79317,0.18930,3.85970,NAN,NAN,12.40000
9100,0x000E,1,FALSE,454.58978,1.79510,0.18930,3.85950,NAN,NAN,12.30000
9110,0x000E,1,FALSE,455.08942,1.79702,0.18930,3.85920,NAN,NAN,12.10000
9120,0x000E,1,FALSE,455.58936,1.79895,0.18930,3.85900,NAN,NAN,12.10000
9130,0x000E,1,FALSE,456.13898,1.80107,0.18930,3.85880,NAN,NAN,12.00000
9140,0x000E,1,FALSE,456.63852,1.80300,0.18930,3.85850,NAN,NAN,12.10000
9150,0x000E,1,FALSE,457.13812,1.80493,0.18930,3.85830,NAN,NAN,12.10000
9160,0x000E,1,FALSE,457.63754,1.80686,0.18930,3.85800,NAN,NAN,12.10000
9170,0x000E,1,FALSE,458.08704,1.80859,0.18930,3.85780,NAN,NAN,12.20000
9180,0x000E,1,FALSE,458.58649,1.81052,0.18930,3.85760,NAN,NAN,12.20000
9190,0x000E,1,FALSE,459.08597,1.81244,0.18930,3.85740,NAN,NAN,12.20000
9200,0x000E,1,FALSE,459.58548,1.81437,0.18930,3.85710,NAN,NAN,12.30000
9210,0x000E,1,FALSE,460.08502,1.81630,0.18930,3.85690,NAN,NAN,12.30000
9220,0x000E,1,FALSE,460.63474,1.81842,0.18930,3.85670,NAN,NAN,12.30000
9230,0x000E,1,FALSE,461.13443,1.82034,0.18930,3.85640,NAN,NAN,12.30000
9240,0x000E,1,FALSE,461.63406,1.82227,0.18930,3.85620,NAN,NAN,12.30000
9250,0x000E,1,FALSE,462.13358,1.82420,0.18930,3.85600,NAN,NAN,12.30000
9260,0x000E,1,FALSE,462.58316,1.82593,0.18930,3.85580,NAN,NAN,12.30000
9270,0x000E,1,FALSE,463.08276,1.82785,0.18930,3.85550,NAN,NAN,12.40000
9280,0x000E,1,FALSE,463.58246,1.82978,0.18930,3.85530,NAN,NAN,12.40000
9290,0x000E,1,FALSE,464.08212,1.83171,0.18930,3.85510,NAN,NAN,12.40000
9300,0x000E,1,FALSE,464.58160,1.83363,0.18930,3.85480,NAN,NAN,12.40000
9310,0x000E,1,FALSE,465.13132,1.83575,0.18930,3.85460,NAN,NAN,12.30000
9320,0x000E,1,FALSE,465.63083,1.83768,0.18930,3.85440,NAN,NAN,12.20000
9330,0x000E,1,FALSE,466.13037,1.83960,0.18930,3.85410,NAN,NAN,12.20000
9340,0x000E,1,FALSE,466.62985,1.84153,0.18930,3.85390,NAN,NAN,12.20000
9350,0x000E,1,FALSE,467.07938,1.84326,0.18930,3.85360,NAN,NAN,12.20000
9360,0x000E,1,FALSE,467.57901,1.84518,0.18930,3.85340,NAN,NAN,12.20000
