
[TEST CONDITION]
CondName,バッテリ温度特性試験20210227
ModelID,21
Average,0
CheckDut,FALSE
AutoFine,FALSE
DateTime,2021/02/27,21:40:39
Operator,米山まうむ
Notes,運用に向けてバッテリの温度特性を測定する
運用時の消費電流を鑑み，0.1C放電で行う
なおこんなに運用直前にやることではないので，次期プロジェクトの人間はもっと早い段階で行うことをお勧めする
BatteryName,UF103450P
NominalCapacity[mAh],1800.0
NominalVoltage[V],3.70000
Volume[ml],0.10
Weight[g],38.30
SoftOvp[V],4.40000
SoftUvp[V],2.50000
SoftOah[%],110.00000
SoftOtp[°C],60.00000
DeltaT[s],10.00000
DeltaV[V],0.10000
DeltaI[A],0.10000
ImpRange[ohm],0
Frequency[Hz],1000
AutoRange,FALSE
AfterCharge,FALSE
AfterChargeRest,FALSE
AfterDischarge,FALSE
AfterDischargeRest,FALSE
CapacityRate_C[%],OFF
CapacityRate_D[%],OFF
Impedance_C[ohm],OFF
Impedance_D[ohm],OFF
SeqInfoName,

[CHARGE SHEET]
SheetNo,2
Range,HIGH
Mode,CC-CV
ChargeTime[s],0
RestTime[s],0
Current[A],0.00000
CvVolt[V],0.00000
CvTime[s],0
ItCurrent[A],OFF
ItTime[s],OFF

[DISCHARGE SHEET]
SheetNo,2
Range,HIGH
Mode,CC
DischargeTime[s],43200
RestTime[s],0
Current[A],0.18800
CapacityVolt[V],3.70000
CutoffVolt[V],2.75000

[DISCHARGE MONITOR]
TimeElapsed[s],StdState,OpnState,LowRange,Capacity[mAh],Power[Wh],Curr[A],Volt[V],VoltHi[V],VoltLo[V],Temp[°C],TermState,CellVolt[V],CellVoltHi[V],CellVoltLo[V],CellTemp[°C],(continued)
14960,0x000E,1,FALSE,745.36383,2.88563,0.18930,3.75210,NAN,NAN,10.10000
14970,0x000E,1,FALSE,745.86194,2.88750,0.18930,3.75200,NAN,NAN,10.10000
14980,0x000E,1,FALSE,746.36011,2.88937,0.18930,3.75190,NAN,NAN,10.10000
14990,0x000E,1,FALSE,746.85822,2.89124,0.18930,3.75180,NAN,NAN,10.10000
15000,0x000E,1,FALSE,747.30652,2.89292,0.18930,3.75170,NAN,NAN,10.10000
15010,0x000E,1,FALSE,747.80457,2.89479,0.18930,3.75160,NAN,NAN,10.10000
15020,0x000E,1,FALSE,748.30267,2.89666,0.18930,3.75150,NAN,NAN,10.10000
15030,0x000E,1,FALSE,748.80078,2.89853,0.18930,3.75140,NAN,NAN,10.10000
15040,0x000E,1,FALSE,749.29883,2.90039,0.18930,3.75140,NAN,NAN,10.00000
15050,0x000E,1,FALSE,749.84662,2.90245,0.18930,3.75130,NAN,NAN,10.00000
15060,0x000E,1,FALSE,750.34460,2.90432,0.18930,3.75120,NAN,NAN,9.90000
15070,0x000E,1,FALSE,750.84271,2.90619,0.18930,3.75100,NAN,NAN,9.90000
15080,0x000E,1,FALSE,751.34076,2.90805,0.18930,3.75100,NAN,NAN,9.90000
15090,0x000E,1,FALSE,751.78900,2.90974,0.18930,3.75080,NAN,NAN,9.90000
15100,0x000E,1,FALSE,752.28699,2.91160,0.18930,3.75070,NAN,NAN,9.90000
15110,0x000E,1,FALSE,752.78503,2.91347,0.18930,3.75060,NAN,NAN,9.90000
15120,0x000E,1,FALSE,753.28314,2.91534,0.18930,3.75050,NAN,NAN,10.00000
15130,0x000E,1,FALSE,753.78143,2.91721,0.18930,3.75050,NAN,NAN,10.00000
15140,0x000E,1,FALSE,754.32941,2.91926,0.18930,3.75040,NAN,NAN,10.10000
15150,0x000E,1,FALSE,754.82758,2.92113,0.18930,3.75030,NAN,NAN,10.10000
15160,0x000E,1,FALSE,755.32556,2.92300,0.18930,3.75020,NAN,NAN,10.20000
15170,0x000E,1,FALSE,755.82355,2.92487,0.18930,3.75010,NAN,NAN,10.20000
15180,0x000E,1,FALSE,756.27185,2.92655,0.18930,3.75010,NAN,NAN,10.30000
15190,0x000E,1,FALSE,756.76996,2.92841,0.18930,3.75000,NAN,NAN,10.30000
15200,0x000E,1,FALSE,757.26801,2.93028,0.18930,3.75000,NAN,NAN,10.40000
15210,0x000E,1,FALSE,757.76617,2.93215,0.18930,3.74990,NAN,NAN,10.40000
15220,0x000E,1,FALSE,758.31415,2.93420,0.18930,3.74990,NAN,NAN,10.40000
15230,0x000E,1,FALSE,758.81226,2.93607,0.18930,3.74980,NAN,NAN,10.50000
15240,0x000E,1,FALSE,759.31030,2.93794,0.18930,3.74980,NAN,NAN,10.50000
15250,0x000E,1,FALSE,759.80847,2.93981,0.18930,3.74970,NAN,NAN,10.50000
15260,0x000E,1,FALSE,760.25677,2.94149,0.18930,3.74970,NAN,NAN,10.60000
15270,0x000E,1,FALSE,760.75494,2.94336,0.18930,3.74970,NAN,NAN,10.60000
15280,0x000E,1,FALSE,761.25299,2.94522,0.18930,3.74960,NAN,NAN,10.60000
15290,0x000E,1,FALSE,761.75085,2.94709,0.18930,3.74960,NAN,NAN,10.60000
15300,0x000E,1,FALSE,762.24878,2.94896,0.18930,3.74960,NAN,NAN,10.70000
15310,0x000E,1,FALSE,762.79663,2.95101,0.18930,3.74950,NAN,NAN,10.70000
15320,0x000E,1,FALSE,763.29456,2.95288,0.18930,3.74950,NAN,NAN,10.70000
15330,0x000E,1,FALSE,763.79260,2.95475,0.18930,3.74950,NAN,NAN,10.70000
15340,0x000E,1,FALSE,764.29065,2.95661,0.18930,3.74940,NAN,NAN,10.60000
15350,0x000E,1,FALSE,764.73871,2.95829,0.18930,3.74940,NAN,NAN,10.50000
15360,0x000E,1,FALSE,765.23663,2.96016,0.18930,3.74930,NAN,NAN,10.40000
15370,0x000E,1,FALSE,765.73468,2.96203,0.18930,3.74930,NAN,NAN,10.30000
15380,0x000E,1,FALSE,766.23273,2.96389,0.18930,3.74920,NAN,NAN,10.20000
15390,0x000E,1,FALSE,766.73077,2.96576,0.18930,3.74910,NAN,NAN,10.10000
15400,0x000E,1,FALSE,767.27838,2.96781,0.18930,3.74900,NAN,NAN,10.00000
15410,0x000E,1,FALSE,767.77625,2.96968,0.18930,3.74890,NAN,NAN,9.90000
15420,0x000E,1,FALSE,768.27417,2.97155,0.18930,3.74880,NAN,NAN,9.80000
15430,0x000E,1,FALSE,768.77222,2.97341,0.18930,3.74860,NAN,NAN,9.70000
15440,0x000E,1,FALSE,769.22046,2.97509,0.18930,3.74850,NAN,NAN,9.80000
15450,0x000E,1,FALSE,769.71851,2.97696,0.18930,3.74840,NAN,NAN,9.80000
15460,0x000E,1,FALSE,770.21667,2.97883,0.18930,3.74830,NAN,NAN,9.90000
15470,0x000E,1,FALSE,770.71478,2.98069,0.18930,3.74820,NAN,NAN,9.90000
15480,0x000E,1,FALSE,771.21283,2.98256,0.18930,3.74820,NAN,NAN,10.00000
15490,0x000E,1,FALSE,771.76080,2.98461,0.18930,3.74800,NAN,NAN,10.00000
15500,0x000E,1,FALSE,772.25897,2.98648,0.18930,3.74800,NAN,NAN,10.00000
15510,0x000E,1,FALSE,772.75708,2.98835,0.18930,3.74790,NAN,NAN,10.00000
15520,0x000E,1,FALSE,773.25500,2.99021,0.18930,3.74780,NAN,NAN,10.10000
15530,0x000E,1,FALSE,773.70300,2.99189,0.18930,3.74770,NAN,NAN,10.10000
15540,0x000E,1,FALSE,774.20105,2.99376,0.18930,3.74760,NAN,NAN,10.10000
15550,0x000E,1,FALSE,774.69928,2.99563,0.18930,3.74750,NAN,NAN,10.10000
15560,0x000E,1,FALSE,775.19745,2.99749,0.18930,3.74750,NAN,NAN,10.10000
15570,0x000E,1,FALSE,775.69550,2.99936,0.18930,3.74740,NAN,NAN,10.10000
15580,0x000E,1,FALSE,776.24341,3.00141,0.18930,3.74730,NAN,NAN,10.10000
15590,0x000E,1,FALSE,776.74158,3.00328,0.18930,3.74720,NAN,NAN,10.20000
15600,0x000E,1,FALSE,777.23962,3.00515,0.18930,3.74720,NAN,NAN,10.20000
15610,0x000E,1,FALSE,777.73785,3.00701,0.18930,3.74710,NAN,NAN,10.10000
15620,0x000E,1,FALSE,778.18640,3.00869,0.18930,3.74700,NAN,NAN,10.00000
15630,0x000E,1,FALSE,778.68475,3.01056,0.18930,3.74690,NAN,NAN,10.00000
15640,0x000E,1,FALSE,779.18304,3.01243,0.18930,3.74680,NAN,NAN,10.00000
15650,0x000E,1,FALSE,779.68115,3.01429,0.18930,3.74670,NAN,NAN,9.90000
15660,0x000E,1,FALSE,780.17944,3.01616,0.18930,3.74660,NAN,NAN,9.90000
15670,0x000E,1,FALSE,780.72729,3.01821,0.18930,3.74650,NAN,NAN,9.90000
15680,0x000E,1,FALSE,781.22534,3.02008,0.18930,3.74640,NAN,NAN,10.00000
15690,0x000E,1,FALSE,781.72333,3.02194,0.18930,3.74630,NAN,NAN,10.00000
15700,0x000E,1,FALSE,782.22131,3.02381,0.18930,3.74630,NAN,NAN,10.00000
15710,0x000E,1,FALSE,782.66974,3.02549,0.18930,3.74620,NAN,NAN,10.10000
15720,0x000E,1,FALSE,783.16779,3.02735,0.18930,3.74610,NAN,NAN,10.10000
15730,0x000E,1,FALSE,783.66583,3.02922,0.18930,3.74600,NAN,NAN,10.20000
15740,0x000E,1,FALSE,784.16388,3.03109,0.18930,3.74600,NAN,NAN,10.20000
15750,0x000E,1,FALSE,784.66193,3.03295,0.18930,3.74590,NAN,NAN,10.30000
15760,0x000E,1,FALSE,785.20984,3.03500,0.18930,3.74580,NAN,NAN,10.30000
15770,0x000E,1,FALSE,785.70782,3.03687,0.18930,3.74580,NAN,NAN,10.40000
15780,0x000E,1,FALSE,786.20587,3.03873,0.18930,3.74570,NAN,NAN,10.40000
15790,0x000E,1,FALSE,786.70386,3.04060,0.18930,3.74570,NAN,NAN,10.40000
15800,0x000E,1,FALSE,787.15216,3.04228,0.18930,3.74570,NAN,NAN,10.50000
15810,0x000E,1,FALSE,787.65033,3.04414,0.18930,3.74560,NAN,NAN,10.50000
15820,0x000E,1,FALSE,788.14844,3.04601,0.18930,3.74560,NAN,NAN,10.50000
15830,0x000E,1,FALSE,788.64648,3.04788,0.18930,3.74550,NAN,NAN,10.60000
15840,0x000E,1,FALSE,789.14453,3.04974,0.18930,3.74550,NAN,NAN,10.60000
15850,0x000E,1,FALSE,789.69232,3.05179,0.18930,3.74550,NAN,NAN,10.60000
15860,0x000E,1,FALSE,790.19019,3.05366,0.18930,3.74540,NAN,NAN,10.60000
15870,0x000E,1,FALSE,790.68817,3.05552,0.18930,3.74540,NAN,NAN,10.60000
15880,0x000E,1,FALSE,791.18616,3.05739,0.18930,3.74540,NAN,NAN,10.70000
15890,0x000E,1,FALSE,791.63452,3.05907,0.18930,3.74540,NAN,NAN,10.70000
15900,0x000E,1,FALSE,792.13263,3.06093,0.18930,3.74540,NAN,NAN,10.70000
15910,0x000E,1,FALSE,792.63074,3.06280,0.18930,3.74530,NAN,NAN,10.70000
15920,0x000E,1,FALSE,793.12878,3.06466,0.18930,3.74530,NAN,NAN,10.60000
15930,0x000E,1,FALSE,793.62695,3.06653,0.18930,3.74520,NAN,NAN,10.50000
15940,0x000E,1,FALSE,794.17487,3.06858,0.18930,3.74510,NAN,NAN,10.40000
15950,0x000E,1,FALSE,794.67310,3.07045,0.18930,3.74510,NAN,NAN,10.30000
15960,0x000E,1,FALSE,795.17114,3.07231,0.18930,3.74510,NAN,NAN,10.20000
15970,0x000E,1,FALSE,795.66931,3.07418,0.18930,3.74490,NAN,NAN,10.10000
15980,0x000E,1,FALSE,796.11768,3.07585,0.18930,3.74480,NAN,NAN,10.00000
15990,0x000E,1,FALSE,796.61572,3.07772,0.18930,3.74480,NAN,NAN,9.90000
16000,0x000E,1,FALSE,797.11377,3.07958,0.18930,3.74460,NAN,NAN,9.80000
16010,0x000E,1,FALSE,797.61169,3.08145,0.18930,3.74450,NAN,NAN,9.70000
16020,0x000E,1,FALSE,798.10980,3.08331,0.18930,3.74450,NAN,NAN,9.70000
16030,0x000E,1,FALSE,798.65771,3.08537,0.18930,3.74440,NAN,NAN,9.80000
16040,0x000E,1,FALSE,799.15576,3.08723,0.18930,3.74420,NAN,NAN,9.90000
16050,0x000E,1,FALSE,799.65387,3.08909,0.18930,3.74420,NAN,NAN,9.90000
16060,0x000E,1,FALSE,800.15192,3.09096,0.18930,3.74410,NAN,NAN,9.90000
16070,0x000E,1,FALSE,800.60022,3.09264,0.18930,3.74400,NAN,NAN,10.00000
16080,0x000E,1,FALSE,801.09821,3.09450,0.18930,3.74390,NAN,NAN,10.00000
16090,0x000E,1,FALSE,801.59631,3.09637,0.18930,3.74390,NAN,NAN,10.00000
16100,0x000E,1,FALSE,802.09467,3.09823,0.18930,3.74380,NAN,NAN,10.00000
16110,0x000E,1,FALSE,802.59271,3.10010,0.18930,3.74370,NAN,NAN,10.10000
16120,0x000E,1,FALSE,803.14050,3.10215,0.18930,3.74360,NAN,NAN,10.10000
16130,0x000E,1,FALSE,803.63855,3.10401,0.18930,3.74350,NAN,NAN,10.10000
16140,0x000E,1,FALSE,804.13672,3.10588,0.18930,3.74340,NAN,NAN,10.10000
16150,0x000E,1,FALSE,804.63477,3.10774,0.18930,3.74340,NAN,NAN,10.10000
16160,0x000E,1,FALSE,805.08295,3.10942,0.18930,3.74330,NAN,NAN,10.10000
16170,0x000E,1,FALSE,805.58105,3.11128,0.18930,3.74320,NAN,NAN,10.10000
16180,0x000E,1,FALSE,806.07910,3.11315,0.18930,3.74310,NAN,NAN,10.10000
16190,0x000E,1,FALSE,806.57715,3.11501,0.18930,3.74310,NAN,NAN,10.10000
16200,0x000E,1,FALSE,807.07526,3.11688,0.18930,3.74300,NAN,NAN,10.00000
16210,0x000E,1,FALSE,807.62317,3.11893,0.18930,3.74290,NAN,NAN,10.00000
16220,0x000E,1,FALSE,808.12122,3.12079,0.18930,3.74280,NAN,NAN,9.90000
16230,0x000E,1,FALSE,808.61926,3.12265,0.18930,3.74270,NAN,NAN,9.90000
16240,0x000E,1,FALSE,809.11731,3.12452,0.18930,3.74260,NAN,NAN,9.90000
16250,0x000E,1,FALSE,809.56561,3.12620,0.18930,3.74250,NAN,NAN,9.90000
16260,0x000E,1,FALSE,810.06372,3.12806,0.18930,3.74240,NAN,NAN,9.90000
16270,0x000E,1,FALSE,810.56177,3.12992,0.18930,3.74230,NAN,NAN,9.90000
16280,0x000E,1,FALSE,811.05975,3.13179,0.18930,3.74220,NAN,NAN,10.00000
16290,0x000E,1,FALSE,811.55774,3.13365,0.18930,3.74220,NAN,NAN,10.00000
16300,0x000E,1,FALSE,812.10559,3.13570,0.18930,3.74210,NAN,NAN,10.10000
16310,0x000E,1,FALSE,812.60370,3.13756,0.18930,3.74200,NAN,NAN,10.10000
16320,0x000E,1,FALSE,813.10175,3.13943,0.18930,3.74200,NAN,NAN,10.20000
16330,0x000E,1,FALSE,813.59967,3.14129,0.18930,3.74190,NAN,NAN,10.20000
16340,0x000E,1,FALSE,814.04785,3.14297,0.18930,3.74190,NAN,NAN,10.30000
16350,0x000E,1,FALSE,814.54584,3.14483,0.18930,3.74180,NAN,NAN,10.30000
16360,0x000E,1,FALSE,815.04388,3.14669,0.18930,3.74180,NAN,NAN,10.40000
16370,0x000E,1,FALSE,815.54187,3.14856,0.18930,3.74170,NAN,NAN,10.40000
16380,0x000E,1,FALSE,816.03979,3.15042,0.18930,3.74170,NAN,NAN,10.50000
16390,0x000E,1,FALSE,816.58759,3.15247,0.18930,3.74170,NAN,NAN,10.50000
16400,0x000E,1,FALSE,817.08557,3.15433,0.18930,3.74160,NAN,NAN,10.50000
16410,0x000E,1,FALSE,817.58362,3.15620,0.18930,3.74160,NAN,NAN,10.60000
16420,0x000E,1,FALSE,818.08160,3.15806,0.18930,3.74160,NAN,NAN,10.60000
16430,0x000E,1,FALSE,818.52985,3.15974,0.18930,3.74160,NAN,NAN,10.60000
16440,0x000E,1,FALSE,819.02783,3.16160,0.18930,3.74150,NAN,NAN,10.60000
16450,0x000E,1,FALSE,819.52588,3.16346,0.18930,3.74150,NAN,NAN,10.60000
16460,0x000E,1,FALSE,820.02380,3.16533,0.18930,3.74150,NAN,NAN,10.70000
16470,0x000E,1,FALSE,820.52148,3.16719,0.18930,3.74150,NAN,NAN,10.70000
16480,0x000E,1,FALSE,821.06934,3.16924,0.18930,3.74150,NAN,NAN,10.70000
16490,0x000E,1,FALSE,821.56738,3.17110,0.18930,3.74140,NAN,NAN,10.70000
16500,0x000E,1,FALSE,822.06543,3.17296,0.18930,3.74140,NAN,NAN,10.60000
16510,0x000E,1,FALSE,822.56317,3.17483,0.18930,3.74140,NAN,NAN,10.50000
16520,0x000E,1,FALSE,823.01141,3.17650,0.18930,3.74130,NAN,NAN,10.40000
16530,0x000E,1,FALSE,823.50946,3.17837,0.18930,3.74120,NAN,NAN,10.30000
16540,0x000E,1,FALSE,824.00757,3.18023,0.18930,3.74120,NAN,NAN,10.20000
16550,0x000E,1,FALSE,824.50568,3.18209,0.18930,3.74110,NAN,NAN,10.10000
16560,0x000E,1,FALSE,825.00372,3.18396,0.18920,3.74100,NAN,NAN,10.00000
16570,0x000E,1,FALSE,825.55157,3.18600,0.18930,3.74090,NAN,NAN,9.90000
16580,0x000E,1,FALSE,826.04968,3.18787,0.18930,3.74090,NAN,NAN,9.80000
16590,0x000E,1,FALSE,826.54779,3.18973,0.18930,3.74070,NAN,NAN,9.70000
16600,0x000E,1,FALSE,827.04596,3.19159,0.18930,3.74070,NAN,NAN,9.70000
16610,0x000E,1,FALSE,827.49445,3.19327,0.18930,3.74060,NAN,NAN,9.80000
16620,0x000E,1,FALSE,827.99286,3.19514,0.18930,3.74050,NAN,NAN,9.80000
16630,0x000E,1,FALSE,828.49097,3.19700,0.18930,3.74040,NAN,NAN,9.90000
16640,0x000E,1,FALSE,828.98889,3.19886,0.18930,3.74030,NAN,NAN,10.00000
16650,0x000E,1,FALSE,829.48688,3.20072,0.18930,3.74020,NAN,NAN,10.00000
16660,0x000E,1,FALSE,830.03479,3.20277,0.18930,3.74020,NAN,NAN,10.00000
16670,0x000E,1,FALSE,830.53290,3.20464,0.18930,3.74010,NAN,NAN,10.00000
16680,0x000E,1,FALSE,831.03088,3.20650,0.18930,3.74000,NAN,NAN,10.10000
16690,0x000E,1,FALSE,831.52887,3.20836,0.18930,3.74000,NAN,NAN,10.10000
16700,0x000E,1,FALSE,831.97699,3.21004,0.18930,3.73990,NAN,NAN,10.10000
16710,0x000E,1,FALSE,832.47504,3.21190,0.18930,3.73980,NAN,NAN,10.10000
16720,0x000E,1,FALSE,832.97314,3.21376,0.18930,3.73980,NAN,NAN,10.10000
16730,0x000E,1,FALSE,833.47119,3.21562,0.18930,3.73970,NAN,NAN,10.10000
16740,0x000E,1,FALSE,833.96924,3.21749,0.18930,3.73960,NAN,NAN,10.20000
16750,0x000E,1,FALSE,834.51709,3.21953,0.18930,3.73950,NAN,NAN,10.20000
16760,0x000E,1,FALSE,835.01520,3.22140,0.18930,3.73950,NAN,NAN,10.20000
16770,0x000E,1,FALSE,835.51337,3.22326,0.18930,3.73940,NAN,NAN,10.20000
16780,0x000E,1,FALSE,836.01129,3.22512,0.18930,3.73940,NAN,NAN,10.10000
16790,0x000E,1,FALSE,836.45953,3.22680,0.18930,3.73930,NAN,NAN,10.00000
16800,0x000E,1,FALSE,836.95758,3.22866,0.18930,3.73920,NAN,NAN,10.00000
16810,0x000E,1,FALSE,837.45557,3.23052,0.18930,3.73910,NAN,NAN,10.00000
16820,0x000E,1,FALSE,837.95337,3.23238,0.18930,3.73900,NAN,NAN,10.00000
16830,0x000E,1,FALSE,838.45117,3.23424,0.18930,3.73890,NAN,NAN,10.00000
16840,0x000E,1,FALSE,838.99872,3.23629,0.18930,3.73890,NAN,NAN,10.00000
16850,0x000E,1,FALSE,839.49664,3.23815,0.18930,3.73880,NAN,NAN,10.00000
16860,0x000E,1,FALSE,839.99475,3.24002,0.18930,3.73870,NAN,NAN,10.00000
16870,0x000E,1,FALSE,840.49274,3.24188,0.18930,3.73870,NAN,NAN,10.10000
16880,0x000E,1,FALSE,840.94092,3.24355,0.18930,3.73860,NAN,NAN,10.10000
16890,0x000E,1,FALSE,841.43890,3.24541,0.18930,3.73850,NAN,NAN,10.20000
16900,0x000E,1,FALSE,841.93689,3.24728,0.18930,3.73850,NAN,NAN,10.20000
16910,0x000E,1,FALSE,842.43494,3.24914,0.18930,3.73840,NAN,NAN,10.30000
16920,0x000E,1,FALSE,842.93298,3.25100,0.18930,3.73840,NAN,NAN,10.30000
16930,0x000E,1,FALSE,843.48090,3.25305,0.18930,3.73830,NAN,NAN,10.40000
16940,0x000E,1,FALSE,843.97882,3.25491,0.18930,3.73830,NAN,NAN,10.40000
16950,0x000E,1,FALSE,844.47687,3.25677,0.18930,3.73830,NAN,NAN,10.40000
16960,0x000E,1,FALSE,844.97491,3.25863,0.18930,3.73830,NAN,NAN,10.50000
16970,0x000E,1,FALSE,845.42322,3.26031,0.18930,3.73820,NAN,NAN,10.50000
16980,0x000E,1,FALSE,845.92126,3.26217,0.18930,3.73810,NAN,NAN,10.50000
16990,0x000E,1,FALSE,846.41937,3.26403,0.18930,3.73820,NAN,NAN,10.60000
17000,0x000E,1,FALSE,846.91742,3.26589,0.18930,3.73810,NAN,NAN,10.60000
17010,0x000E,1,FALSE,847.41534,3.26775,0.18930,3.73810,NAN,NAN,10.60000
17020,0x000E,1,FALSE,847.96301,3.26980,0.18930,3.73810,NAN,NAN,10.60000
17030,0x000E,1,FALSE,848.46100,3.27166,0.18930,3.73810,NAN,NAN,10.70000
17040,0x000E,1,FALSE,848.95898,3.27352,0.18930,3.73810,NAN,NAN,10.70000
17050,0x000E,1,FALSE,849.45703,3.27538,0.18920,3.73800,NAN,NAN,10.70000
17060,0x000E,1,FALSE,849.90521,3.27706,0.18930,3.73800,NAN,NAN,10.70000
17070,0x000E,1,FALSE,850.40326,3.27892,0.18930,3.73800,NAN,NAN,10.70000
17080,0x000E,1,FALSE,850.90131,3.28078,0.18920,3.73800,NAN,NAN,10.70000
17090,0x000E,1,FALSE,851.39905,3.28264,0.18920,3.73800,NAN,NAN,10.70000
17100,0x000E,1,FALSE,851.89703,3.28451,0.18920,3.73790,NAN,NAN,10.50000
17110,0x000E,1,FALSE,852.44476,3.28655,0.18930,3.73790,NAN,NAN,10.40000
17120,0x000E,1,FALSE,852.94263,3.28841,0.18930,3.73780,NAN,NAN,10.30000
17130,0x000E,1,FALSE,853.44073,3.29028,0.18920,3.73780,NAN,NAN,10.20000
17140,0x000E,1,FALSE,853.93878,3.29214,0.18930,3.73770,NAN,NAN,10.10000
17150,0x000E,1,FALSE,854.38696,3.29381,0.18930,3.73760,NAN,NAN,10.00000
17160,0x000E,1,FALSE,854.88507,3.29567,0.18930,3.73760,NAN,NAN,9.90000
17170,0x000E,1,FALSE,855.38312,3.29753,0.18920,3.73750,NAN,NAN,9.80000
17180,0x000E,1,FALSE,855.88116,3.29940,0.18930,3.73740,NAN,NAN,9.70000
17190,0x000E,1,FALSE,856.37921,3.30126,0.18920,3.73730,NAN,NAN,9.80000
17200,0x000E,1,FALSE,856.92725,3.30330,0.18930,3.73720,NAN,NAN,9.90000
17210,0x000E,1,FALSE,857.42529,3.30517,0.18930,3.73710,NAN,NAN,9.90000
17220,0x000E,1,FALSE,857.92340,3.30703,0.18930,3.73700,NAN,NAN,10.00000
17230,0x000E,1,FALSE,858.42139,3.30889,0.18930,3.73700,NAN,NAN,10.00000
17240,0x000E,1,FALSE,858.86975,3.31056,0.18930,3.73690,NAN,NAN,10.00000
17250,0x000E,1,FALSE,859.36780,3.31242,0.18930,3.73680,NAN,NAN,10.00000
17260,0x000E,1,FALSE,859.86572,3.31429,0.18930,3.73680,NAN,NAN,10.10000
17270,0x000E,1,FALSE,860.36365,3.31615,0.18930,3.73670,NAN,NAN,10.10000
17280,0x000E,1,FALSE,860.86169,3.31801,0.18930,3.73660,NAN,NAN,10.10000
17290,0x000E,1,FALSE,861.40948,3.32005,0.18930,3.73660,NAN,NAN,10.10000
17300,0x000E,1,FALSE,861.90741,3.32191,0.18920,3.73650,NAN,NAN,10.10000
17310,0x000E,1,FALSE,862.40552,3.32377,0.18920,3.73640,NAN,NAN,10.10000
17320,0x000E,1,FALSE,862.90356,3.32564,0.18930,3.73640,NAN,NAN,10.20000
17330,0x000E,1,FALSE,863.35175,3.32731,0.18920,3.73630,NAN,NAN,10.20000
17340,0x000E,1,FALSE,863.84979,3.32917,0.18920,3.73630,NAN,NAN,10.20000
17350,0x000E,1,FALSE,864.34778,3.33103,0.18920,3.73620,NAN,NAN,10.20000
17360,0x000E,1,FALSE,864.84570,3.33289,0.18930,3.73620,NAN,NAN,10.20000
17370,0x000E,1,FALSE,865.34369,3.33475,0.18920,3.73610,NAN,NAN,10.10000
17380,0x000E,1,FALSE,865.89142,3.33680,0.18920,3.73600,NAN,NAN,10.00000
17390,0x000E,1,FALSE,866.38928,3.33866,0.18920,3.73590,NAN,NAN,10.00000
17400,0x000E,1,FALSE,866.88733,3.34052,0.18920,3.73580,NAN,NAN,9.90000
17410,0x000E,1,FALSE,867.38519,3.34238,0.18920,3.73570,NAN,NAN,9.90000
17420,0x000E,1,FALSE,867.83344,3.34405,0.18920,3.73570,NAN,NAN,9.90000
17430,0x000E,1,FALSE,868.33160,3.34591,0.18920,3.73560,NAN,NAN,10.00000
17440,0x000E,1,FALSE,868.82965,3.34777,0.18920,3.73560,NAN,NAN,10.00000
17450,0x000E,1,FALSE,869.32770,3.34963,0.18930,3.73550,NAN,NAN,10.00000
17460,0x000E,1,FALSE,869.82574,3.35149,0.18920,3.73540,NAN,NAN,10.10000
17470,0x000E,1,FALSE,870.37360,3.35354,0.18930,3.73540,NAN,NAN,10.10000
17480,0x000E,1,FALSE,870.87164,3.35540,0.18930,3.73530,NAN,NAN,10.20000
17490,0x000E,1,FALSE,871.36975,3.35726,0.18930,3.73530,NAN,NAN,10.20000
17500,0x000E,1,FALSE,871.86780,3.35912,0.18930,3.73520,NAN,NAN,10.30000
17510,0x000E,1,FALSE,872.31604,3.36080,0.18930,3.73520,NAN,NAN,10.30000
17520,0x000E,1,FALSE,872.81396,3.36265,0.18930,3.73510,NAN,NAN,10.40000
17530,0x000E,1,FALSE,873.31207,3.36452,0.18930,3.73510,NAN,NAN,10.40000
17540,0x000E,1,FALSE,873.81012,3.36638,0.18930,3.73510,NAN,NAN,10.50000
17550,0x000E,1,FALSE,874.35785,3.36842,0.18930,3.73510,NAN,NAN,10.50000
17560,0x000E,1,FALSE,874.85590,3.37028,0.18930,3.73500,NAN,NAN,10.50000
17570,0x000E,1,FALSE,875.35370,3.37214,0.18930,3.73500,NAN,NAN,10.60000
17580,0x000E,1,FALSE,875.85175,3.37400,0.18930,3.73500,NAN,NAN,10.60000
17590,0x000E,1,FALSE,876.30011,3.37567,0.18930,3.73500,NAN,NAN,10.60000
17600,0x000E,1,FALSE,876.79803,3.37753,0.18930,3.73500,NAN,NAN,10.60000
17610,0x000E,1,FALSE,877.29608,3.37939,0.18930,3.73500,NAN,NAN,10.70000
17620,0x000E,1,FALSE,877.79413,3.38125,0.18930,3.73490,NAN,NAN,10.70000
17630,0x000E,1,FALSE,878.29211,3.38311,0.18930,3.73500,NAN,NAN,10.70000
17640,0x000E,1,FALSE,878.84003,3.38516,0.18930,3.73490,NAN,NAN,10.70000
17650,0x000E,1,FALSE,879.33813,3.38702,0.18920,3.73490,NAN,NAN,10.70000
17660,0x000E,1,FALSE,879.83624,3.38888,0.18930,3.73490,NAN,NAN,10.70000
17670,0x000E,1,FALSE,880.33441,3.39074,0.18930,3.73490,NAN,NAN,10.60000
17680,0x000E,1,FALSE,880.78290,3.39242,0.18930,3.73490,NAN,NAN,10.60000
