17540,0x000E,1,FALSE,910.77930,3.54545,0.18930,3.76370,NAN,NAN,25.30000
17550,0x000E,1,FALSE,911.35034,3.54760,0.18920,3.76360,NAN,NAN,25.30000
17560,0x000E,1,FALSE,911.86975,3.54956,0.18930,3.76360,NAN,NAN,25.30000
17570,0x000E,1,FALSE,912.38898,3.55151,0.18930,3.76350,NAN,NAN,25.30000
17580,0x000E,1,FALSE,912.90820,3.55346,0.18930,3.76350,NAN,NAN,25.30000
17590,0x000E,1,FALSE,913.37543,3.55522,0.18930,3.76340,NAN,NAN,25.30000
17600,0x000E,1,FALSE,913.89459,3.55718,0.18930,3.76330,NAN,NAN,25.40000
17610,0x000E,1,FALSE,914.41376,3.55913,0.18930,3.76320,NAN,NAN,25.30000
17620,0x000E,1,FALSE,914.93304,3.56108,0.18930,3.76320,NAN,NAN,25.30000
17630,0x000E,1,FALSE,915.45227,3.56304,0.18930,3.76310,NAN,NAN,25.30000
17640,0x000E,1,FALSE,916.02338,3.56519,0.18930,3.76300,NAN,NAN,25.30000
17650,0x000E,1,FALSE,916.54248,3.56714,0.18930,3.76290,NAN,NAN,25.40000
17660,0x000E,1,FALSE,917.06146,3.56909,0.18930,3.76290,NAN,NAN,25.30000
17670,0x000E,1,FALSE,917.58069,3.57105,0.18930,3.76280,NAN,NAN,25.30000
17680,0x000E,1,FALSE,918.04797,3.57280,0.18930,3.76280,NAN,NAN,25.30000
17690,0x000E,1,FALSE,918.56738,3.57476,0.18930,3.76270,NAN,NAN,25.30000
17700,0x000E,1,FALSE,919.08649,3.57671,0.18930,3.76260,NAN,NAN,25.40000
17710,0x000E,1,FALSE,919.60596,3.57867,0.18930,3.76260,NAN,NAN,25.30000
17720,0x000E,1,FALSE,920.12524,3.58062,0.18930,3.76250,NAN,NAN,25.30000
17730,0x000E,1,FALSE,920.69641,3.58277,0.18930,3.76240,NAN,NAN,25.30000
17740,0x000E,1,FALSE,921.21558,3.58472,0.18930,3.76240,NAN,NAN,25.30000
17750,0x000E,1,FALSE,921.73474,3.58667,0.18930,3.76230,NAN,NAN,25.30000
17760,0x000E,1,FALSE,922.25403,3.58863,0.18930,3.76220,NAN,NAN,25.30000
17770,0x000E,1,FALSE,922.72131,3.59039,0.18930,3.76220,NAN,NAN,25.40000
17780,0x000E,1,FALSE,923.24030,3.59234,0.18930,3.76210,NAN,NAN,25.40000
17790,0x000E,1,FALSE,923.75922,3.59429,0.18930,3.76200,NAN,NAN,25.30000
17800,0x000E,1,FALSE,924.27814,3.59624,0.18930,3.76200,NAN,NAN,25.30000
17810,0x000E,1,FALSE,924.79706,3.59819,0.18930,3.76190,NAN,NAN,25.30000
17820,0x000E,1,FALSE,925.36792,3.60034,0.18930,3.76180,NAN,NAN,25.30000
17830,0x000E,1,FALSE,925.88684,3.60229,0.18930,3.76180,NAN,NAN,25.30000
17840,0x000E,1,FALSE,926.40588,3.60425,0.18930,3.76170,NAN,NAN,25.30000
17850,0x000E,1,FALSE,926.92493,3.60620,0.18930,3.76160,NAN,NAN,25.30000
17860,0x000E,1,FALSE,927.39215,3.60796,0.18930,3.76160,NAN,NAN,25.30000
17870,0x000E,1,FALSE,927.91132,3.60991,0.18930,3.76150,NAN,NAN,25.30000
17880,0x000E,1,FALSE,928.43054,3.61186,0.18930,3.76140,NAN,NAN,25.30000
17890,0x000E,1,FALSE,928.94995,3.61382,0.18930,3.76140,NAN,NAN,25.30000
17900,0x000E,1,FALSE,929.46918,3.61577,0.18930,3.76130,NAN,NAN,25.30000
17910,0x000E,1,FALSE,930.04022,3.61792,0.18930,3.76120,NAN,NAN,25.30000
17920,0x000E,1,FALSE,930.55920,3.61987,0.18930,3.76110,NAN,NAN,25.30000
17930,0x000E,1,FALSE,931.07813,3.62182,0.18930,3.76110,NAN,NAN,25.30000
17940,0x000E,1,FALSE,931.59698,3.62377,0.18930,3.76100,NAN,NAN,25.40000
17950,0x000E,1,FALSE,932.06403,3.62553,0.18930,3.76100,NAN,NAN,25.40000
17960,0x000E,1,FALSE,932.58295,3.62748,0.18930,3.76090,NAN,NAN,25.30000
17970,0x000E,1,FALSE,933.10187,3.62943,0.18930,3.76090,NAN,NAN,25.30000
17980,0x000E,1,FALSE,933.62091,3.63138,0.18930,3.76080,NAN,NAN,25.30000
17990,0x000E,1,FALSE,934.13989,3.63333,0.18930,3.76070,NAN,NAN,25.30000
18000,0x000E,1,FALSE,934.71082,3.63548,0.18930,3.76070,NAN,NAN,25.30000
18010,0x000E,1,FALSE,935.22974,3.63743,0.18930,3.76060,NAN,NAN,25.30000
18020,0x000E,1,FALSE,935.74866,3.63938,0.18930,3.76050,NAN,NAN,25.40000
18030,0x000E,1,FALSE,936.26770,3.64133,0.18930,3.76050,NAN,NAN,25.30000
18040,0x000E,1,FALSE,936.73468,3.64309,0.18930,3.76040,NAN,NAN,25.30000
18050,0x000E,1,FALSE,937.25360,3.64504,0.18930,3.76030,NAN,NAN,25.30000
18060,0x000E,1,FALSE,937.77252,3.64699,0.18930,3.76020,NAN,NAN,25.30000
18070,0x000E,1,FALSE,938.29156,3.64894,0.18930,3.76020,NAN,NAN,25.30000
18080,0x000E,1,FALSE,938.81042,3.65089,0.18930,3.76010,NAN,NAN,25.30000
18090,0x000E,1,FALSE,939.38116,3.65304,0.18930,3.76010,NAN,NAN,25.30000
18100,0x000E,1,FALSE,939.90009,3.65499,0.18930,3.76000,NAN,NAN,25.30000
18110,0x000E,1,FALSE,940.41901,3.65694,0.18930,3.76000,NAN,NAN,25.30000
18120,0x000E,1,FALSE,940.93799,3.65889,0.18930,3.75990,NAN,NAN,25.30000
18130,0x000E,1,FALSE,941.40509,3.66065,0.18930,3.75980,NAN,NAN,25.30000
18140,0x000E,1,FALSE,941.92407,3.66260,0.18930,3.75980,NAN,NAN,25.30000
18150,0x000E,1,FALSE,942.44305,3.66455,0.18930,3.75970,NAN,NAN,25.30000
18160,0x000E,1,FALSE,942.96191,3.66650,0.18920,3.75960,NAN,NAN,25.30000
18170,0x000E,1,FALSE,943.48096,3.66845,0.18930,3.75960,NAN,NAN,25.40000
18180,0x000E,1,FALSE,944.05194,3.67060,0.18930,3.75950,NAN,NAN,25.30000
18190,0x000E,1,FALSE,944.57104,3.67255,0.18920,3.75940,NAN,NAN,25.40000
18200,0x000E,1,FALSE,945.09003,3.67450,0.18930,3.75940,NAN,NAN,25.30000
18210,0x000E,1,FALSE,945.60895,3.67645,0.18930,3.75930,NAN,NAN,25.30000
18220,0x000E,1,FALSE,946.07599,3.67821,0.18930,3.75920,NAN,NAN,25.30000
18230,0x000E,1,FALSE,946.59497,3.68016,0.18930,3.75920,NAN,NAN,25.30000
18240,0x000E,1,FALSE,947.11414,3.68211,0.18930,3.75910,NAN,NAN,25.40000
18250,0x000E,1,FALSE,947.63312,3.68406,0.18930,3.75910,NAN,NAN,25.30000
18260,0x000E,1,FALSE,948.15198,3.68601,0.18930,3.75900,NAN,NAN,25.40000
18270,0x000E,1,FALSE,948.72314,3.68816,0.18930,3.75890,NAN,NAN,25.30000
18280,0x000E,1,FALSE,949.24237,3.69011,0.18930,3.75890,NAN,NAN,25.30000
18290,0x000E,1,FALSE,949.76141,3.69206,0.18930,3.75880,NAN,NAN,25.40000
18300,0x000E,1,FALSE,950.28076,3.69401,0.18930,3.75870,NAN,NAN,25.30000
18310,0x000E,1,FALSE,950.74805,3.69577,0.18930,3.75870,NAN,NAN,25.30000
18320,0x000E,1,FALSE,951.26709,3.69772,0.18920,3.75860,NAN,NAN,25.30000
18330,0x000E,1,FALSE,951.78613,3.69967,0.18930,3.75860,NAN,NAN,25.30000
18340,0x000E,1,FALSE,952.30511,3.70162,0.18930,3.75850,NAN,NAN,25.30000
18350,0x000E,1,FALSE,952.82416,3.70357,0.18930,3.75840,NAN,NAN,25.30000
18360,0x000E,1,FALSE,953.39496,3.70572,0.18930,3.75840,NAN,NAN,25.30000
18370,0x000E,1,FALSE,953.91394,3.70767,0.18930,3.75830,NAN,NAN,25.30000
18380,0x000E,1,FALSE,954.43286,3.70962,0.18930,3.75820,NAN,NAN,25.30000
18390,0x000E,1,FALSE,954.95178,3.71157,0.18930,3.75810,NAN,NAN,25.30000
18400,0x000E,1,FALSE,955.41882,3.71332,0.18930,3.75810,NAN,NAN,25.40000
18410,0x000E,1,FALSE,955.93774,3.71527,0.18930,3.75800,NAN,NAN,25.40000
18420,0x000E,1,FALSE,956.45630,3.71722,0.18930,3.75800,NAN,NAN,25.40000
18430,0x000E,1,FALSE,956.97516,3.71917,0.18930,3.75790,NAN,NAN,25.30000
18440,0x000E,1,FALSE,957.49396,3.72112,0.18930,3.75780,NAN,NAN,25.40000
18450,0x000E,1,FALSE,958.06464,3.72327,0.18930,3.75780,NAN,NAN,25.30000
18460,0x000E,1,FALSE,958.58350,3.72521,0.18930,3.75770,NAN,NAN,25.40000
18470,0x000E,1,FALSE,959.10236,3.72716,0.18930,3.75770,NAN,NAN,25.30000
18480,0x000E,1,FALSE,959.62122,3.72911,0.18930,3.75760,NAN,NAN,25.30000
18490,0x000E,1,FALSE,960.08820,3.73087,0.18930,3.75760,NAN,NAN,25.30000
18500,0x000E,1,FALSE,960.60706,3.73282,0.18930,3.75750,NAN,NAN,25.30000
18510,0x000E,1,FALSE,961.12592,3.73477,0.18930,3.75740,NAN,NAN,25.30000
18520,0x000E,1,FALSE,961.64471,3.73672,0.18930,3.75740,NAN,NAN,25.40000
18530,0x000E,1,FALSE,962.16357,3.73867,0.18930,3.75730,NAN,NAN,25.30000
18540,0x000E,1,FALSE,962.73431,3.74081,0.18930,3.75720,NAN,NAN,25.30000
18550,0x000E,1,FALSE,963.25317,3.74276,0.18930,3.75720,NAN,NAN,25.30000
18560,0x000E,1,FALSE,963.77216,3.74471,0.18920,3.75710,NAN,NAN,25.30000
18570,0x000E,1,FALSE,964.29102,3.74666,0.18930,3.75710,NAN,NAN,25.30000
18580,0x000E,1,FALSE,964.75818,3.74841,0.18930,3.75700,NAN,NAN,25.30000
18590,0x000E,1,FALSE,965.27728,3.75036,0.18930,3.75690,NAN,NAN,25.30000
18600,0x000E,1,FALSE,965.79639,3.75231,0.18930,3.75680,NAN,NAN,25.30000
18610,0x000E,1,FALSE,966.31543,3.75426,0.18930,3.75680,NAN,NAN,25.30000
18620,0x000E,1,FALSE,966.83447,3.75621,0.18920,3.75670,NAN,NAN,25.30000
18630,0x000E,1,FALSE,967.40540,3.75836,0.18920,3.75670,NAN,NAN,25.40000
18640,0x000E,1,FALSE,967.92426,3.76031,0.18930,3.75660,NAN,NAN,25.30000
18650,0x000E,1,FALSE,968.44312,3.76226,0.18930,3.75660,NAN,NAN,25.30000
18660,0x000E,1,FALSE,968.96185,3.76420,0.18930,3.75650,NAN,NAN,25.30000
18670,0x000E,1,FALSE,969.42877,3.76596,0.18920,3.75640,NAN,NAN,25.30000
18680,0x000E,1,FALSE,969.94763,3.76791,0.18930,3.75640,NAN,NAN,25.40000
18690,0x000E,1,FALSE,970.46649,3.76986,0.18930,3.75630,NAN,NAN,25.30000
18700,0x000E,1,FALSE,970.98535,3.77181,0.18930,3.75630,NAN,NAN,25.30000
18710,0x000E,1,FALSE,971.50415,3.77375,0.18930,3.75620,NAN,NAN,25.30000
18720,0x000E,1,FALSE,972.07489,3.77590,0.18930,3.75610,NAN,NAN,25.30000
18730,0x000E,1,FALSE,972.59375,3.77785,0.18930,3.75610,NAN,NAN,25.30000
18740,0x000E,1,FALSE,973.11267,3.77979,0.18930,3.75600,NAN,NAN,25.30000
18750,0x000E,1,FALSE,973.63153,3.78174,0.18930,3.75600,NAN,NAN,25.30000
18760,0x000E,1,FALSE,974.09857,3.78350,0.18930,3.75590,NAN,NAN,25.40000
18770,0x000E,1,FALSE,974.61737,3.78545,0.18930,3.75590,NAN,NAN,25.40000
18780,0x000E,1,FALSE,975.13623,3.78740,0.18930,3.75580,NAN,NAN,25.40000
18790,0x000E,1,FALSE,975.65509,3.78934,0.18930,3.75570,NAN,NAN,25.30000
18800,0x000E,1,FALSE,976.17395,3.79129,0.18930,3.75570,NAN,NAN,25.30000
18810,0x000E,1,FALSE,976.74463,3.79344,0.18930,3.75560,NAN,NAN,25.40000
18820,0x000E,1,FALSE,977.26343,3.79538,0.18930,3.75550,NAN,NAN,25.30000
18830,0x000E,1,FALSE,977.78217,3.79733,0.18930,3.75550,NAN,NAN,25.30000
18840,0x000E,1,FALSE,978.30090,3.79928,0.18920,3.75540,NAN,NAN,25.30000
18850,0x000E,1,FALSE,978.76794,3.80103,0.18930,3.75540,NAN,NAN,25.40000
18860,0x000E,1,FALSE,979.28674,3.80298,0.18930,3.75530,NAN,NAN,25.40000
18870,0x000E,1,FALSE,979.80554,3.80493,0.18930,3.75520,NAN,NAN,25.30000
18880,0x000E,1,FALSE,980.32446,3.80688,0.18930,3.75520,NAN,NAN,25.30000
18890,0x000E,1,FALSE,980.84332,3.80883,0.18930,3.75510,NAN,NAN,25.30000
18900,0x000E,1,FALSE,981.41400,3.81097,0.18930,3.75510,NAN,NAN,25.30000
18910,0x000E,1,FALSE,981.93286,3.81292,0.18930,3.75500,NAN,NAN,25.40000
18920,0x000E,1,FALSE,982.45190,3.81487,0.18930,3.75490,NAN,NAN,25.30000
18930,0x000E,1,FALSE,982.97095,3.81681,0.18930,3.75490,NAN,NAN,25.30000
18940,0x000E,1,FALSE,983.43805,3.81857,0.18920,3.75490,NAN,NAN,25.30000
18950,0x000E,1,FALSE,983.95697,3.82052,0.18930,3.75480,NAN,NAN,25.30000
18960,0x000E,1,FALSE,984.47601,3.82247,0.18930,3.75470,NAN,NAN,25.30000
18970,0x000E,1,FALSE,984.99493,3.82441,0.18930,3.75470,NAN,NAN,25.40000
18980,0x000E,1,FALSE,985.51379,3.82636,0.18930,3.75460,NAN,NAN,25.30000
18990,0x000E,1,FALSE,986.08466,3.82850,0.18920,3.75460,NAN,NAN,25.30000
19000,0x000E,1,FALSE,986.60345,3.83045,0.18930,3.75450,NAN,NAN,25.30000
19010,0x000E,1,FALSE,987.12213,3.83240,0.18930,3.75450,NAN,NAN,25.30000
19020,0x000E,1,FALSE,987.64099,3.83435,0.18930,3.75440,NAN,NAN,25.30000
19030,0x000E,1,FALSE,988.10797,3.83610,0.18930,3.75430,NAN,NAN,25.30000
19040,0x000E,1,FALSE,988.62683,3.83805,0.18930,3.75430,NAN,NAN,25.30000
19050,0x000E,1,FALSE,989.14581,3.84000,0.18930,3.75430,NAN,NAN,25.30000
19060,0x000E,1,FALSE,989.66473,3.84195,0.18930,3.75420,NAN,NAN,25.30000
19070,0x000E,1,FALSE,990.18372,3.84389,0.18930,3.75410,NAN,NAN,25.40000
19080,0x000E,1,FALSE,990.75446,3.84604,0.18930,3.75400,NAN,NAN,25.40000
19090,0x000E,1,FALSE,991.27350,3.84798,0.18930,3.75400,NAN,NAN,25.40000
19100,0x000E,1,FALSE,991.79260,3.84993,0.18930,3.75400,NAN,NAN,25.30000
19110,0x000E,1,FALSE,992.31177,3.85188,0.18930,3.75390,NAN,NAN,25.40000
19120,0x000E,1,FALSE,992.77887,3.85364,0.18930,3.75380,NAN,NAN,25.30000
19130,0x000E,1,FALSE,993.29773,3.85558,0.18930,3.75380,NAN,NAN,25.40000
19140,0x000E,1,FALSE,993.81677,3.85753,0.18930,3.75370,NAN,NAN,25.30000
19150,0x000E,1,FALSE,994.33569,3.85948,0.18930,3.75370,NAN,NAN,25.30000
19160,0x000E,1,FALSE,994.85474,3.86143,0.18930,3.75360,NAN,NAN,25.30000
19170,0x000E,1,FALSE,995.42560,3.86357,0.18930,3.75350,NAN,NAN,25.30000
19180,0x000E,1,FALSE,995.94458,3.86552,0.18930,3.75350,NAN,NAN,25.30000
19190,0x000E,1,FALSE,996.46344,3.86746,0.18920,3.75350,NAN,NAN,25.30000
19200,0x000E,1,FALSE,996.98242,3.86941,0.18930,3.75340,NAN,NAN,25.30000
19210,0x000E,1,FALSE,997.44940,3.87116,0.18930,3.75330,NAN,NAN,25.40000
19220,0x000E,1,FALSE,997.96814,3.87311,0.18930,3.75330,NAN,NAN,25.30000
19230,0x000E,1,FALSE,998.48706,3.87506,0.18920,3.75320,NAN,NAN,25.30000
19240,0x000E,1,FALSE,999.00592,3.87701,0.18920,3.75320,NAN,NAN,25.30000
19250,0x000E,1,FALSE,999.52478,3.87895,0.18930,3.75310,NAN,NAN,25.40000
19260,0x000E,1,FALSE,1000.09558,3.88110,0.18930,3.75310,NAN,NAN,25.40000
19270,0x000E,1,FALSE,1000.61450,3.88304,0.18930,3.75300,NAN,NAN,25.40000
19280,0x000E,1,FALSE,1001.13306,3.88499,0.18930,3.75300,NAN,NAN,25.30000
19290,0x000E,1,FALSE,1001.65186,3.88694,0.18920,3.75290,NAN,NAN,25.30000
19300,0x000E,1,FALSE,1002.11871,3.88869,0.18930,3.75280,NAN,NAN,25.30000
19310,0x000E,1,FALSE,1002.63751,3.89063,0.18920,3.75280,NAN,NAN,25.30000
19320,0x000E,1,FALSE,1003.15631,3.89258,0.18930,3.75270,NAN,NAN,25.40000
19330,0x000E,1,FALSE,1003.67523,3.89453,0.18920,3.75270,NAN,NAN,25.30000
19340,0x000E,1,FALSE,1004.19403,3.89648,0.18920,3.75260,NAN,NAN,25.30000
19350,0x000E,1,FALSE,1004.76477,3.89862,0.18930,3.75250,NAN,NAN,25.30000
19360,0x000E,1,FALSE,1005.28345,3.90056,0.18930,3.75250,NAN,NAN,25.30000
19370,0x000E,1,FALSE,1005.80225,3.90251,0.18930,3.75240,NAN,NAN,25.30000
19380,0x000E,1,FALSE,1006.32117,3.90446,0.18920,3.75240,NAN,NAN,25.40000
19390,0x000E,1,FALSE,1006.78815,3.90621,0.18930,3.75230,NAN,NAN,25.40000
19400,0x000E,1,FALSE,1007.30695,3.90815,0.18930,3.75230,NAN,NAN,25.40000
19410,0x000E,1,FALSE,1007.82550,3.91010,0.18930,3.75220,NAN,NAN,25.40000
19420,0x000E,1,FALSE,1008.34406,3.91205,0.18920,3.75220,NAN,NAN,25.40000
19430,0x000E,1,FALSE,1008.86261,3.91399,0.18930,3.75210,NAN,NAN,25.40000
19440,0x000E,1,FALSE,1009.43304,3.91613,0.18920,3.75210,NAN,NAN,25.30000
19450,0x000E,1,FALSE,1009.95172,3.91808,0.18930,3.75200,NAN,NAN,25.30000
19460,0x000E,1,FALSE,1010.47028,3.92002,0.18930,3.75200,NAN,NAN,25.30000
19470,0x000E,1,FALSE,1010.98907,3.92197,0.18930,3.75190,NAN,NAN,25.30000
19480,0x000E,1,FALSE,1011.45599,3.92372,0.18930,3.75190,NAN,NAN,25.30000
19490,0x000E,1,FALSE,1011.97479,3.92567,0.18930,3.75180,NAN,NAN,25.30000
19500,0x000E,1,FALSE,1012.49371,3.92761,0.18920,3.75170,NAN,NAN,25.30000
19510,0x000E,1,FALSE,1013.01239,3.92956,0.18930,3.75170,NAN,NAN,25.30000
19520,0x000E,1,FALSE,1013.53094,3.93151,0.18930,3.75160,NAN,NAN,25.30000
19530,0x000E,1,FALSE,1014.10162,3.93365,0.18930,3.75160,NAN,NAN,25.30000
19540,0x000E,1,FALSE,1014.62030,3.93559,0.18930,3.75150,NAN,NAN,25.30000
19550,0x000E,1,FALSE,1015.13898,3.93754,0.18930,3.75150,NAN,NAN,25.30000
19560,0x000E,1,FALSE,1015.65778,3.93948,0.18930,3.75140,NAN,NAN,25.40000
19570,0x000E,1,FALSE,1016.12476,3.94124,0.18930,3.75140,NAN,NAN,25.30000
19580,0x000E,1,FALSE,1016.64355,3.94318,0.18930,3.75130,NAN,NAN,25.30000
19590,0x000E,1,FALSE,1017.16235,3.94513,0.18930,3.75130,NAN,NAN,25.40000
19600,0x000E,1,FALSE,1017.68115,3.94707,0.18930,3.75120,NAN,NAN,25.40000
19610,0x000E,1,FALSE,1018.20001,3.94902,0.18930,3.75110,NAN,NAN,25.40000
19620,0x000E,1,FALSE,1018.77057,3.95116,0.18930,3.75110,NAN,NAN,25.40000
19630,0x000E,1,FALSE,1019.28937,3.95311,0.18930,3.75110,NAN,NAN,25.40000
19640,0x000E,1,FALSE,1019.80804,3.95505,0.18930,3.75100,NAN,NAN,25.40000
19650,0x000E,1,FALSE,1020.32672,3.95700,0.18930,3.75090,NAN,NAN,25.40000
19660,0x000E,1,FALSE,1020.79358,3.95875,0.18930,3.75090,NAN,NAN,25.40000
19670,0x000E,1,FALSE,1021.31250,3.96069,0.18930,3.75080,NAN,NAN,25.40000
19680,0x000E,1,FALSE,1021.83154,3.96264,0.18930,3.75080,NAN,NAN,25.40000
19690,0x000E,1,FALSE,1022.35040,3.96459,0.18930,3.75070,NAN,NAN,25.40000
19700,0x000E,1,FALSE,1022.92120,3.96673,0.18930,3.75070,NAN,NAN,25.30000
19710,0x000E,1,FALSE,1023.44012,3.96867,0.18930,3.75060,NAN,NAN,25.30000
19720,0x000E,1,FALSE,1023.95917,3.97062,0.18930,3.75060,NAN,NAN,25.30000
19730,0x000E,1,FALSE,1024.47803,3.97257,0.18930,3.75050,NAN,NAN,25.40000
19740,0x000E,1,FALSE,1024.94495,3.97432,0.18930,3.75050,NAN,NAN,25.40000
19750,0x000E,1,FALSE,1025.46375,3.97626,0.18930,3.75040,NAN,NAN,25.40000
19760,0x000E,1,FALSE,1025.98254,3.97821,0.18930,3.75030,NAN,NAN,25.30000
19770,0x000E,1,FALSE,1026.50159,3.98015,0.18930,3.75030,NAN,NAN,25.40000
19780,0x000E,1,FALSE,1027.02051,3.98210,0.18930,3.75020,NAN,NAN,25.40000
19790,0x000E,1,FALSE,1027.59131,3.98424,0.18930,3.75020,NAN,NAN,25.30000
19800,0x000E,1,FALSE,1028.11023,3.98619,0.18930,3.75010,NAN,NAN,25.40000
19810,0x000E,1,FALSE,1028.62927,3.98813,0.18930,3.75010,NAN,NAN,25.40000
19820,0x000E,1,FALSE,1029.14844,3.99008,0.18930,3.75000,NAN,NAN,25.40000
19830,0x000E,1,FALSE,1029.61560,3.99183,0.18930,3.75000,NAN,NAN,25.40000
19840,0x000E,1,FALSE,1030.13452,3.99378,0.18930,3.74990,NAN,NAN,25.40000
19850,0x000E,1,FALSE,1030.65344,3.99572,0.18930,3.74990,NAN,NAN,25.40000
19860,0x000E,1,FALSE,1031.17224,3.99767,0.18930,3.74980,NAN,NAN,25.40000
19870,0x000E,1,FALSE,1031.69116,3.99961,0.18930,3.74980,NAN,NAN,25.40000
19880,0x000E,1,FALSE,1032.26196,4.00175,0.18930,3.74970,NAN,NAN,25.40000
19890,0x000E,1,FALSE,1032.78101,4.00370,0.18930,3.74970,NAN,NAN,25.40000
19900,0x000E,1,FALSE,1033.29993,4.00565,0.18930,3.74960,NAN,NAN,25.40000
19910,0x000E,1,FALSE,1033.81909,4.00759,0.18930,3.74960,NAN,NAN,25.40000
19920,0x000E,1,FALSE,1034.28625,4.00934,0.18930,3.74950,NAN,NAN,25.40000
19930,0x000E,1,FALSE,1034.80530,4.01129,0.18930,3.74950,NAN,NAN,25.40000
19940,0x000E,1,FALSE,1035.32434,4.01324,0.18930,3.74940,NAN,NAN,25.40000
19950,0x000E,1,FALSE,1035.84314,4.01518,0.18930,3.74940,NAN,NAN,25.40000
19960,0x000E,1,FALSE,1036.36182,4.01713,0.18930,3.74930,NAN,NAN,25.40000
19970,0x000E,1,FALSE,1036.93262,4.01927,0.18930,3.74930,NAN,NAN,25.30000
19980,0x000E,1,FALSE,1037.45142,4.02121,0.18930,3.74920,NAN,NAN,25.40000
19990,0x000E,1,FALSE,1037.97009,4.02316,0.18930,3.74920,NAN,NAN,25.30000
20000,0x000E,1,FALSE,1038.48901,4.02510,0.18930,3.74910,NAN,NAN,25.30000
20010,0x000E,1,FALSE,1038.95605,4.02685,0.18930,3.74910,NAN,NAN,25.40000
20020,0x000E,1,FALSE,1039.47498,4.02880,0.18930,3.74900,NAN,NAN,25.40000
20030,0x000E,1,FALSE,1039.99377,4.03074,0.18930,3.74900,NAN,NAN,25.40000
20040,0x000E,1,FALSE,1040.51270,4.03269,0.18930,3.74890,NAN,NAN,25.40000
20050,0x000E,1,FALSE,1041.03149,4.03463,0.18930,3.74890,NAN,NAN,25.40000
20060,0x000E,1,FALSE,1041.60217,4.03677,0.18930,3.74880,NAN,NAN,25.40000
20070,0x000E,1,FALSE,1042.12109,4.03872,0.18930,3.74870,NAN,NAN,25.40000
20080,0x000E,1,FALSE,1042.63989,4.04066,0.18930,3.74870,NAN,NAN,25.40000
20090,0x000E,1,FALSE,1043.15881,4.04261,0.18930,3.74870,NAN,NAN,25.40000
20100,0x000E,1,FALSE,1043.62573,4.04436,0.18930,3.74860,NAN,NAN,25.40000
20110,0x000E,1,FALSE,1044.14441,4.04630,0.18930,3.74850,NAN,NAN,25.40000
20120,0x000E,1,FALSE,1044.66333,4.04824,0.18930,3.74850,NAN,NAN,25.40000
20130,0x000E,1,FALSE,1045.18213,4.05019,0.18930,3.74850,NAN,NAN,25.40000
20140,0x000E,1,FALSE,1045.70081,4.05213,0.18930,3.74840,NAN,NAN,25.40000
20150,0x000E,1,FALSE,1046.27161,4.05427,0.18930,3.74840,NAN,NAN,25.40000
20160,0x000E,1,FALSE,1046.79053,4.05622,0.18930,3.74830,NAN,NAN,25.40000
20170,0x000E,1,FALSE,1047.30945,4.05816,0.18930,3.74830,NAN,NAN,25.40000
20180,0x000E,1,FALSE,1047.82837,4.06011,0.18930,3.74820,NAN,NAN,25.40000
20190,0x000E,1,FALSE,1048.29529,4.06186,0.18930,3.74820,NAN,NAN,25.40000
20200,0x000E,1,FALSE,1048.81421,4.06380,0.18930,3.74810,NAN,NAN,25.40000
20210,0x000E,1,FALSE,1049.33313,4.06575,0.18930,3.74810,NAN,NAN,25.40000
20220,0x000E,1,FALSE,1049.85205,4.06769,0.18930,3.74800,NAN,NAN,25.40000
20230,0x000E,1,FALSE,1050.37085,4.06964,0.18930,3.74800,NAN,NAN,25.40000
20240,0x000E,1,FALSE,1050.94153,4.07178,0.18930,3.74790,NAN,NAN,25.40000
20250,0x000E,1,FALSE,1051.46033,4.07372,0.18930,3.74790,NAN,NAN,25.40000
20260,0x000E,1,FALSE,1051.97925,4.07566,0.18930,3.74780,NAN,NAN,25.40000
20270,0x000E,1,FALSE,1052.49817,4.07761,0.18930,3.74780,NAN,NAN,25.40000
20280,0x000E,1,FALSE,1052.96521,4.07936,0.18920,3.74770,NAN,NAN,25.40000
20290,0x000E,1,FALSE,1053.48389,4.08130,0.18930,3.74770,NAN,NAN,25.40000
20300,0x000E,1,FALSE,1054.00269,4.08325,0.18930,3.74760,NAN,NAN,25.40000
20310,0x000E,1,FALSE,1054.52161,4.08519,0.18930,3.74760,NAN,NAN,25.40000
20320,0x000E,1,FALSE,1055.04053,4.08714,0.18930,3.74750,NAN,NAN,25.40000
20330,0x000E,1,FALSE,1055.61108,4.08927,0.18930,3.74750,NAN,NAN,25.40000
20340,0x000E,1,FALSE,1056.13000,4.09122,0.18930,3.74740,NAN,NAN,25.40000
20350,0x000E,1,FALSE,1056.64893,4.09316,0.18930,3.74740,NAN,NAN,25.40000
20360,0x000E,1,FALSE,1057.16785,4.09511,0.18930,3.74730,NAN,NAN,25.40000
20370,0x000E,1,FALSE,1057.63489,4.09686,0.18930,3.74730,NAN,NAN,25.40000
20380,0x000E,1,FALSE,1058.15369,4.09880,0.18930,3.74720,NAN,NAN,25.40000
20390,0x000E,1,FALSE,1058.67249,4.10075,0.18930,3.74720,NAN,NAN,25.40000
20400,0x000E,1,FALSE,1059.19141,4.10269,0.18930,3.74710,NAN,NAN,25.40000
20410,0x000E,1,FALSE,1059.71021,4.10463,0.18930,3.74710,NAN,NAN,25.40000
20420,0x000E,1,FALSE,1060.28076,4.10677,0.18930,3.74700,NAN,NAN,25.40000
