6890,0x000E,1,FALSE,357.88895,1.42173,0.18930,3.90400,NAN,NAN,15.40000
6900,0x000E,1,FALSE,358.40836,1.42376,0.18930,3.90380,NAN,NAN,15.40000
6910,0x000E,1,FALSE,358.92783,1.42578,0.18940,3.90360,NAN,NAN,15.40000
6920,0x000E,1,FALSE,359.44748,1.42781,0.18930,3.90350,NAN,NAN,15.40000
6930,0x000E,1,FALSE,359.91507,1.42964,0.18930,3.90330,NAN,NAN,15.40000
6940,0x000E,1,FALSE,360.43472,1.43166,0.18930,3.90310,NAN,NAN,15.40000
6950,0x000E,1,FALSE,360.95438,1.43369,0.18930,3.90290,NAN,NAN,15.30000
6960,0x000E,1,FALSE,361.47391,1.43572,0.18930,3.90270,NAN,NAN,15.20000
6970,0x000E,1,FALSE,361.99347,1.43775,0.18930,3.90250,NAN,NAN,15.10000
6980,0x000E,1,FALSE,362.56494,1.43998,0.18940,3.90230,NAN,NAN,15.10000
6990,0x000E,1,FALSE,363.08475,1.44201,0.18940,3.90210,NAN,NAN,15.10000
7000,0x000E,1,FALSE,363.60443,1.44403,0.18930,3.90190,NAN,NAN,15.10000
7010,0x000E,1,FALSE,364.12390,1.44606,0.18940,3.90170,NAN,NAN,15.10000
7020,0x000E,1,FALSE,364.59155,1.44788,0.18930,3.90150,NAN,NAN,15.10000
7030,0x000E,1,FALSE,365.11093,1.44991,0.18930,3.90130,NAN,NAN,15.20000
7040,0x000E,1,FALSE,365.63043,1.45194,0.18930,3.90110,NAN,NAN,15.20000
7050,0x000E,1,FALSE,366.14990,1.45396,0.18930,3.90090,NAN,NAN,15.30000
7060,0x000E,1,FALSE,366.66943,1.45599,0.18930,3.90070,NAN,NAN,15.30000
7070,0x000E,1,FALSE,367.24100,1.45822,0.18930,3.90060,NAN,NAN,15.40000
7080,0x000E,1,FALSE,367.76050,1.46025,0.18930,3.90040,NAN,NAN,15.50000
7090,0x000E,1,FALSE,368.27991,1.46227,0.18930,3.90020,NAN,NAN,15.50000
7100,0x000E,1,FALSE,368.79932,1.46430,0.18930,3.90000,NAN,NAN,15.60000
7110,0x000E,1,FALSE,369.26685,1.46612,0.18930,3.89990,NAN,NAN,15.60000
7120,0x000E,1,FALSE,369.78625,1.46815,0.18930,3.89970,NAN,NAN,15.60000
7130,0x000E,1,FALSE,370.30566,1.47017,0.18930,3.89950,NAN,NAN,15.60000
7140,0x000E,1,FALSE,370.82529,1.47220,0.18930,3.89940,NAN,NAN,15.70000
7150,0x000E,1,FALSE,371.34479,1.47422,0.18930,3.89920,NAN,NAN,15.70000
7160,0x000E,1,FALSE,371.91620,1.47645,0.18930,3.89900,NAN,NAN,15.70000
7170,0x000E,1,FALSE,372.43564,1.47848,0.18930,3.89890,NAN,NAN,15.70000
7180,0x000E,1,FALSE,372.95529,1.48050,0.18930,3.89870,NAN,NAN,15.80000
7190,0x000E,1,FALSE,373.47476,1.48253,0.18930,3.89860,NAN,NAN,15.80000
7200,0x000E,1,FALSE,373.94232,1.48435,0.18930,3.89850,NAN,NAN,15.80000
7210,0x000E,1,FALSE,374.46182,1.48637,0.18930,3.89830,NAN,NAN,15.80000
7220,0x000E,1,FALSE,374.98141,1.48840,0.18930,3.89820,NAN,NAN,15.70000
7230,0x000E,1,FALSE,375.50092,1.49042,0.18930,3.89800,NAN,NAN,15.70000
7240,0x000E,1,FALSE,376.02042,1.49245,0.18940,3.89780,NAN,NAN,15.60000
7250,0x000E,1,FALSE,376.59183,1.49468,0.18930,3.89760,NAN,NAN,15.50000
7260,0x000E,1,FALSE,377.11133,1.49670,0.18940,3.89750,NAN,NAN,15.40000
7270,0x000E,1,FALSE,377.63077,1.49873,0.18930,3.89720,NAN,NAN,15.20000
7280,0x000E,1,FALSE,378.15024,1.50075,0.18930,3.89710,NAN,NAN,15.20000
7290,0x000E,1,FALSE,378.61792,1.50257,0.18940,3.89690,NAN,NAN,15.30000
7300,0x000E,1,FALSE,379.13739,1.50460,0.18930,3.89670,NAN,NAN,15.30000
7310,0x000E,1,FALSE,379.65689,1.50662,0.18940,3.89650,NAN,NAN,15.30000
7320,0x000E,1,FALSE,380.17645,1.50864,0.18930,3.89630,NAN,NAN,15.30000
7330,0x000E,1,FALSE,380.69589,1.51067,0.18940,3.89610,NAN,NAN,15.30000
7340,0x000E,1,FALSE,381.26727,1.51289,0.18940,3.89590,NAN,NAN,15.40000
7350,0x000E,1,FALSE,381.78668,1.51492,0.18940,3.89580,NAN,NAN,15.40000
7360,0x000E,1,FALSE,382.30606,1.51694,0.18930,3.89560,NAN,NAN,15.40000
7370,0x000E,1,FALSE,382.82550,1.51896,0.18930,3.89540,NAN,NAN,15.40000
7380,0x000E,1,FALSE,383.29294,1.52078,0.18940,3.89520,NAN,NAN,15.40000
7390,0x000E,1,FALSE,383.81235,1.52281,0.18930,3.89500,NAN,NAN,15.40000
7400,0x000E,1,FALSE,384.33176,1.52483,0.18940,3.89480,NAN,NAN,15.40000
7410,0x000E,1,FALSE,384.85141,1.52685,0.18940,3.89470,NAN,NAN,15.40000
7420,0x000E,1,FALSE,385.37100,1.52888,0.18930,3.89440,NAN,NAN,15.40000
7430,0x000E,1,FALSE,385.94244,1.53110,0.18940,3.89430,NAN,NAN,15.40000
7440,0x000E,1,FALSE,386.46188,1.53313,0.18930,3.89410,NAN,NAN,15.40000
7450,0x000E,1,FALSE,386.98141,1.53515,0.18940,3.89390,NAN,NAN,15.40000
7460,0x000E,1,FALSE,387.50128,1.53717,0.18930,3.89370,NAN,NAN,15.30000
7470,0x000E,1,FALSE,387.96884,1.53899,0.18930,3.89350,NAN,NAN,15.20000
7480,0x000E,1,FALSE,388.48825,1.54102,0.18940,3.89330,NAN,NAN,15.10000
7490,0x000E,1,FALSE,389.00775,1.54304,0.18940,3.89310,NAN,NAN,15.10000
7500,0x000E,1,FALSE,389.52722,1.54506,0.18930,3.89290,NAN,NAN,15.10000
7510,0x000E,1,FALSE,390.04666,1.54708,0.18940,3.89270,NAN,NAN,15.10000
7520,0x000E,1,FALSE,390.61816,1.54931,0.18930,3.89250,NAN,NAN,15.10000
7530,0x000E,1,FALSE,391.13757,1.55133,0.18930,3.89230,NAN,NAN,15.20000
7540,0x000E,1,FALSE,391.65720,1.55335,0.18930,3.89210,NAN,NAN,15.20000
7550,0x000E,1,FALSE,392.17688,1.55537,0.18930,3.89190,NAN,NAN,15.30000
7560,0x000E,1,FALSE,392.64441,1.55719,0.18930,3.89170,NAN,NAN,15.30000
7570,0x000E,1,FALSE,393.16403,1.55921,0.18930,3.89160,NAN,NAN,15.40000
7580,0x000E,1,FALSE,393.68347,1.56124,0.18930,3.89140,NAN,NAN,15.40000
7590,0x000E,1,FALSE,394.20309,1.56326,0.18940,3.89120,NAN,NAN,15.50000
7600,0x000E,1,FALSE,394.72284,1.56528,0.18930,3.89100,NAN,NAN,15.50000
7610,0x000E,1,FALSE,395.29449,1.56750,0.18940,3.89090,NAN,NAN,15.60000
7620,0x000E,1,FALSE,395.81396,1.56952,0.18930,3.89060,NAN,NAN,15.60000
7630,0x000E,1,FALSE,396.33350,1.57155,0.18940,3.89050,NAN,NAN,15.60000
7640,0x000E,1,FALSE,396.85300,1.57357,0.18930,3.89030,NAN,NAN,15.70000
7650,0x000E,1,FALSE,397.32077,1.57539,0.18930,3.89020,NAN,NAN,15.70000
7660,0x000E,1,FALSE,397.84033,1.57741,0.18940,3.89000,NAN,NAN,15.70000
7670,0x000E,1,FALSE,398.35992,1.57943,0.18940,3.88990,NAN,NAN,15.70000
7680,0x000E,1,FALSE,398.87936,1.58145,0.18940,3.88970,NAN,NAN,15.80000
7690,0x000E,1,FALSE,399.39886,1.58347,0.18930,3.88950,NAN,NAN,15.80000
7700,0x000E,1,FALSE,399.97025,1.58569,0.18940,3.88940,NAN,NAN,15.80000
7710,0x000E,1,FALSE,400.48947,1.58771,0.18940,3.88920,NAN,NAN,15.80000
7720,0x000E,1,FALSE,401.00888,1.58973,0.18940,3.88910,NAN,NAN,15.70000
7730,0x000E,1,FALSE,401.52829,1.59175,0.18930,3.88890,NAN,NAN,15.70000
7740,0x000E,1,FALSE,401.99582,1.59357,0.18940,3.88870,NAN,NAN,15.60000
7750,0x000E,1,FALSE,402.51523,1.59559,0.18940,3.88860,NAN,NAN,15.50000
7760,0x000E,1,FALSE,403.03470,1.59761,0.18940,3.88840,NAN,NAN,15.40000
7770,0x000E,1,FALSE,403.55414,1.59963,0.18930,3.88820,NAN,NAN,15.30000
7780,0x000E,1,FALSE,404.07364,1.60165,0.18940,3.88800,NAN,NAN,15.20000
7790,0x000E,1,FALSE,404.64499,1.60387,0.18940,3.88780,NAN,NAN,15.20000
7800,0x000E,1,FALSE,405.16446,1.60589,0.18940,3.88760,NAN,NAN,15.30000
7810,0x000E,1,FALSE,405.68387,1.60791,0.18930,3.88740,NAN,NAN,15.30000
7820,0x000E,1,FALSE,406.20340,1.60993,0.18930,3.88720,NAN,NAN,15.30000
7830,0x000E,1,FALSE,406.67096,1.61174,0.18930,3.88710,NAN,NAN,15.30000
7840,0x000E,1,FALSE,407.19043,1.61376,0.18940,3.88680,NAN,NAN,15.30000
7850,0x000E,1,FALSE,407.70987,1.61578,0.18940,3.88670,NAN,NAN,15.40000
7860,0x000E,1,FALSE,408.22925,1.61780,0.18940,3.88650,NAN,NAN,15.40000
7870,0x000E,1,FALSE,408.74863,1.61982,0.18930,3.88630,NAN,NAN,15.40000
7880,0x000E,1,FALSE,409.32001,1.62204,0.18940,3.88610,NAN,NAN,15.40000
7890,0x000E,1,FALSE,409.83948,1.62406,0.18940,3.88590,NAN,NAN,15.40000
7900,0x000E,1,FALSE,410.35922,1.62608,0.18940,3.88570,NAN,NAN,15.40000
7910,0x000E,1,FALSE,410.87888,1.62810,0.18940,3.88550,NAN,NAN,15.40000
7920,0x000E,1,FALSE,411.34659,1.62991,0.18940,3.88530,NAN,NAN,15.40000
7930,0x000E,1,FALSE,411.86603,1.63193,0.18930,3.88520,NAN,NAN,15.40000
7940,0x000E,1,FALSE,412.38553,1.63395,0.18940,3.88500,NAN,NAN,15.40000
7950,0x000E,1,FALSE,412.90503,1.63597,0.18940,3.88480,NAN,NAN,15.40000
7960,0x000E,1,FALSE,413.42444,1.63798,0.18940,3.88460,NAN,NAN,15.40000
7970,0x000E,1,FALSE,413.99582,1.64020,0.18940,3.88440,NAN,NAN,15.20000
7980,0x000E,1,FALSE,414.51514,1.64222,0.18940,3.88420,NAN,NAN,15.20000
7990,0x000E,1,FALSE,415.03445,1.64424,0.18940,3.88400,NAN,NAN,15.10000
8000,0x000E,1,FALSE,415.55380,1.64625,0.18930,3.88380,NAN,NAN,15.10000
8010,0x000E,1,FALSE,416.02121,1.64807,0.18930,3.88360,NAN,NAN,15.10000
8020,0x000E,1,FALSE,416.54065,1.65009,0.18940,3.88340,NAN,NAN,15.10000
8030,0x000E,1,FALSE,417.06012,1.65210,0.18940,3.88310,NAN,NAN,15.20000
8040,0x000E,1,FALSE,417.57956,1.65412,0.18930,3.88300,NAN,NAN,15.20000
8050,0x000E,1,FALSE,418.09915,1.65614,0.18940,3.88280,NAN,NAN,15.30000
8060,0x000E,1,FALSE,418.67056,1.65836,0.18940,3.88250,NAN,NAN,15.30000
8070,0x000E,1,FALSE,419.19006,1.66037,0.18940,3.88240,NAN,NAN,15.40000
8080,0x000E,1,FALSE,419.70959,1.66239,0.18940,3.88220,NAN,NAN,15.40000
8090,0x000E,1,FALSE,420.22903,1.66441,0.18940,3.88200,NAN,NAN,15.50000
8100,0x000E,1,FALSE,420.69669,1.66622,0.18930,3.88180,NAN,NAN,15.50000
8110,0x000E,1,FALSE,421.21619,1.66824,0.18930,3.88160,NAN,NAN,15.60000
8120,0x000E,1,FALSE,421.73572,1.67025,0.18930,3.88150,NAN,NAN,15.60000
8130,0x000E,1,FALSE,422.25540,1.67227,0.18940,3.88130,NAN,NAN,15.60000
8140,0x000E,1,FALSE,422.77496,1.67429,0.18940,3.88120,NAN,NAN,15.70000
8150,0x000E,1,FALSE,423.34650,1.67651,0.18940,3.88100,NAN,NAN,15.70000
8160,0x000E,1,FALSE,423.86594,1.67852,0.18930,3.88080,NAN,NAN,15.70000
8170,0x000E,1,FALSE,424.38541,1.68054,0.18940,3.88060,NAN,NAN,15.70000
8180,0x000E,1,FALSE,424.90497,1.68255,0.18940,3.88050,NAN,NAN,15.80000
8190,0x000E,1,FALSE,425.37256,1.68437,0.18940,3.88030,NAN,NAN,15.80000
8200,0x000E,1,FALSE,425.89215,1.68638,0.18940,3.88020,NAN,NAN,15.80000
8210,0x000E,1,FALSE,426.41177,1.68840,0.18930,3.88000,NAN,NAN,15.80000
8220,0x000E,1,FALSE,426.93118,1.69041,0.18930,3.87980,NAN,NAN,15.80000
8230,0x000E,1,FALSE,427.45059,1.69243,0.18930,3.87970,NAN,NAN,15.70000
8240,0x000E,1,FALSE,428.02203,1.69465,0.18930,3.87950,NAN,NAN,15.70000
8250,0x000E,1,FALSE,428.54141,1.69666,0.18930,3.87930,NAN,NAN,15.60000
8260,0x000E,1,FALSE,429.06088,1.69868,0.18940,3.87910,NAN,NAN,15.50000
8270,0x000E,1,FALSE,429.58032,1.70069,0.18930,3.87890,NAN,NAN,15.40000
8280,0x000E,1,FALSE,430.04785,1.70250,0.18930,3.87870,NAN,NAN,15.30000
8290,0x000E,1,FALSE,430.56705,1.70452,0.18930,3.87860,NAN,NAN,15.20000
8300,0x000E,1,FALSE,431.08640,1.70653,0.18930,3.87830,NAN,NAN,15.30000
8310,0x000E,1,FALSE,431.60571,1.70855,0.18930,3.87810,NAN,NAN,15.30000
8320,0x000E,1,FALSE,432.12515,1.71056,0.18930,3.87800,NAN,NAN,15.30000
8330,0x000E,1,FALSE,432.69641,1.71278,0.18940,3.87780,NAN,NAN,15.30000
8340,0x000E,1,FALSE,433.21582,1.71479,0.18930,3.87760,NAN,NAN,15.40000
8350,0x000E,1,FALSE,433.73514,1.71680,0.18930,3.87740,NAN,NAN,15.40000
8360,0x000E,1,FALSE,434.25458,1.71882,0.18930,3.87720,NAN,NAN,15.40000
8370,0x000E,1,FALSE,434.72223,1.72063,0.18930,3.87700,NAN,NAN,15.40000
8380,0x000E,1,FALSE,435.24176,1.72264,0.18930,3.87680,NAN,NAN,15.40000
8390,0x000E,1,FALSE,435.76141,1.72466,0.18930,3.87660,NAN,NAN,15.40000
8400,0x000E,1,FALSE,436.28119,1.72667,0.18930,3.87640,NAN,NAN,15.40000
8410,0x000E,1,FALSE,436.85281,1.72889,0.18930,3.87620,NAN,NAN,15.40000
8420,0x000E,1,FALSE,437.37234,1.73090,0.18940,3.87600,NAN,NAN,15.40000
8430,0x000E,1,FALSE,437.89221,1.73292,0.18930,3.87580,NAN,NAN,15.40000
8440,0x000E,1,FALSE,438.41193,1.73493,0.18930,3.87560,NAN,NAN,15.40000
8450,0x000E,1,FALSE,438.87973,1.73674,0.18930,3.87540,NAN,NAN,15.40000
8460,0x000E,1,FALSE,439.39948,1.73876,0.18940,3.87520,NAN,NAN,15.40000
8470,0x000E,1,FALSE,439.91928,1.74077,0.18940,3.87500,NAN,NAN,15.30000
8480,0x000E,1,FALSE,440.43909,1.74279,0.18940,3.87480,NAN,NAN,15.20000
8490,0x000E,1,FALSE,440.95895,1.74480,0.18940,3.87450,NAN,NAN,15.10000
8500,0x000E,1,FALSE,441.53079,1.74702,0.18930,3.87440,NAN,NAN,15.10000
8510,0x000E,1,FALSE,442.05066,1.74903,0.18930,3.87410,NAN,NAN,15.10000
8520,0x000E,1,FALSE,442.57047,1.75104,0.18930,3.87400,NAN,NAN,15.10000
8530,0x000E,1,FALSE,443.09009,1.75306,0.18930,3.87370,NAN,NAN,15.10000
8540,0x000E,1,FALSE,443.55774,1.75487,0.18930,3.87350,NAN,NAN,15.20000
8550,0x000E,1,FALSE,444.07748,1.75688,0.18930,3.87330,NAN,NAN,15.20000
8560,0x000E,1,FALSE,444.59720,1.75889,0.18930,3.87310,NAN,NAN,15.30000
8570,0x000E,1,FALSE,445.11685,1.76091,0.18930,3.87290,NAN,NAN,15.30000
8580,0x000E,1,FALSE,445.63641,1.76292,0.18930,3.87270,NAN,NAN,15.40000
8590,0x000E,1,FALSE,446.20792,1.76513,0.18930,3.87250,NAN,NAN,15.40000
8600,0x000E,1,FALSE,446.72736,1.76714,0.18940,3.87230,NAN,NAN,15.50000
8610,0x000E,1,FALSE,447.24698,1.76915,0.18930,3.87210,NAN,NAN,15.50000
8620,0x000E,1,FALSE,447.76651,1.77117,0.18930,3.87190,NAN,NAN,15.60000
8630,0x000E,1,FALSE,448.23398,1.77298,0.18930,3.87170,NAN,NAN,15.60000
8640,0x000E,1,FALSE,448.75357,1.77499,0.18930,3.87160,NAN,NAN,15.60000
8650,0x000E,1,FALSE,449.27313,1.77700,0.18930,3.87140,NAN,NAN,15.70000
8660,0x000E,1,FALSE,449.79266,1.77901,0.18930,3.87120,NAN,NAN,15.70000
8670,0x000E,1,FALSE,450.31213,1.78102,0.18930,3.87100,NAN,NAN,15.70000
8680,0x000E,1,FALSE,450.88370,1.78323,0.18930,3.87080,NAN,NAN,15.70000
8690,0x000E,1,FALSE,451.40314,1.78524,0.18930,3.87070,NAN,NAN,15.80000
8700,0x000E,1,FALSE,451.92270,1.78725,0.18930,3.87050,NAN,NAN,15.80000
8710,0x000E,1,FALSE,452.44232,1.78927,0.18930,3.87040,NAN,NAN,15.80000
8720,0x000E,1,FALSE,452.90988,1.79107,0.18930,3.87020,NAN,NAN,15.80000
8730,0x000E,1,FALSE,453.42953,1.79309,0.18930,3.87000,NAN,NAN,15.80000
8740,0x000E,1,FALSE,453.94894,1.79510,0.18930,3.86980,NAN,NAN,15.70000
8750,0x000E,1,FALSE,454.46838,1.79711,0.18930,3.86960,NAN,NAN,15.70000
8760,0x000E,1,FALSE,454.98779,1.79912,0.18940,3.86950,NAN,NAN,15.60000
8770,0x000E,1,FALSE,455.55920,1.80133,0.18930,3.86920,NAN,NAN,15.50000
8780,0x000E,1,FALSE,456.07867,1.80334,0.18930,3.86910,NAN,NAN,15.30000
8790,0x000E,1,FALSE,456.59814,1.80535,0.18930,3.86880,NAN,NAN,15.20000
8800,0x000E,1,FALSE,457.11758,1.80735,0.18930,3.86860,NAN,NAN,15.20000
8810,0x000E,1,FALSE,457.58508,1.80916,0.18940,3.86840,NAN,NAN,15.30000
8820,0x000E,1,FALSE,458.10461,1.81117,0.18930,3.86820,NAN,NAN,15.30000
8830,0x000E,1,FALSE,458.62405,1.81318,0.18940,3.86800,NAN,NAN,15.30000
8840,0x000E,1,FALSE,459.14355,1.81519,0.18930,3.86780,NAN,NAN,15.30000
8850,0x000E,1,FALSE,459.66306,1.81720,0.18930,3.86760,NAN,NAN,15.30000
8860,0x000E,1,FALSE,460.23459,1.81941,0.18930,3.86740,NAN,NAN,15.40000
8870,0x000E,1,FALSE,460.75415,1.82142,0.18930,3.86720,NAN,NAN,15.40000
8880,0x000E,1,FALSE,461.27356,1.82343,0.18930,3.86700,NAN,NAN,15.40000
8890,0x000E,1,FALSE,461.79276,1.82544,0.18930,3.86680,NAN,NAN,15.40000
8900,0x000E,1,FALSE,462.26013,1.82724,0.18930,3.86660,NAN,NAN,15.40000
8910,0x000E,1,FALSE,462.77957,1.82925,0.18930,3.86640,NAN,NAN,15.40000
8920,0x000E,1,FALSE,463.29901,1.83126,0.18930,3.86620,NAN,NAN,15.40000
8930,0x000E,1,FALSE,463.81857,1.83327,0.18930,3.86590,NAN,NAN,15.40000
8940,0x000E,1,FALSE,464.33823,1.83528,0.18930,3.86570,NAN,NAN,15.40000
8950,0x000E,1,FALSE,464.90979,1.83749,0.18940,3.86550,NAN,NAN,15.40000
8960,0x000E,1,FALSE,465.42929,1.83949,0.18930,3.86530,NAN,NAN,15.40000
8970,0x000E,1,FALSE,465.94876,1.84150,0.18930,3.86510,NAN,NAN,15.40000
8980,0x000E,1,FALSE,466.46817,1.84351,0.18940,3.86490,NAN,NAN,15.30000
8990,0x000E,1,FALSE,466.93573,1.84532,0.18930,3.86470,NAN,NAN,15.20000
9000,0x000E,1,FALSE,467.45526,1.84732,0.18930,3.86440,NAN,NAN,15.20000
9010,0x000E,1,FALSE,467.97491,1.84933,0.18940,3.86420,NAN,NAN,15.10000
9020,0x000E,1,FALSE,468.49445,1.85134,0.18930,3.86400,NAN,NAN,15.10000
9030,0x000E,1,FALSE,469.01389,1.85335,0.18930,3.86370,NAN,NAN,15.10000
9040,0x000E,1,FALSE,469.58539,1.85555,0.18930,3.86350,NAN,NAN,15.20000
9050,0x000E,1,FALSE,470.10486,1.85756,0.18930,3.86330,NAN,NAN,15.20000
9060,0x000E,1,FALSE,470.62430,1.85957,0.18930,3.86310,NAN,NAN,15.30000
9070,0x000E,1,FALSE,471.14386,1.86157,0.18930,3.86290,NAN,NAN,15.30000
9080,0x000E,1,FALSE,471.61148,1.86338,0.18930,3.86270,NAN,NAN,15.40000
9090,0x000E,1,FALSE,472.13095,1.86539,0.18930,3.86240,NAN,NAN,15.40000
9100,0x000E,1,FALSE,472.65039,1.86739,0.18940,3.86220,NAN,NAN,15.50000
9110,0x000E,1,FALSE,473.16983,1.86940,0.18930,3.86200,NAN,NAN,15.50000
9120,0x000E,1,FALSE,473.68933,1.87140,0.18930,3.86180,NAN,NAN,15.60000
9130,0x000E,1,FALSE,474.26077,1.87361,0.18940,3.86160,NAN,NAN,15.60000
9140,0x000E,1,FALSE,474.78030,1.87562,0.18940,3.86140,NAN,NAN,15.70000
9150,0x000E,1,FALSE,475.30005,1.87762,0.18930,3.86120,NAN,NAN,15.70000
9160,0x000E,1,FALSE,475.81985,1.87963,0.18940,3.86100,NAN,NAN,15.70000
9170,0x000E,1,FALSE,476.28754,1.88144,0.18930,3.86090,NAN,NAN,15.70000
9180,0x000E,1,FALSE,476.80716,1.88344,0.18930,3.86070,NAN,NAN,15.80000
9190,0x000E,1,FALSE,477.32660,1.88545,0.18930,3.86050,NAN,NAN,15.80000
9200,0x000E,1,FALSE,477.84604,1.88745,0.18940,3.86030,NAN,NAN,15.80000
9210,0x000E,1,FALSE,478.36548,1.88946,0.18930,3.86010,NAN,NAN,15.80000
9220,0x000E,1,FALSE,478.93704,1.89166,0.18930,3.85990,NAN,NAN,15.80000
9230,0x000E,1,FALSE,479.45648,1.89367,0.18930,3.85970,NAN,NAN,15.80000
9240,0x000E,1,FALSE,479.97604,1.89567,0.18930,3.85950,NAN,NAN,15.70000
9250,0x000E,1,FALSE,480.49561,1.89768,0.18930,3.85930,NAN,NAN,15.70000
9260,0x000E,1,FALSE,480.96304,1.89948,0.18940,3.85920,NAN,NAN,15.60000
9270,0x000E,1,FALSE,481.48242,1.90149,0.18930,3.85890,NAN,NAN,15.50000
9280,0x000E,1,FALSE,482.00189,1.90349,0.18930,3.85870,NAN,NAN,15.40000
9290,0x000E,1,FALSE,482.52136,1.90550,0.18930,3.85850,NAN,NAN,15.30000
9300,0x000E,1,FALSE,483.04086,1.90750,0.18930,3.85830,NAN,NAN,15.30000
9310,0x000E,1,FALSE,483.61243,1.90970,0.18940,3.85800,NAN,NAN,15.30000
9320,0x000E,1,FALSE,484.13196,1.91171,0.18930,3.85780,NAN,NAN,15.30000
9330,0x000E,1,FALSE,484.65155,1.91371,0.18930,3.85760,NAN,NAN,15.30000
9340,0x000E,1,FALSE,485.17117,1.91572,0.18930,3.85740,NAN,NAN,15.40000
9350,0x000E,1,FALSE,485.63882,1.91752,0.18930,3.85720,NAN,NAN,15.40000
9360,0x000E,1,FALSE,486.15829,1.91952,0.18930,3.85690,NAN,NAN,15.40000
9370,0x000E,1,FALSE,486.67773,1.92153,0.18930,3.85680,NAN,NAN,15.40000
9380,0x000E,1,FALSE,487.19724,1.92353,0.18930,3.85650,NAN,NAN,15.40000
9390,0x000E,1,FALSE,487.71658,1.92553,0.18940,3.85630,NAN,NAN,15.40000
9400,0x000E,1,FALSE,488.28799,1.92774,0.18930,3.85600,NAN,NAN,15.40000
9410,0x000E,1,FALSE,488.80762,1.92974,0.18930,3.85580,NAN,NAN,15.40000
9420,0x000E,1,FALSE,489.32712,1.93174,0.18930,3.85560,NAN,NAN,15.40000
9430,0x000E,1,FALSE,489.84692,1.93375,0.18930,3.85540,NAN,NAN,15.40000
9440,0x000E,1,FALSE,490.31448,1.93555,0.18930,3.85520,NAN,NAN,15.40000
9450,0x000E,1,FALSE,490.83395,1.93755,0.18930,3.85490,NAN,NAN,15.40000
9460,0x000E,1,FALSE,491.35333,1.93955,0.18930,3.85470,NAN,NAN,15.40000
9470,0x000E,1,FALSE,491.87280,1.94156,0.18930,3.85450,NAN,NAN,15.40000
9480,0x000E,1,FALSE,492.39227,1.94356,0.18930,3.85420,NAN,NAN,15.30000
9490,0x000E,1,FALSE,492.96368,1.94576,0.18930,3.85400,NAN,NAN,15.20000
9500,0x000E,1,FALSE,493.48312,1.94776,0.18930,3.85370,NAN,NAN,15.20000
9510,0x000E,1,FALSE,494.00266,1.94976,0.18930,3.85350,NAN,NAN,15.10000
9520,0x000E,1,FALSE,494.52213,1.95177,0.18930,3.85320,NAN,NAN,15.10000
9530,0x000E,1,FALSE,494.98972,1.95357,0.18930,3.85300,NAN,NAN,15.10000
9540,0x000E,1,FALSE,495.50922,1.95557,0.18930,3.85270,NAN,NAN,15.20000
9550,0x000E,1,FALSE,496.02866,1.95757,0.18930,3.85250,NAN,NAN,15.20000
9560,0x000E,1,FALSE,496.54834,1.95957,0.18930,3.85230,NAN,NAN,15.30000
9570,0x000E,1,FALSE,497.06796,1.96157,0.18930,3.85200,NAN,NAN,15.30000
9580,0x000E,1,FALSE,497.63931,1.96377,0.18930,3.85180,NAN,NAN,15.40000
9590,0x000E,1,FALSE,498.15887,1.96578,0.18930,3.85160,NAN,NAN,15.40000
9600,0x000E,1,FALSE,498.67828,1.96778,0.18930,3.85130,NAN,NAN,15.50000
9610,0x000E,1,FALSE,499.19769,1.96978,0.18930,3.85110,NAN,NAN,15.50000
9620,0x000E,1,FALSE,499.66550,1.97158,0.18930,3.85090,NAN,NAN,15.60000
9630,0x000E,1,FALSE,500.18512,1.97358,0.18930,3.85070,NAN,NAN,15.60000
9640,0x000E,1,FALSE,500.70459,1.97558,0.18930,3.85050,NAN,NAN,15.60000
9650,0x000E,1,FALSE,501.22409,1.97758,0.18930,3.85020,NAN,NAN,15.70000
9660,0x000E,1,FALSE,501.74380,1.97958,0.18930,3.85000,NAN,NAN,15.70000
9670,0x000E,1,FALSE,502.31534,1.98178,0.18930,3.84980,NAN,NAN,15.70000
9680,0x000E,1,FALSE,502.83487,1.98378,0.18930,3.84960,NAN,NAN,15.70000
9690,0x000E,1,FALSE,503.35431,1.98578,0.18930,3.84940,NAN,NAN,15.80000
9700,0x000E,1,FALSE,503.87384,1.98778,0.18930,3.84920,NAN,NAN,15.80000
9710,0x000E,1,FALSE,504.34155,1.98958,0.18930,3.84900,NAN,NAN,15.80000
9720,0x000E,1,FALSE,504.86124,1.99158,0.18930,3.84880,NAN,NAN,15.80000
9730,0x000E,1,FALSE,505.38104,1.99358,0.18930,3.84860,NAN,NAN,15.80000
9740,0x000E,1,FALSE,505.90057,1.99558,0.18930,3.84840,NAN,NAN,15.80000
9750,0x000E,1,FALSE,506.42001,1.99758,0.18930,3.84810,NAN,NAN,15.70000
9760,0x000E,1,FALSE,506.99146,1.99978,0.18930,3.84790,NAN,NAN,15.60000
9770,0x000E,1,FALSE,507.51102,2.00177,0.18930,3.84770,NAN,NAN,15.50000
9780,0x000E,1,FALSE,508.03055,2.00377,0.18930,3.84750,NAN,NAN,15.40000
9790,0x000E,1,FALSE,508.55005,2.00577,0.18930,3.84720,NAN,NAN,15.30000
