7400,0x000E,1,FALSE,384.07962,1.49343,0.18930,3.80920,NAN,NAN,0.40000
7410,0x000E,1,FALSE,384.59869,1.49541,0.18930,3.80910,NAN,NAN,0.50000
7420,0x000E,1,FALSE,385.11768,1.49738,0.18930,3.80890,NAN,NAN,0.50000
7430,0x000E,1,FALSE,385.68854,1.49956,0.18940,3.80880,NAN,NAN,0.50000
7440,0x000E,1,FALSE,386.20743,1.50153,0.18930,3.80860,NAN,NAN,0.50000
7450,0x000E,1,FALSE,386.72644,1.50351,0.18930,3.80850,NAN,NAN,0.60000
7460,0x000E,1,FALSE,387.24545,1.50549,0.18940,3.80830,NAN,NAN,0.60000
7470,0x000E,1,FALSE,387.71240,1.50726,0.18940,3.80820,NAN,NAN,0.60000
7480,0x000E,1,FALSE,388.23123,1.50924,0.18930,3.80810,NAN,NAN,0.60000
7490,0x000E,1,FALSE,388.75031,1.51122,0.18930,3.80800,NAN,NAN,0.60000
7500,0x000E,1,FALSE,389.26910,1.51319,0.18930,3.80770,NAN,NAN,0.50000
7510,0x000E,1,FALSE,389.78796,1.51517,0.18930,3.80760,NAN,NAN,0.30000
7520,0x000E,1,FALSE,390.35876,1.51734,0.18930,3.80730,NAN,NAN,0.20000
7530,0x000E,1,FALSE,390.87750,1.51932,0.18930,3.80710,NAN,NAN,0.10000
7540,0x000E,1,FALSE,391.39633,1.52129,0.18930,3.80680,NAN,NAN,-0.20000
7550,0x000E,1,FALSE,391.91522,1.52327,0.18930,3.80650,NAN,NAN,-0.30000
7560,0x000E,1,FALSE,392.38208,1.52504,0.18930,3.80630,NAN,NAN,-0.40000
7570,0x000E,1,FALSE,392.90109,1.52702,0.18930,3.80600,NAN,NAN,-0.50000
7580,0x000E,1,FALSE,393.42010,1.52899,0.18930,3.80560,NAN,NAN,-0.60000
7590,0x000E,1,FALSE,393.93915,1.53097,0.18930,3.80530,NAN,NAN,-0.60000
7600,0x000E,1,FALSE,394.45810,1.53294,0.18930,3.80500,NAN,NAN,-0.50000
7610,0x000E,1,FALSE,395.02893,1.53511,0.18930,3.80470,NAN,NAN,-0.40000
7620,0x000E,1,FALSE,395.54773,1.53709,0.18930,3.80440,NAN,NAN,-0.30000
7630,0x000E,1,FALSE,396.06674,1.53906,0.18930,3.80410,NAN,NAN,-0.20000
7640,0x000E,1,FALSE,396.58545,1.54104,0.18930,3.80390,NAN,NAN,-0.20000
7650,0x000E,1,FALSE,397.05249,1.54281,0.18930,3.80360,NAN,NAN,0.00000
7660,0x000E,1,FALSE,397.57135,1.54479,0.18930,3.80350,NAN,NAN,0.00000
7670,0x000E,1,FALSE,398.09018,1.54676,0.18930,3.80320,NAN,NAN,0.00000
7680,0x000E,1,FALSE,398.60910,1.54873,0.18930,3.80290,NAN,NAN,0.10000
7690,0x000E,1,FALSE,399.12808,1.55070,0.18930,3.80280,NAN,NAN,0.10000
7700,0x000E,1,FALSE,399.69907,1.55288,0.18930,3.80250,NAN,NAN,0.10000
7710,0x000E,1,FALSE,400.21808,1.55485,0.18930,3.80230,NAN,NAN,0.20000
7720,0x000E,1,FALSE,400.73700,1.55682,0.18930,3.80210,NAN,NAN,0.20000
7730,0x000E,1,FALSE,401.25592,1.55880,0.18930,3.80180,NAN,NAN,0.20000
7740,0x000E,1,FALSE,401.72284,1.56057,0.18930,3.80160,NAN,NAN,0.20000
7750,0x000E,1,FALSE,402.24149,1.56254,0.18930,3.80150,NAN,NAN,0.20000
7760,0x000E,1,FALSE,402.76019,1.56451,0.18930,3.80120,NAN,NAN,0.20000
7770,0x000E,1,FALSE,403.27908,1.56649,0.18930,3.80100,NAN,NAN,0.20000
7780,0x000E,1,FALSE,403.79807,1.56846,0.18930,3.80080,NAN,NAN,0.20000
7790,0x000E,1,FALSE,404.36902,1.57063,0.18930,3.80060,NAN,NAN,0.20000
7800,0x000E,1,FALSE,404.88815,1.57260,0.18930,3.80040,NAN,NAN,0.20000
7810,0x000E,1,FALSE,405.40710,1.57457,0.18930,3.80020,NAN,NAN,0.20000
7820,0x000E,1,FALSE,405.92612,1.57654,0.18940,3.80000,NAN,NAN,0.20000
7830,0x000E,1,FALSE,406.39319,1.57832,0.18930,3.79980,NAN,NAN,0.20000
7840,0x000E,1,FALSE,406.91220,1.58029,0.18930,3.79960,NAN,NAN,0.20000
7850,0x000E,1,FALSE,407.43140,1.58226,0.18940,3.79940,NAN,NAN,0.30000
7860,0x000E,1,FALSE,407.95044,1.58424,0.18940,3.79920,NAN,NAN,0.30000
7870,0x000E,1,FALSE,408.46951,1.58621,0.18930,3.79900,NAN,NAN,0.30000
7880,0x000E,1,FALSE,409.04047,1.58838,0.18940,3.79890,NAN,NAN,0.40000
7890,0x000E,1,FALSE,409.55951,1.59035,0.18930,3.79870,NAN,NAN,0.40000
7900,0x000E,1,FALSE,410.07858,1.59232,0.18940,3.79850,NAN,NAN,0.40000
7910,0x000E,1,FALSE,410.59769,1.59429,0.18930,3.79840,NAN,NAN,0.50000
7920,0x000E,1,FALSE,411.06485,1.59607,0.18930,3.79820,NAN,NAN,0.50000
7930,0x000E,1,FALSE,411.58392,1.59804,0.18930,3.79810,NAN,NAN,0.50000
7940,0x000E,1,FALSE,412.10300,1.60001,0.18930,3.79800,NAN,NAN,0.50000
7950,0x000E,1,FALSE,412.62216,1.60198,0.18930,3.79780,NAN,NAN,0.60000
7960,0x000E,1,FALSE,413.14133,1.60395,0.18930,3.79770,NAN,NAN,0.60000
7970,0x000E,1,FALSE,413.71237,1.60612,0.18930,3.79760,NAN,NAN,0.60000
7980,0x000E,1,FALSE,414.23148,1.60809,0.18930,3.79750,NAN,NAN,0.60000
7990,0x000E,1,FALSE,414.75061,1.61006,0.18930,3.79730,NAN,NAN,0.60000
8000,0x000E,1,FALSE,415.26947,1.61203,0.18930,3.79720,NAN,NAN,0.50000
8010,0x000E,1,FALSE,415.73645,1.61381,0.18930,3.79700,NAN,NAN,0.40000
8020,0x000E,1,FALSE,416.25528,1.61578,0.18930,3.79680,NAN,NAN,0.30000
8030,0x000E,1,FALSE,416.77417,1.61775,0.18930,3.79660,NAN,NAN,0.20000
8040,0x000E,1,FALSE,417.29312,1.61972,0.18930,3.79630,NAN,NAN,0.10000
8050,0x000E,1,FALSE,417.81198,1.62168,0.18930,3.79610,NAN,NAN,-0.20000
8060,0x000E,1,FALSE,418.38275,1.62385,0.18930,3.79580,NAN,NAN,-0.30000
8070,0x000E,1,FALSE,418.90158,1.62582,0.18930,3.79550,NAN,NAN,-0.40000
8080,0x000E,1,FALSE,419.42053,1.62779,0.18930,3.79520,NAN,NAN,-0.50000
8090,0x000E,1,FALSE,419.93961,1.62976,0.18930,3.79480,NAN,NAN,-0.60000
8100,0x000E,1,FALSE,420.40671,1.63153,0.18930,3.79460,NAN,NAN,-0.50000
8110,0x000E,1,FALSE,420.92572,1.63350,0.18930,3.79430,NAN,NAN,-0.40000
8120,0x000E,1,FALSE,421.44449,1.63547,0.18930,3.79400,NAN,NAN,-0.40000
8130,0x000E,1,FALSE,421.96335,1.63744,0.18930,3.79380,NAN,NAN,-0.30000
8140,0x000E,1,FALSE,422.48224,1.63941,0.18930,3.79350,NAN,NAN,-0.20000
8150,0x000E,1,FALSE,423.05286,1.64157,0.18930,3.79330,NAN,NAN,-0.20000
8160,0x000E,1,FALSE,423.57169,1.64354,0.18930,3.79300,NAN,NAN,0.00000
8170,0x000E,1,FALSE,424.09070,1.64551,0.18930,3.79280,NAN,NAN,0.00000
8180,0x000E,1,FALSE,424.60965,1.64747,0.18930,3.79260,NAN,NAN,0.10000
8190,0x000E,1,FALSE,425.07669,1.64925,0.18930,3.79240,NAN,NAN,0.10000
8200,0x000E,1,FALSE,425.59570,1.65121,0.18930,3.79220,NAN,NAN,0.10000
8210,0x000E,1,FALSE,426.11472,1.65318,0.18930,3.79190,NAN,NAN,0.10000
8220,0x000E,1,FALSE,426.63373,1.65515,0.18930,3.79170,NAN,NAN,0.20000
8230,0x000E,1,FALSE,427.15268,1.65712,0.18930,3.79150,NAN,NAN,0.20000
8240,0x000E,1,FALSE,427.72339,1.65928,0.18930,3.79130,NAN,NAN,0.20000
8250,0x000E,1,FALSE,428.24234,1.66125,0.18930,3.79110,NAN,NAN,0.20000
8260,0x000E,1,FALSE,428.76111,1.66321,0.18930,3.79100,NAN,NAN,0.20000
8270,0x000E,1,FALSE,429.28003,1.66518,0.18930,3.79070,NAN,NAN,0.20000
8280,0x000E,1,FALSE,429.74716,1.66695,0.18930,3.79050,NAN,NAN,0.20000
8290,0x000E,1,FALSE,430.26614,1.66892,0.18930,3.79030,NAN,NAN,0.20000
8300,0x000E,1,FALSE,430.78516,1.67089,0.18930,3.79010,NAN,NAN,0.10000
8310,0x000E,1,FALSE,431.30392,1.67285,0.18930,3.78990,NAN,NAN,0.10000
8320,0x000E,1,FALSE,431.82281,1.67482,0.18930,3.78970,NAN,NAN,0.20000
8330,0x000E,1,FALSE,432.39346,1.67698,0.18930,3.78950,NAN,NAN,0.20000
8340,0x000E,1,FALSE,432.91232,1.67895,0.18930,3.78930,NAN,NAN,0.20000
8350,0x000E,1,FALSE,433.43118,1.68091,0.18940,3.78910,NAN,NAN,0.20000
8360,0x000E,1,FALSE,433.95016,1.68288,0.18930,3.78900,NAN,NAN,0.20000
8370,0x000E,1,FALSE,434.41736,1.68465,0.18930,3.78880,NAN,NAN,0.30000
8380,0x000E,1,FALSE,434.93649,1.68662,0.18930,3.78860,NAN,NAN,0.30000
8390,0x000E,1,FALSE,435.45563,1.68858,0.18930,3.78850,NAN,NAN,0.30000
8400,0x000E,1,FALSE,435.97464,1.69055,0.18930,3.78840,NAN,NAN,0.40000
8410,0x000E,1,FALSE,436.49368,1.69251,0.18930,3.78820,NAN,NAN,0.40000
8420,0x000E,1,FALSE,437.06473,1.69468,0.18930,3.78800,NAN,NAN,0.40000
8430,0x000E,1,FALSE,437.58365,1.69664,0.18930,3.78790,NAN,NAN,0.50000
8440,0x000E,1,FALSE,438.10275,1.69861,0.18930,3.78780,NAN,NAN,0.50000
8450,0x000E,1,FALSE,438.62177,1.70057,0.18930,3.78770,NAN,NAN,0.50000
8460,0x000E,1,FALSE,439.08896,1.70234,0.18930,3.78750,NAN,NAN,0.50000
8470,0x000E,1,FALSE,439.60822,1.70431,0.18930,3.78740,NAN,NAN,0.60000
8480,0x000E,1,FALSE,440.12747,1.70628,0.18930,3.78730,NAN,NAN,0.60000
8490,0x000E,1,FALSE,440.64664,1.70824,0.18930,3.78720,NAN,NAN,0.60000
8500,0x000E,1,FALSE,441.16577,1.71021,0.18930,3.78710,NAN,NAN,0.60000
8510,0x000E,1,FALSE,441.73685,1.71237,0.18930,3.78700,NAN,NAN,0.60000
8520,0x000E,1,FALSE,442.25601,1.71434,0.18930,3.78680,NAN,NAN,0.50000
8530,0x000E,1,FALSE,442.77509,1.71630,0.18930,3.78670,NAN,NAN,0.40000
8540,0x000E,1,FALSE,443.29431,1.71827,0.18930,3.78650,NAN,NAN,0.30000
8550,0x000E,1,FALSE,443.76141,1.72004,0.18930,3.78630,NAN,NAN,0.10000
8560,0x000E,1,FALSE,444.28055,1.72200,0.18930,3.78600,NAN,NAN,0.00000
8570,0x000E,1,FALSE,444.79956,1.72397,0.18930,3.78580,NAN,NAN,-0.20000
8580,0x000E,1,FALSE,445.31863,1.72593,0.18930,3.78550,NAN,NAN,-0.30000
8590,0x000E,1,FALSE,445.83780,1.72790,0.18940,3.78520,NAN,NAN,-0.50000
8600,0x000E,1,FALSE,446.40887,1.73006,0.18930,3.78490,NAN,NAN,-0.60000
8610,0x000E,1,FALSE,446.92798,1.73202,0.18930,3.78460,NAN,NAN,-0.60000
8620,0x000E,1,FALSE,447.44696,1.73399,0.18930,3.78430,NAN,NAN,-0.50000
8630,0x000E,1,FALSE,447.96609,1.73595,0.18930,3.78410,NAN,NAN,-0.40000
8640,0x000E,1,FALSE,448.43335,1.73772,0.18930,3.78380,NAN,NAN,-0.30000
8650,0x000E,1,FALSE,448.95242,1.73968,0.18930,3.78360,NAN,NAN,-0.30000
8660,0x000E,1,FALSE,449.47147,1.74165,0.18930,3.78340,NAN,NAN,-0.20000
8670,0x000E,1,FALSE,449.99048,1.74361,0.18930,3.78310,NAN,NAN,0.00000
8680,0x000E,1,FALSE,450.50961,1.74557,0.18930,3.78290,NAN,NAN,0.00000
8690,0x000E,1,FALSE,451.08078,1.74774,0.18930,3.78270,NAN,NAN,0.00000
8700,0x000E,1,FALSE,451.59998,1.74970,0.18930,3.78250,NAN,NAN,0.10000
8710,0x000E,1,FALSE,452.11929,1.75166,0.18930,3.78230,NAN,NAN,0.10000
8720,0x000E,1,FALSE,452.63840,1.75363,0.18940,3.78210,NAN,NAN,0.10000
8730,0x000E,1,FALSE,453.10565,1.75539,0.18930,3.78190,NAN,NAN,0.20000
8740,0x000E,1,FALSE,453.62485,1.75736,0.18940,3.78170,NAN,NAN,0.20000
8750,0x000E,1,FALSE,454.14407,1.75932,0.18940,3.78160,NAN,NAN,0.20000
8760,0x000E,1,FALSE,454.66321,1.76128,0.18940,3.78140,NAN,NAN,0.20000
8770,0x000E,1,FALSE,455.18237,1.76325,0.18940,3.78120,NAN,NAN,0.20000
8780,0x000E,1,FALSE,455.75330,1.76540,0.18930,3.78110,NAN,NAN,0.30000
8790,0x000E,1,FALSE,456.27240,1.76737,0.18930,3.78090,NAN,NAN,0.20000
8800,0x000E,1,FALSE,456.79129,1.76933,0.18930,3.78070,NAN,NAN,0.20000
8810,0x000E,1,FALSE,457.31036,1.77129,0.18940,3.78050,NAN,NAN,0.20000
8820,0x000E,1,FALSE,457.77740,1.77306,0.18930,3.78030,NAN,NAN,0.20000
8830,0x000E,1,FALSE,458.29630,1.77502,0.18940,3.78020,NAN,NAN,0.20000
8840,0x000E,1,FALSE,458.81537,1.77698,0.18940,3.78000,NAN,NAN,0.20000
8850,0x000E,1,FALSE,459.33453,1.77894,0.18940,3.77980,NAN,NAN,0.20000
8860,0x000E,1,FALSE,459.90555,1.78110,0.18930,3.77960,NAN,NAN,0.20000
8870,0x000E,1,FALSE,460.42465,1.78306,0.18930,3.77950,NAN,NAN,0.20000
8880,0x000E,1,FALSE,460.94373,1.78502,0.18940,3.77930,NAN,NAN,0.30000
8890,0x000E,1,FALSE,461.46274,1.78699,0.18940,3.77920,NAN,NAN,0.30000
8900,0x000E,1,FALSE,461.92996,1.78875,0.18940,3.77910,NAN,NAN,0.30000
8910,0x000E,1,FALSE,462.44907,1.79071,0.18940,3.77890,NAN,NAN,0.40000
8920,0x000E,1,FALSE,462.96820,1.79267,0.18930,3.77880,NAN,NAN,0.40000
8930,0x000E,1,FALSE,463.48737,1.79464,0.18940,3.77860,NAN,NAN,0.40000
8940,0x000E,1,FALSE,464.00650,1.79660,0.18930,3.77850,NAN,NAN,0.40000
8950,0x000E,1,FALSE,464.57758,1.79875,0.18940,3.77840,NAN,NAN,0.50000
8960,0x000E,1,FALSE,465.09671,1.80072,0.18940,3.77830,NAN,NAN,0.50000
8970,0x000E,1,FALSE,465.61588,1.80268,0.18940,3.77820,NAN,NAN,0.50000
8980,0x000E,1,FALSE,466.13501,1.80464,0.18940,3.77810,NAN,NAN,0.60000
8990,0x000E,1,FALSE,466.60223,1.80640,0.18930,3.77800,NAN,NAN,0.60000
9000,0x000E,1,FALSE,467.12140,1.80836,0.18930,3.77790,NAN,NAN,0.60000
9010,0x000E,1,FALSE,467.64041,1.81033,0.18930,3.77780,NAN,NAN,0.60000
9020,0x000E,1,FALSE,468.15936,1.81229,0.18940,3.77770,NAN,NAN,0.60000
9030,0x000E,1,FALSE,468.67822,1.81425,0.18940,3.77760,NAN,NAN,0.60000
9040,0x000E,1,FALSE,469.24908,1.81640,0.18940,3.77740,NAN,NAN,0.50000
9050,0x000E,1,FALSE,469.76819,1.81836,0.18940,3.77730,NAN,NAN,0.30000
9060,0x000E,1,FALSE,470.28732,1.82032,0.18940,3.77710,NAN,NAN,0.20000
9070,0x000E,1,FALSE,470.80643,1.82228,0.18940,3.77690,NAN,NAN,0.10000
9080,0x000E,1,FALSE,471.27344,1.82405,0.18940,3.77670,NAN,NAN,0.00000
9090,0x000E,1,FALSE,471.79224,1.82601,0.18940,3.77650,NAN,NAN,-0.20000
9100,0x000E,1,FALSE,472.31097,1.82797,0.18940,3.77620,NAN,NAN,-0.40000
9110,0x000E,1,FALSE,472.82980,1.82992,0.18930,3.77600,NAN,NAN,-0.50000
9120,0x000E,1,FALSE,473.34845,1.83188,0.18930,3.77560,NAN,NAN,-0.60000
9130,0x000E,1,FALSE,473.91919,1.83404,0.18930,3.77530,NAN,NAN,-0.50000
9140,0x000E,1,FALSE,474.43808,1.83600,0.18930,3.77510,NAN,NAN,-0.50000
9150,0x000E,1,FALSE,474.95688,1.83795,0.18930,3.77490,NAN,NAN,-0.40000
9160,0x000E,1,FALSE,475.47586,1.83991,0.18930,3.77460,NAN,NAN,-0.30000
9170,0x000E,1,FALSE,475.94275,1.84168,0.18930,3.77440,NAN,NAN,-0.20000
9180,0x000E,1,FALSE,476.46130,1.84363,0.18930,3.77430,NAN,NAN,-0.20000
9190,0x000E,1,FALSE,476.98001,1.84559,0.18930,3.77410,NAN,NAN,0.00000
9200,0x000E,1,FALSE,477.49863,1.84755,0.18930,3.77380,NAN,NAN,0.00000
9210,0x000E,1,FALSE,478.01733,1.84950,0.18930,3.77370,NAN,NAN,0.00000
9220,0x000E,1,FALSE,478.58795,1.85166,0.18930,3.77350,NAN,NAN,0.10000
9230,0x000E,1,FALSE,479.10669,1.85361,0.18930,3.77330,NAN,NAN,0.10000
9240,0x000E,1,FALSE,479.62537,1.85557,0.18930,3.77310,NAN,NAN,0.10000
9250,0x000E,1,FALSE,480.14413,1.85753,0.18930,3.77300,NAN,NAN,0.20000
9260,0x000E,1,FALSE,480.61093,1.85929,0.18930,3.77280,NAN,NAN,0.20000
9270,0x000E,1,FALSE,481.12955,1.86125,0.18930,3.77260,NAN,NAN,0.20000
9280,0x000E,1,FALSE,481.64822,1.86320,0.18930,3.77250,NAN,NAN,0.20000
9290,0x000E,1,FALSE,482.16687,1.86516,0.18930,3.77230,NAN,NAN,0.20000
9300,0x000E,1,FALSE,482.68555,1.86712,0.18930,3.77220,NAN,NAN,0.30000
9310,0x000E,1,FALSE,483.25638,1.86927,0.18930,3.77200,NAN,NAN,0.20000
9320,0x000E,1,FALSE,483.77527,1.87123,0.18930,3.77180,NAN,NAN,0.20000
9330,0x000E,1,FALSE,484.29413,1.87318,0.18930,3.77170,NAN,NAN,0.20000
9340,0x000E,1,FALSE,484.81314,1.87514,0.18930,3.77150,NAN,NAN,0.20000
9350,0x000E,1,FALSE,485.28009,1.87690,0.18940,3.77140,NAN,NAN,0.20000
9360,0x000E,1,FALSE,485.79904,1.87886,0.18930,3.77120,NAN,NAN,0.20000
9370,0x000E,1,FALSE,486.31818,1.88082,0.18930,3.77110,NAN,NAN,0.20000
9380,0x000E,1,FALSE,486.83722,1.88277,0.18930,3.77090,NAN,NAN,0.20000
9390,0x000E,1,FALSE,487.35617,1.88473,0.18930,3.77080,NAN,NAN,0.20000
9400,0x000E,1,FALSE,487.92703,1.88688,0.18930,3.77060,NAN,NAN,0.30000
9410,0x000E,1,FALSE,488.44592,1.88884,0.18940,3.77050,NAN,NAN,0.30000
9420,0x000E,1,FALSE,488.96497,1.89080,0.18930,3.77040,NAN,NAN,0.30000
9430,0x000E,1,FALSE,489.48395,1.89275,0.18930,3.77030,NAN,NAN,0.40000
9440,0x000E,1,FALSE,489.95096,1.89451,0.18930,3.77020,NAN,NAN,0.40000
9450,0x000E,1,FALSE,490.46970,1.89647,0.18930,3.77010,NAN,NAN,0.40000
9460,0x000E,1,FALSE,490.98862,1.89842,0.18930,3.77000,NAN,NAN,0.50000
9470,0x000E,1,FALSE,491.50766,1.90038,0.18940,3.76990,NAN,NAN,0.50000
9480,0x000E,1,FALSE,492.02679,1.90234,0.18930,3.76980,NAN,NAN,0.50000
9490,0x000E,1,FALSE,492.59769,1.90449,0.18930,3.76970,NAN,NAN,0.50000
9500,0x000E,1,FALSE,493.11673,1.90645,0.18930,3.76960,NAN,NAN,0.60000
9510,0x000E,1,FALSE,493.63586,1.90840,0.18930,3.76960,NAN,NAN,0.60000
9520,0x000E,1,FALSE,494.15494,1.91036,0.18930,3.76950,NAN,NAN,0.60000
9530,0x000E,1,FALSE,494.62201,1.91212,0.18930,3.76940,NAN,NAN,0.60000
9540,0x000E,1,FALSE,495.14117,1.91408,0.18930,3.76930,NAN,NAN,0.60000
9550,0x000E,1,FALSE,495.66025,1.91603,0.18930,3.76920,NAN,NAN,0.50000
9560,0x000E,1,FALSE,496.17929,1.91799,0.18930,3.76910,NAN,NAN,0.40000
9570,0x000E,1,FALSE,496.69830,1.91995,0.18930,3.76900,NAN,NAN,0.30000
9580,0x000E,1,FALSE,497.26935,1.92210,0.18930,3.76880,NAN,NAN,0.20000
9590,0x000E,1,FALSE,497.78848,1.92405,0.18930,3.76860,NAN,NAN,0.10000
9600,0x000E,1,FALSE,498.30765,1.92601,0.18930,3.76840,NAN,NAN,-0.20000
9610,0x000E,1,FALSE,498.82681,1.92797,0.18930,3.76820,NAN,NAN,-0.30000
9620,0x000E,1,FALSE,499.29395,1.92973,0.18930,3.76790,NAN,NAN,-0.40000
9630,0x000E,1,FALSE,499.81268,1.93168,0.18930,3.76770,NAN,NAN,-0.50000
9640,0x000E,1,FALSE,500.33151,1.93364,0.18930,3.76740,NAN,NAN,-0.60000
9650,0x000E,1,FALSE,500.85043,1.93559,0.18930,3.76720,NAN,NAN,-0.50000
9660,0x000E,1,FALSE,501.36948,1.93755,0.18930,3.76690,NAN,NAN,-0.40000
9670,0x000E,1,FALSE,501.94055,1.93970,0.18930,3.76670,NAN,NAN,-0.30000
9680,0x000E,1,FALSE,502.45947,1.94165,0.18930,3.76650,NAN,NAN,-0.30000
9690,0x000E,1,FALSE,502.97845,1.94361,0.18930,3.76630,NAN,NAN,-0.20000
9700,0x000E,1,FALSE,503.49725,1.94556,0.18930,3.76610,NAN,NAN,-0.20000
9710,0x000E,1,FALSE,503.96396,1.94732,0.18930,3.76600,NAN,NAN,0.00000
9720,0x000E,1,FALSE,504.48282,1.94927,0.18930,3.76580,NAN,NAN,0.00000
9730,0x000E,1,FALSE,505.00168,1.95122,0.18930,3.76560,NAN,NAN,0.10000
9740,0x000E,1,FALSE,505.52048,1.95318,0.18930,3.76550,NAN,NAN,0.10000
9750,0x000E,1,FALSE,506.03931,1.95513,0.18930,3.76530,NAN,NAN,0.10000
9760,0x000E,1,FALSE,506.61017,1.95728,0.18930,3.76520,NAN,NAN,0.10000
9770,0x000E,1,FALSE,507.12912,1.95923,0.18930,3.76500,NAN,NAN,0.20000
9780,0x000E,1,FALSE,507.64810,1.96119,0.18930,3.76490,NAN,NAN,0.20000
9790,0x000E,1,FALSE,508.16702,1.96314,0.18930,3.76470,NAN,NAN,0.20000
9800,0x000E,1,FALSE,508.63409,1.96490,0.18930,3.76460,NAN,NAN,0.20000
9810,0x000E,1,FALSE,509.15302,1.96685,0.18930,3.76440,NAN,NAN,0.20000
9820,0x000E,1,FALSE,509.67181,1.96881,0.18940,3.76430,NAN,NAN,0.20000
9830,0x000E,1,FALSE,510.19043,1.97076,0.18940,3.76420,NAN,NAN,0.20000
9840,0x000E,1,FALSE,510.70911,1.97271,0.18930,3.76400,NAN,NAN,0.20000
9850,0x000E,1,FALSE,511.27957,1.97486,0.18930,3.76390,NAN,NAN,0.20000
9860,0x000E,1,FALSE,511.79825,1.97681,0.18930,3.76370,NAN,NAN,0.20000
9870,0x000E,1,FALSE,512.31702,1.97876,0.18930,3.76360,NAN,NAN,0.20000
9880,0x000E,1,FALSE,512.83575,1.98071,0.18930,3.76340,NAN,NAN,0.20000
9890,0x000E,1,FALSE,513.30267,1.98247,0.18930,3.76330,NAN,NAN,0.20000
9900,0x000E,1,FALSE,513.82159,1.98442,0.18940,3.76320,NAN,NAN,0.20000
9910,0x000E,1,FALSE,514.34058,1.98638,0.18940,3.76310,NAN,NAN,0.30000
9920,0x000E,1,FALSE,514.85944,1.98833,0.18930,3.76290,NAN,NAN,0.30000
9930,0x000E,1,FALSE,515.37817,1.99028,0.18940,3.76280,NAN,NAN,0.30000
9940,0x000E,1,FALSE,515.94879,1.99243,0.18940,3.76270,NAN,NAN,0.40000
9950,0x000E,1,FALSE,516.46759,1.99438,0.18940,3.76260,NAN,NAN,0.40000
9960,0x000E,1,FALSE,516.98627,1.99633,0.18930,3.76260,NAN,NAN,0.40000
9970,0x000E,1,FALSE,517.50500,1.99828,0.18940,3.76250,NAN,NAN,0.40000
9980,0x000E,1,FALSE,517.97192,2.00004,0.18940,3.76240,NAN,NAN,0.50000
9990,0x000E,1,FALSE,518.49078,2.00199,0.18930,3.76230,NAN,NAN,0.50000
10000,0x000E,1,FALSE,519.00970,2.00394,0.18940,3.76230,NAN,NAN,0.50000
10010,0x000E,1,FALSE,519.52875,2.00590,0.18930,3.76220,NAN,NAN,0.50000
10020,0x000E,1,FALSE,520.04749,2.00785,0.18930,3.76210,NAN,NAN,0.60000
10030,0x000E,1,FALSE,520.61810,2.00999,0.18930,3.76210,NAN,NAN,0.60000
10040,0x000E,1,FALSE,521.13690,2.01195,0.18940,3.76200,NAN,NAN,0.60000
10050,0x000E,1,FALSE,521.65576,2.01390,0.18940,3.76190,NAN,NAN,0.60000
10060,0x000E,1,FALSE,522.17450,2.01585,0.18940,3.76180,NAN,NAN,0.50000
10070,0x000E,1,FALSE,522.64160,2.01761,0.18940,3.76170,NAN,NAN,0.40000
10080,0x000E,1,FALSE,523.16071,2.01956,0.18940,3.76160,NAN,NAN,0.30000
10090,0x000E,1,FALSE,523.67981,2.02151,0.18930,3.76150,NAN,NAN,0.20000
10100,0x000E,1,FALSE,524.19885,2.02346,0.18930,3.76130,NAN,NAN,0.10000
10110,0x000E,1,FALSE,524.71796,2.02541,0.18940,3.76110,NAN,NAN,-0.20000
10120,0x000E,1,FALSE,525.28888,2.02756,0.18930,3.76090,NAN,NAN,-0.30000
10130,0x000E,1,FALSE,525.80786,2.02951,0.18930,3.76070,NAN,NAN,-0.40000
10140,0x000E,1,FALSE,526.32666,2.03146,0.18930,3.76050,NAN,NAN,-0.50000
10150,0x000E,1,FALSE,526.84546,2.03342,0.18930,3.76020,NAN,NAN,-0.60000
10160,0x000E,1,FALSE,527.31232,2.03517,0.18930,3.76000,NAN,NAN,-0.50000
10170,0x000E,1,FALSE,527.83130,2.03712,0.18930,3.75980,NAN,NAN,-0.40000
10180,0x000E,1,FALSE,528.35028,2.03907,0.18930,3.75950,NAN,NAN,-0.40000
10190,0x000E,1,FALSE,528.86926,2.04102,0.18930,3.75940,NAN,NAN,-0.30000
10200,0x000E,1,FALSE,529.38837,2.04297,0.18930,3.75920,NAN,NAN,-0.20000
10210,0x000E,1,FALSE,529.95941,2.04512,0.18930,3.75900,NAN,NAN,-0.20000
10220,0x000E,1,FALSE,530.47839,2.04707,0.18930,3.75890,NAN,NAN,0.00000
10230,0x000E,1,FALSE,530.99725,2.04902,0.18930,3.75870,NAN,NAN,0.00000
10240,0x000E,1,FALSE,531.51605,2.05097,0.18930,3.75850,NAN,NAN,0.10000
10250,0x000E,1,FALSE,531.98328,2.05273,0.18930,3.75840,NAN,NAN,0.10000
10260,0x000E,1,FALSE,532.50226,2.05468,0.18930,3.75830,NAN,NAN,0.10000
10270,0x000E,1,FALSE,533.02130,2.05663,0.18930,3.75820,NAN,NAN,0.10000
10280,0x000E,1,FALSE,533.54022,2.05858,0.18930,3.75800,NAN,NAN,0.20000
10290,0x000E,1,FALSE,534.05920,2.06053,0.18930,3.75790,NAN,NAN,0.20000
