6910,0x000E,1,FALSE,345.27231,1.35557,0.18930,3.85280,NAN,NAN,2.20000
6920,0x000E,1,FALSE,345.77194,1.35749,0.18930,3.85260,NAN,NAN,2.30000
6930,0x000E,1,FALSE,346.22177,1.35922,0.18930,3.85240,NAN,NAN,2.30000
6940,0x000E,1,FALSE,346.72174,1.36115,0.18930,3.85210,NAN,NAN,2.30000
6950,0x000E,1,FALSE,347.22141,1.36308,0.18930,3.85190,NAN,NAN,2.30000
6960,0x000E,1,FALSE,347.72107,1.36500,0.18930,3.85170,NAN,NAN,2.30000
6970,0x000E,1,FALSE,348.22073,1.36692,0.18930,3.85150,NAN,NAN,2.40000
6980,0x000E,1,FALSE,348.77063,1.36904,0.18930,3.85120,NAN,NAN,2.40000
6990,0x000E,1,FALSE,349.27032,1.37097,0.18930,3.85110,NAN,NAN,2.40000
7000,0x000E,1,FALSE,349.76999,1.37289,0.18930,3.85080,NAN,NAN,2.40000
7010,0x000E,1,FALSE,350.26965,1.37481,0.18930,3.85060,NAN,NAN,2.40000
7020,0x000E,1,FALSE,350.71933,1.37655,0.18930,3.85040,NAN,NAN,2.30000
7030,0x000E,1,FALSE,351.21915,1.37847,0.18930,3.85010,NAN,NAN,2.30000
7040,0x000E,1,FALSE,351.71869,1.38039,0.18930,3.84990,NAN,NAN,2.40000
7050,0x000E,1,FALSE,352.21820,1.38232,0.18930,3.84970,NAN,NAN,2.40000
7060,0x000E,1,FALSE,352.71790,1.38424,0.18930,3.84950,NAN,NAN,2.40000
7070,0x000E,1,FALSE,353.26767,1.38636,0.18930,3.84930,NAN,NAN,2.40000
7080,0x000E,1,FALSE,353.76761,1.38828,0.18930,3.84910,NAN,NAN,2.40000
7090,0x000E,1,FALSE,354.26761,1.39020,0.18930,3.84890,NAN,NAN,2.40000
7100,0x000E,1,FALSE,354.76749,1.39213,0.18930,3.84870,NAN,NAN,2.50000
7110,0x000E,1,FALSE,355.21738,1.39386,0.18930,3.84850,NAN,NAN,2.50000
7120,0x000E,1,FALSE,355.71707,1.39578,0.18930,3.84830,NAN,NAN,2.50000
7130,0x000E,1,FALSE,356.21692,1.39770,0.18930,3.84810,NAN,NAN,2.50000
7140,0x000E,1,FALSE,356.71667,1.39963,0.18930,3.84790,NAN,NAN,2.50000
7150,0x000E,1,FALSE,357.21652,1.40155,0.18930,3.84770,NAN,NAN,2.50000
7160,0x000E,1,FALSE,357.76617,1.40367,0.18930,3.84750,NAN,NAN,2.50000
7170,0x000E,1,FALSE,358.26599,1.40559,0.18930,3.84730,NAN,NAN,2.50000
7180,0x000E,1,FALSE,358.76569,1.40751,0.18930,3.84720,NAN,NAN,2.50000
7190,0x000E,1,FALSE,359.26538,1.40943,0.18930,3.84700,NAN,NAN,2.50000
7200,0x000E,1,FALSE,359.71536,1.41116,0.18930,3.84680,NAN,NAN,2.50000
7210,0x000E,1,FALSE,360.21533,1.41309,0.18930,3.84660,NAN,NAN,2.60000
7220,0x000E,1,FALSE,360.71524,1.41501,0.18930,3.84640,NAN,NAN,2.60000
7230,0x000E,1,FALSE,361.21509,1.41693,0.18930,3.84620,NAN,NAN,2.60000
7240,0x000E,1,FALSE,361.71497,1.41885,0.18930,3.84600,NAN,NAN,2.60000
7250,0x000E,1,FALSE,362.26465,1.42097,0.18930,3.84580,NAN,NAN,2.60000
7260,0x000E,1,FALSE,362.76422,1.42289,0.18930,3.84570,NAN,NAN,2.60000
7270,0x000E,1,FALSE,363.26379,1.42481,0.18930,3.84550,NAN,NAN,2.60000
7280,0x000E,1,FALSE,363.76340,1.42673,0.18930,3.84530,NAN,NAN,2.60000
7290,0x000E,1,FALSE,364.21301,1.42846,0.18930,3.84510,NAN,NAN,2.70000
7300,0x000E,1,FALSE,364.71286,1.43038,0.18930,3.84490,NAN,NAN,2.70000
7310,0x000E,1,FALSE,365.21255,1.43230,0.18930,3.84470,NAN,NAN,2.70000
7320,0x000E,1,FALSE,365.71210,1.43422,0.18930,3.84460,NAN,NAN,2.70000
7330,0x000E,1,FALSE,366.21158,1.43614,0.18930,3.84440,NAN,NAN,2.70000
7340,0x000E,1,FALSE,366.76099,1.43826,0.18930,3.84420,NAN,NAN,2.70000
7350,0x000E,1,FALSE,367.26050,1.44018,0.18930,3.84410,NAN,NAN,2.70000
7360,0x000E,1,FALSE,367.75998,1.44210,0.18930,3.84390,NAN,NAN,2.70000
7370,0x000E,1,FALSE,368.25952,1.44402,0.18930,3.84370,NAN,NAN,2.70000
7380,0x000E,1,FALSE,368.70941,1.44574,0.18930,3.84350,NAN,NAN,2.70000
7390,0x000E,1,FALSE,369.20914,1.44767,0.18930,3.84330,NAN,NAN,2.70000
7400,0x000E,1,FALSE,369.70874,1.44959,0.18930,3.84320,NAN,NAN,2.70000
7410,0x000E,1,FALSE,370.20831,1.45150,0.18930,3.84290,NAN,NAN,2.60000
7420,0x000E,1,FALSE,370.70792,1.45342,0.18930,3.84270,NAN,NAN,2.60000
7430,0x000E,1,FALSE,371.25732,1.45554,0.18930,3.84250,NAN,NAN,2.60000
7440,0x000E,1,FALSE,371.75687,1.45745,0.18930,3.84230,NAN,NAN,2.50000
7450,0x000E,1,FALSE,372.25641,1.45937,0.18930,3.84210,NAN,NAN,2.40000
7460,0x000E,1,FALSE,372.75592,1.46129,0.18930,3.84190,NAN,NAN,2.40000
7470,0x000E,1,FALSE,373.20575,1.46302,0.18930,3.84160,NAN,NAN,2.30000
7480,0x000E,1,FALSE,373.70575,1.46494,0.18930,3.84130,NAN,NAN,2.20000
7490,0x000E,1,FALSE,374.20560,1.46686,0.18930,3.84110,NAN,NAN,2.20000
7500,0x000E,1,FALSE,374.70551,1.46878,0.18930,3.84080,NAN,NAN,2.10000
7510,0x000E,1,FALSE,375.20547,1.47070,0.18930,3.84050,NAN,NAN,2.00000
7520,0x000E,1,FALSE,375.75516,1.47281,0.18930,3.84020,NAN,NAN,1.90000
7530,0x000E,1,FALSE,376.25504,1.47473,0.18930,3.83990,NAN,NAN,1.90000
7540,0x000E,1,FALSE,376.75488,1.47665,0.18930,3.83950,NAN,NAN,1.80000
7550,0x000E,1,FALSE,377.25458,1.47857,0.18930,3.83930,NAN,NAN,1.80000
7560,0x000E,1,FALSE,377.70444,1.48030,0.18930,3.83900,NAN,NAN,1.90000
7570,0x000E,1,FALSE,378.20404,1.48221,0.18930,3.83870,NAN,NAN,2.00000
7580,0x000E,1,FALSE,378.70383,1.48413,0.18930,3.83840,NAN,NAN,2.10000
7590,0x000E,1,FALSE,379.20361,1.48605,0.18930,3.83820,NAN,NAN,2.10000
7600,0x000E,1,FALSE,379.70340,1.48797,0.18930,3.83790,NAN,NAN,2.20000
7610,0x000E,1,FALSE,380.25281,1.49008,0.18930,3.83770,NAN,NAN,2.20000
7620,0x000E,1,FALSE,380.75232,1.49199,0.18930,3.83740,NAN,NAN,2.20000
7630,0x000E,1,FALSE,381.25201,1.49391,0.18930,3.83710,NAN,NAN,2.30000
7640,0x000E,1,FALSE,381.75186,1.49583,0.18930,3.83690,NAN,NAN,2.30000
7650,0x000E,1,FALSE,382.20157,1.49755,0.18930,3.83670,NAN,NAN,2.30000
7660,0x000E,1,FALSE,382.70123,1.49947,0.18930,3.83640,NAN,NAN,2.30000
7670,0x000E,1,FALSE,383.20108,1.50139,0.18930,3.83620,NAN,NAN,2.30000
7680,0x000E,1,FALSE,383.70084,1.50331,0.18930,3.83590,NAN,NAN,2.40000
7690,0x000E,1,FALSE,384.20035,1.50522,0.18930,3.83570,NAN,NAN,2.40000
7700,0x000E,1,FALSE,384.74985,1.50733,0.18930,3.83550,NAN,NAN,2.40000
7710,0x000E,1,FALSE,385.24942,1.50924,0.18930,3.83530,NAN,NAN,2.40000
7720,0x000E,1,FALSE,385.74905,1.51116,0.18930,3.83500,NAN,NAN,2.40000
7730,0x000E,1,FALSE,386.24863,1.51308,0.18930,3.83480,NAN,NAN,2.40000
7740,0x000E,1,FALSE,386.69812,1.51480,0.18930,3.83460,NAN,NAN,2.40000
7750,0x000E,1,FALSE,387.19763,1.51672,0.18930,3.83440,NAN,NAN,2.40000
7760,0x000E,1,FALSE,387.69724,1.51863,0.18930,3.83410,NAN,NAN,2.40000
7770,0x000E,1,FALSE,388.19696,1.52055,0.18930,3.83390,NAN,NAN,2.40000
7780,0x000E,1,FALSE,388.69684,1.52246,0.18930,3.83360,NAN,NAN,2.40000
7790,0x000E,1,FALSE,389.24673,1.52457,0.18930,3.83340,NAN,NAN,2.40000
7800,0x000E,1,FALSE,389.74667,1.52649,0.18930,3.83320,NAN,NAN,2.50000
7810,0x000E,1,FALSE,390.24643,1.52840,0.18930,3.83300,NAN,NAN,2.50000
7820,0x000E,1,FALSE,390.74600,1.53032,0.18930,3.83280,NAN,NAN,2.50000
7830,0x000E,1,FALSE,391.19574,1.53204,0.18930,3.83260,NAN,NAN,2.50000
7840,0x000E,1,FALSE,391.69562,1.53396,0.18930,3.83240,NAN,NAN,2.50000
7850,0x000E,1,FALSE,392.19559,1.53587,0.18930,3.83220,NAN,NAN,2.50000
7860,0x000E,1,FALSE,392.69537,1.53779,0.18930,3.83200,NAN,NAN,2.50000
7870,0x000E,1,FALSE,393.19525,1.53970,0.18930,3.83180,NAN,NAN,2.50000
7880,0x000E,1,FALSE,393.74500,1.54181,0.18930,3.83160,NAN,NAN,2.50000
7890,0x000E,1,FALSE,394.24457,1.54372,0.18930,3.83140,NAN,NAN,2.50000
7900,0x000E,1,FALSE,394.74411,1.54564,0.18930,3.83120,NAN,NAN,2.60000
7910,0x000E,1,FALSE,395.24371,1.54755,0.18930,3.83090,NAN,NAN,2.60000
7920,0x000E,1,FALSE,395.69333,1.54927,0.18930,3.83080,NAN,NAN,2.60000
7930,0x000E,1,FALSE,396.19290,1.55119,0.18930,3.83060,NAN,NAN,2.60000
7940,0x000E,1,FALSE,396.69250,1.55310,0.18930,3.83040,NAN,NAN,2.60000
7950,0x000E,1,FALSE,397.19199,1.55501,0.18930,3.83020,NAN,NAN,2.60000
7960,0x000E,1,FALSE,397.69165,1.55693,0.18930,3.83000,NAN,NAN,2.60000
7970,0x000E,1,FALSE,398.24133,1.55903,0.18930,3.82980,NAN,NAN,2.60000
7980,0x000E,1,FALSE,398.74084,1.56094,0.18930,3.82960,NAN,NAN,2.60000
7990,0x000E,1,FALSE,399.24036,1.56286,0.18930,3.82940,NAN,NAN,2.60000
8000,0x000E,1,FALSE,399.73975,1.56477,0.18930,3.82920,NAN,NAN,2.60000
8010,0x000E,1,FALSE,400.18930,1.56649,0.18930,3.82900,NAN,NAN,2.60000
8020,0x000E,1,FALSE,400.68872,1.56840,0.18930,3.82890,NAN,NAN,2.70000
8030,0x000E,1,FALSE,401.18832,1.57032,0.18930,3.82860,NAN,NAN,2.70000
8040,0x000E,1,FALSE,401.68774,1.57223,0.18930,3.82850,NAN,NAN,2.70000
8050,0x000E,1,FALSE,402.18723,1.57414,0.18930,3.82830,NAN,NAN,2.70000
8060,0x000E,1,FALSE,402.73676,1.57624,0.18930,3.82810,NAN,NAN,2.70000
8070,0x000E,1,FALSE,403.23636,1.57816,0.18930,3.82790,NAN,NAN,2.70000
8080,0x000E,1,FALSE,403.73590,1.58007,0.18930,3.82770,NAN,NAN,2.70000
8090,0x000E,1,FALSE,404.23553,1.58198,0.18930,3.82750,NAN,NAN,2.70000
8100,0x000E,1,FALSE,404.68521,1.58370,0.18930,3.82730,NAN,NAN,2.80000
8110,0x000E,1,FALSE,405.18472,1.58561,0.18930,3.82720,NAN,NAN,2.70000
8120,0x000E,1,FALSE,405.68430,1.58752,0.18930,3.82700,NAN,NAN,2.70000
8130,0x000E,1,FALSE,406.18408,1.58944,0.18930,3.82680,NAN,NAN,2.70000
8140,0x000E,1,FALSE,406.68378,1.59135,0.18930,3.82660,NAN,NAN,2.60000
8150,0x000E,1,FALSE,407.23343,1.59345,0.18930,3.82630,NAN,NAN,2.60000
8160,0x000E,1,FALSE,407.73309,1.59536,0.18930,3.82610,NAN,NAN,2.60000
8170,0x000E,1,FALSE,408.23276,1.59727,0.18930,3.82590,NAN,NAN,2.50000
8180,0x000E,1,FALSE,408.73248,1.59919,0.18930,3.82570,NAN,NAN,2.40000
8190,0x000E,1,FALSE,409.18225,1.60091,0.18930,3.82540,NAN,NAN,2.40000
8200,0x000E,1,FALSE,409.68192,1.60282,0.18930,3.82520,NAN,NAN,2.30000
8210,0x000E,1,FALSE,410.18152,1.60473,0.18930,3.82490,NAN,NAN,2.20000
8220,0x000E,1,FALSE,410.68118,1.60664,0.18930,3.82460,NAN,NAN,2.10000
8230,0x000E,1,FALSE,411.18088,1.60855,0.18930,3.82430,NAN,NAN,2.10000
8240,0x000E,1,FALSE,411.73068,1.61065,0.18930,3.82400,NAN,NAN,2.00000
8250,0x000E,1,FALSE,412.23041,1.61256,0.18930,3.82370,NAN,NAN,1.90000
8260,0x000E,1,FALSE,412.73022,1.61447,0.18930,3.82340,NAN,NAN,1.80000
8270,0x000E,1,FALSE,413.22995,1.61639,0.18930,3.82310,NAN,NAN,1.80000
8280,0x000E,1,FALSE,413.67981,1.61810,0.18930,3.82280,NAN,NAN,1.90000
8290,0x000E,1,FALSE,414.17978,1.62002,0.18930,3.82250,NAN,NAN,1.90000
8300,0x000E,1,FALSE,414.67978,1.62193,0.18930,3.82220,NAN,NAN,2.00000
8310,0x000E,1,FALSE,415.17987,1.62384,0.18930,3.82190,NAN,NAN,2.10000
8320,0x000E,1,FALSE,415.67981,1.62575,0.18930,3.82170,NAN,NAN,2.10000
8330,0x000E,1,FALSE,416.22958,1.62785,0.18930,3.82140,NAN,NAN,2.20000
8340,0x000E,1,FALSE,416.72949,1.62976,0.18930,3.82110,NAN,NAN,2.20000
8350,0x000E,1,FALSE,417.22913,1.63167,0.18930,3.82090,NAN,NAN,2.30000
8360,0x000E,1,FALSE,417.72873,1.63358,0.18930,3.82060,NAN,NAN,2.30000
8370,0x000E,1,FALSE,418.17838,1.63530,0.18930,3.82040,NAN,NAN,2.30000
8380,0x000E,1,FALSE,418.67804,1.63720,0.18930,3.82010,NAN,NAN,2.30000
8390,0x000E,1,FALSE,419.17786,1.63911,0.18930,3.81990,NAN,NAN,2.30000
8400,0x000E,1,FALSE,419.67776,1.64102,0.18930,3.81970,NAN,NAN,2.40000
8410,0x000E,1,FALSE,420.17767,1.64293,0.18930,3.81940,NAN,NAN,2.40000
8420,0x000E,1,FALSE,420.72754,1.64503,0.18930,3.81920,NAN,NAN,2.40000
8430,0x000E,1,FALSE,421.22751,1.64694,0.18930,3.81900,NAN,NAN,2.40000
8440,0x000E,1,FALSE,421.72751,1.64885,0.18930,3.81880,NAN,NAN,2.40000
8450,0x000E,1,FALSE,422.22729,1.65076,0.18930,3.81850,NAN,NAN,2.40000
8460,0x000E,1,FALSE,422.67731,1.65248,0.18930,3.81830,NAN,NAN,2.40000
8470,0x000E,1,FALSE,423.17728,1.65439,0.18930,3.81810,NAN,NAN,2.40000
8480,0x000E,1,FALSE,423.67734,1.65629,0.18930,3.81780,NAN,NAN,2.40000
8490,0x000E,1,FALSE,424.17746,1.65820,0.18930,3.81760,NAN,NAN,2.40000
8500,0x000E,1,FALSE,424.72763,1.66030,0.18930,3.81740,NAN,NAN,2.40000
8510,0x000E,1,FALSE,425.22754,1.66221,0.18930,3.81720,NAN,NAN,2.40000
8520,0x000E,1,FALSE,425.72754,1.66412,0.18930,3.81700,NAN,NAN,2.50000
8530,0x000E,1,FALSE,426.22757,1.66603,0.18930,3.81670,NAN,NAN,2.50000
8540,0x000E,1,FALSE,426.67770,1.66775,0.18930,3.81660,NAN,NAN,2.50000
8550,0x000E,1,FALSE,427.17773,1.66965,0.18930,3.81630,NAN,NAN,2.50000
8560,0x000E,1,FALSE,427.67773,1.67156,0.18930,3.81610,NAN,NAN,2.50000
8570,0x000E,1,FALSE,428.17770,1.67347,0.18930,3.81590,NAN,NAN,2.50000
8580,0x000E,1,FALSE,428.67770,1.67538,0.18930,3.81570,NAN,NAN,2.50000
8590,0x000E,1,FALSE,429.22757,1.67748,0.18930,3.81550,NAN,NAN,2.50000
8600,0x000E,1,FALSE,429.72751,1.67938,0.18930,3.81530,NAN,NAN,2.50000
8610,0x000E,1,FALSE,430.22745,1.68129,0.18930,3.81510,NAN,NAN,2.50000
8620,0x000E,1,FALSE,430.72754,1.68320,0.18930,3.81490,NAN,NAN,2.50000
8630,0x000E,1,FALSE,431.17758,1.68492,0.18930,3.81470,NAN,NAN,2.60000
8640,0x000E,1,FALSE,431.67758,1.68682,0.18930,3.81450,NAN,NAN,2.60000
8650,0x000E,1,FALSE,432.17764,1.68873,0.18930,3.81430,NAN,NAN,2.60000
8660,0x000E,1,FALSE,432.67758,1.69064,0.18930,3.81410,NAN,NAN,2.60000
8670,0x000E,1,FALSE,433.17755,1.69254,0.18930,3.81400,NAN,NAN,2.60000
8680,0x000E,1,FALSE,433.72736,1.69464,0.18930,3.81380,NAN,NAN,2.60000
8690,0x000E,1,FALSE,434.22729,1.69655,0.18930,3.81360,NAN,NAN,2.60000
8700,0x000E,1,FALSE,434.72720,1.69845,0.18930,3.81340,NAN,NAN,2.60000
8710,0x000E,1,FALSE,435.22714,1.70036,0.18930,3.81320,NAN,NAN,2.60000
8720,0x000E,1,FALSE,435.67719,1.70207,0.18930,3.81300,NAN,NAN,2.60000
8730,0x000E,1,FALSE,436.17679,1.70398,0.18930,3.81280,NAN,NAN,2.70000
8740,0x000E,1,FALSE,436.67661,1.70589,0.18930,3.81270,NAN,NAN,2.70000
8750,0x000E,1,FALSE,437.17648,1.70779,0.18930,3.81250,NAN,NAN,2.70000
8760,0x000E,1,FALSE,437.67642,1.70970,0.18930,3.81230,NAN,NAN,2.70000
8770,0x000E,1,FALSE,438.22607,1.71179,0.18930,3.81210,NAN,NAN,2.70000
8780,0x000E,1,FALSE,438.72598,1.71370,0.18930,3.81190,NAN,NAN,2.70000
8790,0x000E,1,FALSE,439.22571,1.71560,0.18930,3.81170,NAN,NAN,2.70000
8800,0x000E,1,FALSE,439.72543,1.71751,0.18930,3.81160,NAN,NAN,2.70000
8810,0x000E,1,FALSE,440.17508,1.71922,0.18930,3.81140,NAN,NAN,2.80000
8820,0x000E,1,FALSE,440.67474,1.72112,0.18930,3.81120,NAN,NAN,2.80000
8830,0x000E,1,FALSE,441.17419,1.72303,0.18930,3.81100,NAN,NAN,2.80000
8840,0x000E,1,FALSE,441.67377,1.72493,0.18930,3.81080,NAN,NAN,2.70000
8850,0x000E,1,FALSE,442.17334,1.72684,0.18930,3.81070,NAN,NAN,2.70000
8860,0x000E,1,FALSE,442.72299,1.72893,0.18930,3.81040,NAN,NAN,2.60000
8870,0x000E,1,FALSE,443.22260,1.73083,0.18930,3.81020,NAN,NAN,2.60000
8880,0x000E,1,FALSE,443.72232,1.73274,0.18930,3.81000,NAN,NAN,2.60000
8890,0x000E,1,FALSE,444.22211,1.73464,0.18930,3.80980,NAN,NAN,2.50000
8900,0x000E,1,FALSE,444.67188,1.73635,0.18930,3.80960,NAN,NAN,2.40000
8910,0x000E,1,FALSE,445.17160,1.73826,0.18930,3.80940,NAN,NAN,2.30000
8920,0x000E,1,FALSE,445.67136,1.74016,0.18930,3.80910,NAN,NAN,2.30000
8930,0x000E,1,FALSE,446.17117,1.74207,0.18930,3.80890,NAN,NAN,2.20000
8940,0x000E,1,FALSE,446.67084,1.74397,0.18930,3.80860,NAN,NAN,2.10000
8950,0x000E,1,FALSE,447.22040,1.74606,0.18930,3.80830,NAN,NAN,2.10000
8960,0x000E,1,FALSE,447.72021,1.74796,0.18930,3.80810,NAN,NAN,2.00000
8970,0x000E,1,FALSE,448.21994,1.74987,0.18930,3.80770,NAN,NAN,1.90000
8980,0x000E,1,FALSE,448.71967,1.75177,0.18930,3.80740,NAN,NAN,1.80000
8990,0x000E,1,FALSE,449.16949,1.75348,0.18930,3.80710,NAN,NAN,1.80000
9000,0x000E,1,FALSE,449.66922,1.75538,0.18930,3.80680,NAN,NAN,1.90000
9010,0x000E,1,FALSE,450.16867,1.75729,0.18930,3.80660,NAN,NAN,2.00000
9020,0x000E,1,FALSE,450.66818,1.75919,0.18930,3.80630,NAN,NAN,2.00000
9030,0x000E,1,FALSE,451.16782,1.76109,0.18930,3.80600,NAN,NAN,2.10000
9040,0x000E,1,FALSE,451.71756,1.76318,0.18930,3.80580,NAN,NAN,2.10000
9050,0x000E,1,FALSE,452.21744,1.76508,0.18930,3.80560,NAN,NAN,2.20000
9060,0x000E,1,FALSE,452.71735,1.76698,0.18930,3.80530,NAN,NAN,2.20000
9070,0x000E,1,FALSE,453.21719,1.76889,0.18930,3.80510,NAN,NAN,2.30000
9080,0x000E,1,FALSE,453.66702,1.77060,0.18930,3.80490,NAN,NAN,2.30000
9090,0x000E,1,FALSE,454.16678,1.77250,0.18930,3.80470,NAN,NAN,2.30000
9100,0x000E,1,FALSE,454.66660,1.77440,0.18930,3.80440,NAN,NAN,2.30000
9110,0x000E,1,FALSE,455.16647,1.77630,0.18930,3.80420,NAN,NAN,2.30000
9120,0x000E,1,FALSE,455.66623,1.77820,0.18930,3.80400,NAN,NAN,2.40000
9130,0x000E,1,FALSE,456.21585,1.78029,0.18930,3.80380,NAN,NAN,2.40000
9140,0x000E,1,FALSE,456.71573,1.78220,0.18930,3.80360,NAN,NAN,2.40000
9150,0x000E,1,FALSE,457.21564,1.78410,0.18930,3.80330,NAN,NAN,2.40000
9160,0x000E,1,FALSE,457.71548,1.78600,0.18930,3.80320,NAN,NAN,2.40000
9170,0x000E,1,FALSE,458.16534,1.78771,0.18930,3.80290,NAN,NAN,2.40000
9180,0x000E,1,FALSE,458.66513,1.78961,0.18930,3.80270,NAN,NAN,2.40000
9190,0x000E,1,FALSE,459.16467,1.79151,0.18930,3.80250,NAN,NAN,2.40000
9200,0x000E,1,FALSE,459.66425,1.79341,0.18930,3.80230,NAN,NAN,2.40000
9210,0x000E,1,FALSE,460.16370,1.79531,0.18930,3.80210,NAN,NAN,2.40000
9220,0x000E,1,FALSE,460.71326,1.79740,0.18930,3.80190,NAN,NAN,2.40000
9230,0x000E,1,FALSE,461.21283,1.79929,0.18930,3.80170,NAN,NAN,2.40000
9240,0x000E,1,FALSE,461.71234,1.80119,0.18930,3.80150,NAN,NAN,2.50000
9250,0x000E,1,FALSE,462.21185,1.80309,0.18920,3.80140,NAN,NAN,2.50000
9260,0x000E,1,FALSE,462.66150,1.80480,0.18930,3.80120,NAN,NAN,2.50000
9270,0x000E,1,FALSE,463.16104,1.80670,0.18930,3.80100,NAN,NAN,2.50000
9280,0x000E,1,FALSE,463.66055,1.80860,0.18930,3.80080,NAN,NAN,2.50000
9290,0x000E,1,FALSE,464.16000,1.81050,0.18930,3.80060,NAN,NAN,2.50000
9300,0x000E,1,FALSE,464.65948,1.81239,0.18930,3.80040,NAN,NAN,2.50000
9310,0x000E,1,FALSE,465.20908,1.81448,0.18930,3.80030,NAN,NAN,2.50000
9320,0x000E,1,FALSE,465.70874,1.81638,0.18930,3.80010,NAN,NAN,2.50000
9330,0x000E,1,FALSE,466.20834,1.81828,0.18930,3.79990,NAN,NAN,2.60000
9340,0x000E,1,FALSE,466.70819,1.82018,0.18930,3.79970,NAN,NAN,2.60000
9350,0x000E,1,FALSE,467.15796,1.82189,0.18930,3.79960,NAN,NAN,2.60000
9360,0x000E,1,FALSE,467.65799,1.82379,0.18930,3.79940,NAN,NAN,2.60000
9370,0x000E,1,FALSE,468.15781,1.82569,0.18930,3.79920,NAN,NAN,2.60000
9380,0x000E,1,FALSE,468.65775,1.82759,0.18930,3.79910,NAN,NAN,2.60000
9390,0x000E,1,FALSE,469.15765,1.82949,0.18930,3.79890,NAN,NAN,2.60000
9400,0x000E,1,FALSE,469.70746,1.83157,0.18930,3.79870,NAN,NAN,2.60000
9410,0x000E,1,FALSE,470.20718,1.83347,0.18930,3.79860,NAN,NAN,2.70000
9420,0x000E,1,FALSE,470.70688,1.83537,0.18930,3.79840,NAN,NAN,2.60000
9430,0x000E,1,FALSE,471.20685,1.83727,0.18930,3.79830,NAN,NAN,2.60000
9440,0x000E,1,FALSE,471.65674,1.83898,0.18930,3.79810,NAN,NAN,2.70000
9450,0x000E,1,FALSE,472.15665,1.84088,0.18930,3.79800,NAN,NAN,2.70000
9460,0x000E,1,FALSE,472.65634,1.84277,0.18930,3.79780,NAN,NAN,2.70000
9470,0x000E,1,FALSE,473.15607,1.84467,0.18930,3.79760,NAN,NAN,2.70000
9480,0x000E,1,FALSE,473.65564,1.84657,0.18930,3.79750,NAN,NAN,2.70000
9490,0x000E,1,FALSE,474.20529,1.84866,0.18930,3.79730,NAN,NAN,2.70000
9500,0x000E,1,FALSE,474.70526,1.85055,0.18930,3.79720,NAN,NAN,2.70000
9510,0x000E,1,FALSE,475.20523,1.85245,0.18930,3.79700,NAN,NAN,2.70000
9520,0x000E,1,FALSE,475.70517,1.85435,0.18930,3.79690,NAN,NAN,2.80000
9530,0x000E,1,FALSE,476.15488,1.85606,0.18930,3.79670,NAN,NAN,2.80000
9540,0x000E,1,FALSE,476.65460,1.85795,0.18930,3.79660,NAN,NAN,2.70000
9550,0x000E,1,FALSE,477.15445,1.85985,0.18930,3.79640,NAN,NAN,2.70000
9560,0x000E,1,FALSE,477.65436,1.86175,0.18930,3.79630,NAN,NAN,2.70000
9570,0x000E,1,FALSE,478.15427,1.86365,0.18930,3.79610,NAN,NAN,2.60000
9580,0x000E,1,FALSE,478.70419,1.86573,0.18930,3.79590,NAN,NAN,2.60000
9590,0x000E,1,FALSE,479.20404,1.86763,0.18930,3.79570,NAN,NAN,2.60000
9600,0x000E,1,FALSE,479.70392,1.86953,0.18930,3.79550,NAN,NAN,2.50000
9610,0x000E,1,FALSE,480.20383,1.87143,0.18930,3.79530,NAN,NAN,2.40000
9620,0x000E,1,FALSE,480.65372,1.87313,0.18930,3.79520,NAN,NAN,2.30000
9630,0x000E,1,FALSE,481.15366,1.87503,0.18930,3.79490,NAN,NAN,2.30000
9640,0x000E,1,FALSE,481.65353,1.87693,0.18930,3.79470,NAN,NAN,2.20000
9650,0x000E,1,FALSE,482.15356,1.87882,0.18930,3.79450,NAN,NAN,2.10000
9660,0x000E,1,FALSE,482.65356,1.88072,0.18930,3.79420,NAN,NAN,2.10000
9670,0x000E,1,FALSE,483.20346,1.88281,0.18930,3.79390,NAN,NAN,2.00000
9680,0x000E,1,FALSE,483.70340,1.88470,0.18930,3.79370,NAN,NAN,1.90000
9690,0x000E,1,FALSE,484.20325,1.88660,0.18930,3.79340,NAN,NAN,1.80000
9700,0x000E,1,FALSE,484.70306,1.88850,0.18930,3.79320,NAN,NAN,1.80000
9710,0x000E,1,FALSE,485.15286,1.89020,0.18930,3.79290,NAN,NAN,1.90000
9720,0x000E,1,FALSE,485.65286,1.89210,0.18930,3.79270,NAN,NAN,2.00000
9730,0x000E,1,FALSE,486.15271,1.89399,0.18930,3.79240,NAN,NAN,2.00000
9740,0x000E,1,FALSE,486.65250,1.89589,0.18930,3.79220,NAN,NAN,2.10000
9750,0x000E,1,FALSE,487.15250,1.89779,0.18930,3.79200,NAN,NAN,2.10000
9760,0x000E,1,FALSE,487.70230,1.89987,0.18930,3.79180,NAN,NAN,2.20000
9770,0x000E,1,FALSE,488.20230,1.90177,0.18930,3.79160,NAN,NAN,2.20000
9780,0x000E,1,FALSE,488.70230,1.90366,0.18930,3.79140,NAN,NAN,2.30000
9790,0x000E,1,FALSE,489.20197,1.90556,0.18930,3.79120,NAN,NAN,2.30000
9800,0x000E,1,FALSE,489.65167,1.90726,0.18930,3.79100,NAN,NAN,2.30000
9810,0x000E,1,FALSE,490.15146,1.90915,0.18930,3.79080,NAN,NAN,2.30000
