16380,0x000E,1,FALSE,851.15472,3.27735,0.18930,3.73370,NAN,NAN,5.40000
16390,0x000E,1,FALSE,851.72638,3.27949,0.18930,3.73360,NAN,NAN,5.40000
16400,0x000E,1,FALSE,852.24609,3.28143,0.18930,3.73350,NAN,NAN,5.40000
16410,0x000E,1,FALSE,852.76587,3.28337,0.18930,3.73350,NAN,NAN,5.40000
16420,0x000E,1,FALSE,853.28577,3.28531,0.18930,3.73340,NAN,NAN,5.40000
16430,0x000E,1,FALSE,853.75366,3.28706,0.18930,3.73340,NAN,NAN,5.40000
16440,0x000E,1,FALSE,854.27350,3.28900,0.18930,3.73330,NAN,NAN,5.40000
16450,0x000E,1,FALSE,854.79340,3.29094,0.18930,3.73320,NAN,NAN,5.50000
16460,0x000E,1,FALSE,855.31317,3.29288,0.18930,3.73320,NAN,NAN,5.50000
16470,0x000E,1,FALSE,855.83289,3.29482,0.18930,3.73310,NAN,NAN,5.50000
16480,0x000E,1,FALSE,856.40479,3.29695,0.18930,3.73300,NAN,NAN,5.50000
16490,0x000E,1,FALSE,856.92468,3.29889,0.18930,3.73300,NAN,NAN,5.50000
16500,0x000E,1,FALSE,857.44470,3.30083,0.18930,3.73290,NAN,NAN,5.60000
16510,0x000E,1,FALSE,857.96472,3.30278,0.18930,3.73280,NAN,NAN,5.60000
16520,0x000E,1,FALSE,858.43274,3.30452,0.18930,3.73280,NAN,NAN,5.60000
16530,0x000E,1,FALSE,858.95258,3.30646,0.18930,3.73280,NAN,NAN,5.60000
16540,0x000E,1,FALSE,859.47253,3.30840,0.18930,3.73270,NAN,NAN,5.60000
16550,0x000E,1,FALSE,859.99237,3.31034,0.18930,3.73270,NAN,NAN,5.70000
16560,0x000E,1,FALSE,860.51221,3.31228,0.18930,3.73270,NAN,NAN,5.70000
16570,0x000E,1,FALSE,861.08392,3.31442,0.18930,3.73260,NAN,NAN,5.70000
16580,0x000E,1,FALSE,861.60370,3.31636,0.18930,3.73260,NAN,NAN,5.70000
16590,0x000E,1,FALSE,862.12335,3.31830,0.18930,3.73250,NAN,NAN,5.70000
16600,0x000E,1,FALSE,862.64307,3.32024,0.18930,3.73250,NAN,NAN,5.80000
16610,0x000E,1,FALSE,863.11084,3.32198,0.18930,3.73250,NAN,NAN,5.80000
16620,0x000E,1,FALSE,863.63055,3.32392,0.18930,3.73250,NAN,NAN,5.80000
16630,0x000E,1,FALSE,864.15033,3.32586,0.18930,3.73250,NAN,NAN,5.80000
16640,0x000E,1,FALSE,864.67010,3.32780,0.18930,3.73240,NAN,NAN,5.80000
16650,0x000E,1,FALSE,865.18970,3.32974,0.18930,3.73240,NAN,NAN,5.90000
16660,0x000E,1,FALSE,865.76135,3.33187,0.18930,3.73230,NAN,NAN,5.90000
16670,0x000E,1,FALSE,866.28107,3.33381,0.18930,3.73240,NAN,NAN,5.90000
16680,0x000E,1,FALSE,866.80078,3.33575,0.18930,3.73230,NAN,NAN,5.90000
16690,0x000E,1,FALSE,867.32043,3.33769,0.18930,3.73230,NAN,NAN,5.90000
16700,0x000E,1,FALSE,867.78796,3.33944,0.18930,3.73230,NAN,NAN,5.90000
16710,0x000E,1,FALSE,868.30719,3.34138,0.18930,3.73230,NAN,NAN,5.90000
16720,0x000E,1,FALSE,868.82642,3.34331,0.18930,3.73220,NAN,NAN,5.90000
16730,0x000E,1,FALSE,869.34576,3.34525,0.18930,3.73220,NAN,NAN,5.80000
16740,0x000E,1,FALSE,869.86523,3.34719,0.18930,3.73210,NAN,NAN,5.70000
16750,0x000E,1,FALSE,870.43658,3.34932,0.18930,3.73210,NAN,NAN,5.60000
16760,0x000E,1,FALSE,870.95624,3.35126,0.18930,3.73200,NAN,NAN,5.40000
16770,0x000E,1,FALSE,871.47577,3.35320,0.18930,3.73190,NAN,NAN,5.30000
16780,0x000E,1,FALSE,871.99536,3.35514,0.18930,3.73180,NAN,NAN,5.20000
16790,0x000E,1,FALSE,872.46301,3.35689,0.18930,3.73170,NAN,NAN,5.20000
16800,0x000E,1,FALSE,872.98273,3.35882,0.18930,3.73160,NAN,NAN,5.00000
16810,0x000E,1,FALSE,873.50262,3.36076,0.18930,3.73150,NAN,NAN,5.00000
16820,0x000E,1,FALSE,874.02228,3.36270,0.18930,3.73140,NAN,NAN,4.90000
16830,0x000E,1,FALSE,874.54205,3.36464,0.18930,3.73130,NAN,NAN,5.00000
16840,0x000E,1,FALSE,875.11371,3.36678,0.18930,3.73120,NAN,NAN,5.10000
16850,0x000E,1,FALSE,875.63342,3.36871,0.18930,3.73110,NAN,NAN,5.10000
16860,0x000E,1,FALSE,876.15320,3.37065,0.18930,3.73100,NAN,NAN,5.20000
16870,0x000E,1,FALSE,876.67291,3.37259,0.18930,3.73090,NAN,NAN,5.20000
16880,0x000E,1,FALSE,877.14063,3.37434,0.18930,3.73080,NAN,NAN,5.30000
16890,0x000E,1,FALSE,877.66034,3.37628,0.18930,3.73070,NAN,NAN,5.30000
16900,0x000E,1,FALSE,878.18005,3.37821,0.18930,3.73070,NAN,NAN,5.30000
16910,0x000E,1,FALSE,878.69965,3.38015,0.18930,3.73060,NAN,NAN,5.40000
16920,0x000E,1,FALSE,879.21936,3.38209,0.18930,3.73050,NAN,NAN,5.40000
16930,0x000E,1,FALSE,879.79102,3.38422,0.18930,3.73040,NAN,NAN,5.40000
16940,0x000E,1,FALSE,880.31079,3.38616,0.18930,3.73040,NAN,NAN,5.40000
16950,0x000E,1,FALSE,880.83032,3.38810,0.18930,3.73030,NAN,NAN,5.50000
16960,0x000E,1,FALSE,881.34998,3.39004,0.18930,3.73030,NAN,NAN,5.50000
16970,0x000E,1,FALSE,881.81757,3.39178,0.18930,3.73020,NAN,NAN,5.50000
16980,0x000E,1,FALSE,882.33734,3.39372,0.18930,3.73020,NAN,NAN,5.50000
16990,0x000E,1,FALSE,882.85699,3.39566,0.18930,3.73010,NAN,NAN,5.50000
17000,0x000E,1,FALSE,883.37671,3.39760,0.18930,3.73000,NAN,NAN,5.50000
17010,0x000E,1,FALSE,883.89648,3.39954,0.18930,3.73000,NAN,NAN,5.40000
17020,0x000E,1,FALSE,884.46814,3.40167,0.18930,3.72990,NAN,NAN,5.40000
17030,0x000E,1,FALSE,884.98779,3.40361,0.18930,3.72980,NAN,NAN,5.40000
17040,0x000E,1,FALSE,885.50745,3.40555,0.18930,3.72980,NAN,NAN,5.40000
17050,0x000E,1,FALSE,886.02722,3.40748,0.18930,3.72970,NAN,NAN,5.40000
17060,0x000E,1,FALSE,886.49493,3.40923,0.18930,3.72970,NAN,NAN,5.40000
17070,0x000E,1,FALSE,887.01465,3.41117,0.18930,3.72960,NAN,NAN,5.40000
17080,0x000E,1,FALSE,887.53430,3.41310,0.18930,3.72950,NAN,NAN,5.40000
17090,0x000E,1,FALSE,888.05396,3.41504,0.18930,3.72950,NAN,NAN,5.40000
17100,0x000E,1,FALSE,888.57373,3.41698,0.18930,3.72940,NAN,NAN,5.50000
17110,0x000E,1,FALSE,889.14545,3.41911,0.18930,3.72930,NAN,NAN,5.50000
17120,0x000E,1,FALSE,889.66522,3.42105,0.18930,3.72930,NAN,NAN,5.50000
17130,0x000E,1,FALSE,890.18500,3.42299,0.18930,3.72920,NAN,NAN,5.50000
17140,0x000E,1,FALSE,890.70477,3.42493,0.18930,3.72920,NAN,NAN,5.50000
17150,0x000E,1,FALSE,891.17255,3.42667,0.18930,3.72910,NAN,NAN,5.50000
17160,0x000E,1,FALSE,891.69214,3.42861,0.18930,3.72910,NAN,NAN,5.60000
17170,0x000E,1,FALSE,892.21185,3.43055,0.18930,3.72900,NAN,NAN,5.60000
17180,0x000E,1,FALSE,892.73157,3.43249,0.18930,3.72900,NAN,NAN,5.60000
17190,0x000E,1,FALSE,893.25110,3.43442,0.18930,3.72900,NAN,NAN,5.60000
17200,0x000E,1,FALSE,893.82275,3.43655,0.18930,3.72890,NAN,NAN,5.70000
17210,0x000E,1,FALSE,894.34229,3.43849,0.18930,3.72890,NAN,NAN,5.70000
17220,0x000E,1,FALSE,894.86176,3.44043,0.18930,3.72880,NAN,NAN,5.70000
17230,0x000E,1,FALSE,895.38141,3.44237,0.18930,3.72880,NAN,NAN,5.70000
17240,0x000E,1,FALSE,895.84912,3.44411,0.18930,3.72880,NAN,NAN,5.70000
17250,0x000E,1,FALSE,896.36884,3.44605,0.18930,3.72880,NAN,NAN,5.80000
17260,0x000E,1,FALSE,896.88861,3.44798,0.18930,3.72880,NAN,NAN,5.80000
17270,0x000E,1,FALSE,897.40845,3.44992,0.18930,3.72870,NAN,NAN,5.80000
17280,0x000E,1,FALSE,897.92816,3.45186,0.18930,3.72870,NAN,NAN,5.80000
17290,0x000E,1,FALSE,898.49988,3.45399,0.18930,3.72870,NAN,NAN,5.80000
17300,0x000E,1,FALSE,899.01978,3.45593,0.18930,3.72860,NAN,NAN,5.80000
17310,0x000E,1,FALSE,899.53949,3.45787,0.18930,3.72860,NAN,NAN,5.90000
17320,0x000E,1,FALSE,900.05920,3.45981,0.18930,3.72870,NAN,NAN,5.90000
17330,0x000E,1,FALSE,900.52692,3.46155,0.18930,3.72860,NAN,NAN,5.90000
17340,0x000E,1,FALSE,901.04657,3.46349,0.18930,3.72860,NAN,NAN,5.90000
17350,0x000E,1,FALSE,901.56635,3.46543,0.18930,3.72860,NAN,NAN,6.00000
17360,0x000E,1,FALSE,902.08600,3.46736,0.18930,3.72860,NAN,NAN,6.00000
17370,0x000E,1,FALSE,902.60565,3.46930,0.18930,3.72860,NAN,NAN,5.90000
17380,0x000E,1,FALSE,903.17731,3.47143,0.18930,3.72850,NAN,NAN,5.90000
17390,0x000E,1,FALSE,903.69696,3.47337,0.18930,3.72850,NAN,NAN,5.80000
17400,0x000E,1,FALSE,904.21674,3.47531,0.18930,3.72850,NAN,NAN,5.70000
17410,0x000E,1,FALSE,904.73657,3.47725,0.18930,3.72840,NAN,NAN,5.60000
17420,0x000E,1,FALSE,905.20447,3.47899,0.18930,3.72840,NAN,NAN,5.50000
17430,0x000E,1,FALSE,905.72424,3.48093,0.18930,3.72830,NAN,NAN,5.40000
17440,0x000E,1,FALSE,906.24396,3.48287,0.18930,3.72820,NAN,NAN,5.30000
17450,0x000E,1,FALSE,906.76355,3.48480,0.18930,3.72810,NAN,NAN,5.20000
17460,0x000E,1,FALSE,907.28326,3.48674,0.18930,3.72800,NAN,NAN,5.10000
17470,0x000E,1,FALSE,907.85492,3.48887,0.18930,3.72790,NAN,NAN,5.00000
17480,0x000E,1,FALSE,908.37463,3.49081,0.18930,3.72780,NAN,NAN,4.90000
17490,0x000E,1,FALSE,908.89429,3.49274,0.18930,3.72760,NAN,NAN,5.00000
17500,0x000E,1,FALSE,909.41406,3.49468,0.18930,3.72760,NAN,NAN,5.00000
17510,0x000E,1,FALSE,909.88184,3.49643,0.18930,3.72750,NAN,NAN,5.10000
17520,0x000E,1,FALSE,910.40155,3.49836,0.18930,3.72740,NAN,NAN,5.20000
17530,0x000E,1,FALSE,910.92120,3.50030,0.18930,3.72730,NAN,NAN,5.20000
17540,0x000E,1,FALSE,911.44098,3.50224,0.18930,3.72720,NAN,NAN,5.30000
17550,0x000E,1,FALSE,911.96063,3.50417,0.18930,3.72720,NAN,NAN,5.30000
17560,0x000E,1,FALSE,912.53223,3.50630,0.18930,3.72710,NAN,NAN,5.40000
17570,0x000E,1,FALSE,913.05176,3.50824,0.18930,3.72700,NAN,NAN,5.40000
17580,0x000E,1,FALSE,913.57147,3.51018,0.18930,3.72700,NAN,NAN,5.40000
17590,0x000E,1,FALSE,914.09119,3.51211,0.18930,3.72690,NAN,NAN,5.40000
17600,0x000E,1,FALSE,914.55890,3.51386,0.18930,3.72690,NAN,NAN,5.40000
17610,0x000E,1,FALSE,915.07861,3.51579,0.18930,3.72680,NAN,NAN,5.50000
17620,0x000E,1,FALSE,915.59833,3.51773,0.18930,3.72670,NAN,NAN,5.50000
17630,0x000E,1,FALSE,916.11816,3.51967,0.18930,3.72670,NAN,NAN,5.50000
17640,0x000E,1,FALSE,916.68994,3.52180,0.18930,3.72660,NAN,NAN,5.50000
17650,0x000E,1,FALSE,917.20966,3.52373,0.18930,3.72660,NAN,NAN,5.50000
17660,0x000E,1,FALSE,917.72949,3.52567,0.18930,3.72650,NAN,NAN,5.50000
17670,0x000E,1,FALSE,918.24921,3.52761,0.18930,3.72640,NAN,NAN,5.50000
17680,0x000E,1,FALSE,918.71698,3.52935,0.18930,3.72640,NAN,NAN,5.40000
17690,0x000E,1,FALSE,919.23663,3.53129,0.18930,3.72630,NAN,NAN,5.50000
17700,0x000E,1,FALSE,919.75623,3.53322,0.18930,3.72630,NAN,NAN,5.40000
17710,0x000E,1,FALSE,920.27582,3.53516,0.18930,3.72620,NAN,NAN,5.40000
17720,0x000E,1,FALSE,920.79541,3.53710,0.18930,3.72610,NAN,NAN,5.40000
17730,0x000E,1,FALSE,921.36707,3.53923,0.18930,3.72610,NAN,NAN,5.40000
17740,0x000E,1,FALSE,921.88678,3.54116,0.18930,3.72600,NAN,NAN,5.40000
17750,0x000E,1,FALSE,922.40656,3.54310,0.18930,3.72600,NAN,NAN,5.50000
17760,0x000E,1,FALSE,922.92664,3.54504,0.18930,3.72590,NAN,NAN,5.50000
17770,0x000E,1,FALSE,923.39459,3.54678,0.18930,3.72580,NAN,NAN,5.50000
17780,0x000E,1,FALSE,923.91449,3.54872,0.18930,3.72580,NAN,NAN,5.50000
17790,0x000E,1,FALSE,924.43433,3.55065,0.18930,3.72580,NAN,NAN,5.50000
17800,0x000E,1,FALSE,924.95404,3.55259,0.18930,3.72570,NAN,NAN,5.50000
17810,0x000E,1,FALSE,925.47382,3.55452,0.18930,3.72560,NAN,NAN,5.50000
17820,0x000E,1,FALSE,926.04547,3.55665,0.18930,3.72560,NAN,NAN,5.60000
17830,0x000E,1,FALSE,926.56525,3.55859,0.18930,3.72560,NAN,NAN,5.60000
17840,0x000E,1,FALSE,927.08502,3.56053,0.18930,3.72550,NAN,NAN,5.60000
17850,0x000E,1,FALSE,927.60480,3.56246,0.18930,3.72550,NAN,NAN,5.60000
17860,0x000E,1,FALSE,928.07263,3.56421,0.18930,3.72550,NAN,NAN,5.60000
17870,0x000E,1,FALSE,928.59235,3.56614,0.18930,3.72540,NAN,NAN,5.70000
17880,0x000E,1,FALSE,929.11206,3.56808,0.18930,3.72540,NAN,NAN,5.70000
17890,0x000E,1,FALSE,929.63177,3.57001,0.18930,3.72540,NAN,NAN,5.70000
17900,0x000E,1,FALSE,930.15155,3.57195,0.18930,3.72530,NAN,NAN,5.70000
17910,0x000E,1,FALSE,930.72314,3.57408,0.18930,3.72530,NAN,NAN,5.70000
17920,0x000E,1,FALSE,931.24286,3.57602,0.18930,3.72530,NAN,NAN,5.80000
17930,0x000E,1,FALSE,931.76276,3.57795,0.18930,3.72530,NAN,NAN,5.80000
17940,0x000E,1,FALSE,932.28253,3.57989,0.18930,3.72530,NAN,NAN,5.80000
17950,0x000E,1,FALSE,932.75037,3.58163,0.18930,3.72530,NAN,NAN,5.80000
17960,0x000E,1,FALSE,933.27002,3.58357,0.18930,3.72530,NAN,NAN,5.80000
17970,0x000E,1,FALSE,933.78992,3.58550,0.18930,3.72530,NAN,NAN,5.90000
17980,0x000E,1,FALSE,934.30963,3.58744,0.18930,3.72520,NAN,NAN,5.90000
17990,0x000E,1,FALSE,934.82941,3.58938,0.18930,3.72520,NAN,NAN,5.90000
18000,0x000E,1,FALSE,935.40106,3.59151,0.18930,3.72520,NAN,NAN,5.90000
18010,0x000E,1,FALSE,935.92084,3.59344,0.18930,3.72520,NAN,NAN,6.00000
18020,0x000E,1,FALSE,936.44061,3.59538,0.18930,3.72520,NAN,NAN,6.00000
18030,0x000E,1,FALSE,936.96051,3.59731,0.18930,3.72520,NAN,NAN,6.00000
18040,0x000E,1,FALSE,937.42841,3.59906,0.18930,3.72520,NAN,NAN,6.00000
18050,0x000E,1,FALSE,937.94812,3.60099,0.18930,3.72510,NAN,NAN,5.90000
18060,0x000E,1,FALSE,938.46790,3.60293,0.18930,3.72510,NAN,NAN,5.80000
18070,0x000E,1,FALSE,938.98767,3.60486,0.18930,3.72510,NAN,NAN,5.70000
18080,0x000E,1,FALSE,939.50739,3.60680,0.18930,3.72500,NAN,NAN,5.60000
18090,0x000E,1,FALSE,940.07898,3.60893,0.18930,3.72490,NAN,NAN,5.40000
18100,0x000E,1,FALSE,940.59869,3.61087,0.18930,3.72490,NAN,NAN,5.30000
18110,0x000E,1,FALSE,941.11835,3.61280,0.18930,3.72480,NAN,NAN,5.20000
18120,0x000E,1,FALSE,941.63806,3.61474,0.18930,3.72470,NAN,NAN,5.10000
18130,0x000E,1,FALSE,942.10571,3.61648,0.18930,3.72460,NAN,NAN,5.10000
18140,0x000E,1,FALSE,942.62549,3.61841,0.18930,3.72440,NAN,NAN,5.00000
18150,0x000E,1,FALSE,943.14514,3.62035,0.18930,3.72440,NAN,NAN,5.00000
18160,0x000E,1,FALSE,943.66492,3.62228,0.18930,3.72430,NAN,NAN,5.00000
18170,0x000E,1,FALSE,944.18469,3.62422,0.18930,3.72420,NAN,NAN,5.10000
18180,0x000E,1,FALSE,944.75653,3.62635,0.18930,3.72410,NAN,NAN,5.20000
18190,0x000E,1,FALSE,945.27625,3.62829,0.18930,3.72400,NAN,NAN,5.30000
18200,0x000E,1,FALSE,945.79596,3.63022,0.18930,3.72390,NAN,NAN,5.30000
18210,0x000E,1,FALSE,946.31573,3.63216,0.18930,3.72390,NAN,NAN,5.30000
18220,0x000E,1,FALSE,946.78345,3.63390,0.18930,3.72380,NAN,NAN,5.30000
18230,0x000E,1,FALSE,947.30322,3.63583,0.18930,3.72380,NAN,NAN,5.40000
18240,0x000E,1,FALSE,947.82300,3.63777,0.18930,3.72370,NAN,NAN,5.40000
18250,0x000E,1,FALSE,948.34265,3.63970,0.18930,3.72360,NAN,NAN,5.40000
18260,0x000E,1,FALSE,948.86261,3.64164,0.18930,3.72360,NAN,NAN,5.50000
18270,0x000E,1,FALSE,949.43445,3.64377,0.18930,3.72350,NAN,NAN,5.50000
18280,0x000E,1,FALSE,949.95422,3.64570,0.18930,3.72340,NAN,NAN,5.50000
18290,0x000E,1,FALSE,950.47406,3.64764,0.18930,3.72340,NAN,NAN,5.50000
18300,0x000E,1,FALSE,950.99396,3.64957,0.18930,3.72330,NAN,NAN,5.50000
18310,0x000E,1,FALSE,951.46161,3.65132,0.18930,3.72330,NAN,NAN,5.50000
18320,0x000E,1,FALSE,951.98132,3.65325,0.18930,3.72320,NAN,NAN,5.60000
18330,0x000E,1,FALSE,952.50116,3.65519,0.18930,3.72320,NAN,NAN,5.50000
18340,0x000E,1,FALSE,953.02112,3.65712,0.18930,3.72310,NAN,NAN,5.50000
18350,0x000E,1,FALSE,953.54083,3.65906,0.18930,3.72300,NAN,NAN,5.50000
18360,0x000E,1,FALSE,954.11273,3.66119,0.18930,3.72300,NAN,NAN,5.40000
18370,0x000E,1,FALSE,954.63269,3.66312,0.18930,3.72300,NAN,NAN,5.40000
18380,0x000E,1,FALSE,955.15283,3.66506,0.18930,3.72290,NAN,NAN,5.40000
18390,0x000E,1,FALSE,955.67261,3.66699,0.18930,3.72280,NAN,NAN,5.50000
18400,0x000E,1,FALSE,956.14063,3.66873,0.18930,3.72270,NAN,NAN,5.50000
18410,0x000E,1,FALSE,956.66046,3.67067,0.18930,3.72270,NAN,NAN,5.50000
18420,0x000E,1,FALSE,957.18005,3.67260,0.18930,3.72260,NAN,NAN,5.50000
18430,0x000E,1,FALSE,957.69983,3.67454,0.18930,3.72260,NAN,NAN,5.50000
18440,0x000E,1,FALSE,958.21954,3.67647,0.18930,3.72250,NAN,NAN,5.50000
18450,0x000E,1,FALSE,958.79126,3.67860,0.18930,3.72250,NAN,NAN,5.50000
18460,0x000E,1,FALSE,959.31104,3.68054,0.18930,3.72250,NAN,NAN,5.50000
18470,0x000E,1,FALSE,959.83075,3.68247,0.18930,3.72240,NAN,NAN,5.60000
18480,0x000E,1,FALSE,960.35046,3.68440,0.18930,3.72240,NAN,NAN,5.60000
18490,0x000E,1,FALSE,960.81824,3.68615,0.18930,3.72230,NAN,NAN,5.60000
18500,0x000E,1,FALSE,961.33795,3.68808,0.18930,3.72230,NAN,NAN,5.60000
18510,0x000E,1,FALSE,961.85754,3.69001,0.18930,3.72220,NAN,NAN,5.60000
18520,0x000E,1,FALSE,962.37726,3.69195,0.18930,3.72220,NAN,NAN,5.70000
18530,0x000E,1,FALSE,962.89697,3.69388,0.18930,3.72220,NAN,NAN,5.70000
18540,0x000E,1,FALSE,963.46881,3.69601,0.18930,3.72220,NAN,NAN,5.70000
18550,0x000E,1,FALSE,963.98853,3.69795,0.18930,3.72210,NAN,NAN,5.70000
18560,0x000E,1,FALSE,964.50818,3.69988,0.18930,3.72210,NAN,NAN,5.70000
18570,0x000E,1,FALSE,965.02771,3.70181,0.18930,3.72210,NAN,NAN,5.80000
18580,0x000E,1,FALSE,965.49542,3.70355,0.18930,3.72210,NAN,NAN,5.80000
18590,0x000E,1,FALSE,966.01508,3.70549,0.18930,3.72210,NAN,NAN,5.80000
18600,0x000E,1,FALSE,966.53479,3.70742,0.18930,3.72200,NAN,NAN,5.80000
18610,0x000E,1,FALSE,967.05457,3.70936,0.18930,3.72200,NAN,NAN,5.80000
18620,0x000E,1,FALSE,967.57422,3.71129,0.18930,3.72200,NAN,NAN,5.90000
18630,0x000E,1,FALSE,968.14600,3.71342,0.18930,3.72200,NAN,NAN,5.90000
18640,0x000E,1,FALSE,968.66565,3.71535,0.18930,3.72200,NAN,NAN,5.90000
18650,0x000E,1,FALSE,969.18536,3.71729,0.18930,3.72200,NAN,NAN,5.90000
18660,0x000E,1,FALSE,969.70514,3.71922,0.18930,3.72200,NAN,NAN,5.90000
18670,0x000E,1,FALSE,970.17285,3.72096,0.18930,3.72200,NAN,NAN,6.00000
18680,0x000E,1,FALSE,970.69263,3.72290,0.18930,3.72190,NAN,NAN,6.00000
18690,0x000E,1,FALSE,971.21240,3.72483,0.18930,3.72190,NAN,NAN,6.00000
18700,0x000E,1,FALSE,971.73218,3.72676,0.18930,3.72190,NAN,NAN,6.00000
18710,0x000E,1,FALSE,972.25201,3.72870,0.18930,3.72190,NAN,NAN,5.90000
18720,0x000E,1,FALSE,972.82373,3.73083,0.18930,3.72180,NAN,NAN,5.80000
18730,0x000E,1,FALSE,973.34338,3.73276,0.18930,3.72180,NAN,NAN,5.70000
18740,0x000E,1,FALSE,973.86304,3.73469,0.18930,3.72170,NAN,NAN,5.60000
18750,0x000E,1,FALSE,974.38275,3.73663,0.18930,3.72170,NAN,NAN,5.50000
18760,0x000E,1,FALSE,974.85046,3.73837,0.18930,3.72160,NAN,NAN,5.40000
18770,0x000E,1,FALSE,975.37018,3.74030,0.18930,3.72160,NAN,NAN,5.30000
18780,0x000E,1,FALSE,975.89001,3.74224,0.18930,3.72140,NAN,NAN,5.20000
18790,0x000E,1,FALSE,976.40985,3.74417,0.18930,3.72130,NAN,NAN,5.10000
18800,0x000E,1,FALSE,976.92969,3.74611,0.18930,3.72120,NAN,NAN,5.00000
18810,0x000E,1,FALSE,977.50146,3.74823,0.18930,3.72110,NAN,NAN,5.00000
18820,0x000E,1,FALSE,978.02142,3.75017,0.18930,3.72100,NAN,NAN,5.00000
18830,0x000E,1,FALSE,978.54132,3.75210,0.18930,3.72090,NAN,NAN,5.10000
18840,0x000E,1,FALSE,979.06116,3.75404,0.18930,3.72080,NAN,NAN,5.20000
18850,0x000E,1,FALSE,979.52899,3.75578,0.18930,3.72080,NAN,NAN,5.20000
18860,0x000E,1,FALSE,980.04883,3.75771,0.18930,3.72070,NAN,NAN,5.30000
18870,0x000E,1,FALSE,980.56866,3.75965,0.18930,3.72060,NAN,NAN,5.40000
18880,0x000E,1,FALSE,981.08838,3.76158,0.18930,3.72060,NAN,NAN,5.40000
18890,0x000E,1,FALSE,981.60822,3.76351,0.18930,3.72050,NAN,NAN,5.40000
18900,0x000E,1,FALSE,982.17993,3.76564,0.18930,3.72040,NAN,NAN,5.40000
18910,0x000E,1,FALSE,982.69977,3.76757,0.18930,3.72040,NAN,NAN,5.50000
18920,0x000E,1,FALSE,983.21948,3.76951,0.18930,3.72030,NAN,NAN,5.50000
18930,0x000E,1,FALSE,983.73926,3.77144,0.18930,3.72030,NAN,NAN,5.50000
18940,0x000E,1,FALSE,984.20715,3.77318,0.18930,3.72020,NAN,NAN,5.50000
18950,0x000E,1,FALSE,984.72705,3.77512,0.18930,3.72020,NAN,NAN,5.50000
18960,0x000E,1,FALSE,985.24695,3.77705,0.18930,3.72010,NAN,NAN,5.60000
18970,0x000E,1,FALSE,985.76697,3.77898,0.18930,3.72000,NAN,NAN,5.60000
18980,0x000E,1,FALSE,986.28693,3.78092,0.18930,3.72000,NAN,NAN,5.60000
18990,0x000E,1,FALSE,986.85889,3.78305,0.18930,3.71990,NAN,NAN,5.50000
19000,0x000E,1,FALSE,987.37878,3.78498,0.18930,3.71990,NAN,NAN,5.50000
19010,0x000E,1,FALSE,987.89862,3.78691,0.18930,3.71980,NAN,NAN,5.50000
19020,0x000E,1,FALSE,988.41858,3.78885,0.18930,3.71970,NAN,NAN,5.40000
19030,0x000E,1,FALSE,988.88654,3.79059,0.18930,3.71970,NAN,NAN,5.40000
19040,0x000E,1,FALSE,989.40656,3.79252,0.18930,3.71960,NAN,NAN,5.40000
19050,0x000E,1,FALSE,989.92645,3.79446,0.18930,3.71950,NAN,NAN,5.50000
19060,0x000E,1,FALSE,990.44659,3.79639,0.18930,3.71950,NAN,NAN,5.40000
19070,0x000E,1,FALSE,990.96667,3.79832,0.18930,3.71940,NAN,NAN,5.50000
19080,0x000E,1,FALSE,991.53864,3.80045,0.18930,3.71940,NAN,NAN,5.50000
19090,0x000E,1,FALSE,992.05884,3.80239,0.18930,3.71930,NAN,NAN,5.50000
19100,0x000E,1,FALSE,992.57898,3.80432,0.18930,3.71930,NAN,NAN,5.50000
19110,0x000E,1,FALSE,993.09924,3.80625,0.18930,3.71920,NAN,NAN,5.50000
19120,0x000E,1,FALSE,993.56732,3.80800,0.18930,3.71920,NAN,NAN,5.50000
19130,0x000E,1,FALSE,994.08728,3.80993,0.18930,3.71910,NAN,NAN,5.50000
19140,0x000E,1,FALSE,994.60724,3.81186,0.18930,3.71900,NAN,NAN,5.60000
19150,0x000E,1,FALSE,995.12701,3.81380,0.18930,3.71900,NAN,NAN,5.60000
19160,0x000E,1,FALSE,995.64691,3.81573,0.18930,3.71890,NAN,NAN,5.60000
19170,0x000E,1,FALSE,996.21881,3.81786,0.18930,3.71890,NAN,NAN,5.60000
19180,0x000E,1,FALSE,996.73883,3.81979,0.18930,3.71890,NAN,NAN,5.60000
19190,0x000E,1,FALSE,997.25879,3.82172,0.18930,3.71880,NAN,NAN,5.70000
19200,0x000E,1,FALSE,997.77856,3.82366,0.18930,3.71880,NAN,NAN,5.70000
19210,0x000E,1,FALSE,998.24658,3.82540,0.18930,3.71880,NAN,NAN,5.70000
19220,0x000E,1,FALSE,998.76660,3.82733,0.18930,3.71870,NAN,NAN,5.70000
19230,0x000E,1,FALSE,999.28644,3.82926,0.18930,3.71870,NAN,NAN,5.80000
19240,0x000E,1,FALSE,999.80627,3.83120,0.18930,3.71870,NAN,NAN,5.80000
19250,0x000E,1,FALSE,1000.32629,3.83313,0.18930,3.71870,NAN,NAN,5.80000
19260,0x000E,1,FALSE,1000.89813,3.83526,0.18930,3.71870,NAN,NAN,5.80000
19270,0x000E,1,FALSE,1001.41785,3.83719,0.18930,3.71860,NAN,NAN,5.80000
19280,0x000E,1,FALSE,1001.93762,3.83912,0.18930,3.71860,NAN,NAN,5.80000
