16970,0x000E,1,FALSE,882.06415,3.42910,0.18930,3.76050,NAN,NAN,20.30000
16980,0x000E,1,FALSE,882.58362,3.43105,0.18940,3.76040,NAN,NAN,20.30000
16990,0x000E,1,FALSE,883.10303,3.43300,0.18940,3.76040,NAN,NAN,20.30000
17000,0x000E,1,FALSE,883.62238,3.43495,0.18940,3.76030,NAN,NAN,20.30000
17010,0x000E,1,FALSE,884.14178,3.43691,0.18940,3.76020,NAN,NAN,20.30000
17020,0x000E,1,FALSE,884.71326,3.43906,0.18930,3.76010,NAN,NAN,20.30000
17030,0x000E,1,FALSE,885.23273,3.44101,0.18930,3.76010,NAN,NAN,20.30000
17040,0x000E,1,FALSE,885.75238,3.44296,0.18930,3.76000,NAN,NAN,20.30000
17050,0x000E,1,FALSE,886.27197,3.44492,0.18940,3.76000,NAN,NAN,20.30000
17060,0x000E,1,FALSE,886.73950,3.44667,0.18930,3.75980,NAN,NAN,20.30000
17070,0x000E,1,FALSE,887.25879,3.44863,0.18940,3.75980,NAN,NAN,20.30000
17080,0x000E,1,FALSE,887.77820,3.45058,0.18930,3.75970,NAN,NAN,20.30000
17090,0x000E,1,FALSE,888.29761,3.45253,0.18930,3.75970,NAN,NAN,20.30000
17100,0x000E,1,FALSE,888.81702,3.45448,0.18930,3.75960,NAN,NAN,20.30000
17110,0x000E,1,FALSE,889.38824,3.45663,0.18930,3.75950,NAN,NAN,20.30000
17120,0x000E,1,FALSE,889.90771,3.45859,0.18940,3.75940,NAN,NAN,20.30000
17130,0x000E,1,FALSE,890.42719,3.46054,0.18940,3.75940,NAN,NAN,20.30000
17140,0x000E,1,FALSE,890.94659,3.46249,0.18930,3.75930,NAN,NAN,20.30000
17150,0x000E,1,FALSE,891.41388,3.46425,0.18940,3.75930,NAN,NAN,20.30000
17160,0x000E,1,FALSE,891.93323,3.46620,0.18940,3.75920,NAN,NAN,20.30000
17170,0x000E,1,FALSE,892.45251,3.46815,0.18930,3.75910,NAN,NAN,20.30000
17180,0x000E,1,FALSE,892.97168,3.47010,0.18930,3.75900,NAN,NAN,20.30000
17190,0x000E,1,FALSE,893.49084,3.47205,0.18930,3.75900,NAN,NAN,20.30000
17200,0x000E,1,FALSE,894.06201,3.47420,0.18930,3.75890,NAN,NAN,20.30000
17210,0x000E,1,FALSE,894.58124,3.47615,0.18940,3.75880,NAN,NAN,20.30000
17220,0x000E,1,FALSE,895.10046,3.47810,0.18940,3.75880,NAN,NAN,20.30000
17230,0x000E,1,FALSE,895.61975,3.48006,0.18930,3.75870,NAN,NAN,20.30000
17240,0x000E,1,FALSE,896.08710,3.48181,0.18940,3.75860,NAN,NAN,20.30000
17250,0x000E,1,FALSE,896.60645,3.48376,0.18930,3.75860,NAN,NAN,20.30000
17260,0x000E,1,FALSE,897.12573,3.48572,0.18930,3.75850,NAN,NAN,20.30000
17270,0x000E,1,FALSE,897.64502,3.48767,0.18940,3.75840,NAN,NAN,20.30000
17280,0x000E,1,FALSE,898.16437,3.48962,0.18930,3.75840,NAN,NAN,20.30000
17290,0x000E,1,FALSE,898.73578,3.49177,0.18940,3.75830,NAN,NAN,20.30000
17300,0x000E,1,FALSE,899.25525,3.49372,0.18940,3.75820,NAN,NAN,20.30000
17310,0x000E,1,FALSE,899.77466,3.49567,0.18930,3.75820,NAN,NAN,20.30000
17320,0x000E,1,FALSE,900.29413,3.49762,0.18940,3.75810,NAN,NAN,20.30000
17330,0x000E,1,FALSE,900.76172,3.49938,0.18940,3.75800,NAN,NAN,20.30000
17340,0x000E,1,FALSE,901.28101,3.50133,0.18940,3.75800,NAN,NAN,20.30000
17350,0x000E,1,FALSE,901.80048,3.50328,0.18930,3.75790,NAN,NAN,20.30000
17360,0x000E,1,FALSE,902.31989,3.50523,0.18930,3.75780,NAN,NAN,20.30000
17370,0x000E,1,FALSE,902.83948,3.50719,0.18930,3.75780,NAN,NAN,20.30000
17380,0x000E,1,FALSE,903.41089,3.50933,0.18930,3.75770,NAN,NAN,20.30000
17390,0x000E,1,FALSE,903.93036,3.51129,0.18930,3.75760,NAN,NAN,20.30000
17400,0x000E,1,FALSE,904.44983,3.51324,0.18930,3.75750,NAN,NAN,20.30000
17410,0x000E,1,FALSE,904.96930,3.51519,0.18930,3.75750,NAN,NAN,20.30000
17420,0x000E,1,FALSE,905.43671,3.51695,0.18930,3.75740,NAN,NAN,20.30000
17430,0x000E,1,FALSE,905.95624,3.51890,0.18930,3.75740,NAN,NAN,20.30000
17440,0x000E,1,FALSE,906.47571,3.52085,0.18930,3.75730,NAN,NAN,20.30000
17450,0x000E,1,FALSE,906.99530,3.52280,0.18930,3.75720,NAN,NAN,20.30000
17460,0x000E,1,FALSE,907.51489,3.52475,0.18930,3.75720,NAN,NAN,20.30000
17470,0x000E,1,FALSE,908.08643,3.52690,0.18930,3.75710,NAN,NAN,20.30000
17480,0x000E,1,FALSE,908.60620,3.52885,0.18930,3.75700,NAN,NAN,20.30000
17490,0x000E,1,FALSE,909.12598,3.53081,0.18930,3.75700,NAN,NAN,20.30000
17500,0x000E,1,FALSE,909.59381,3.53256,0.18930,3.75690,NAN,NAN,20.30000
17510,0x000E,1,FALSE,910.11353,3.53452,0.18930,3.75690,NAN,NAN,20.30000
17520,0x000E,1,FALSE,910.63300,3.53647,0.18940,3.75680,NAN,NAN,20.30000
17530,0x000E,1,FALSE,911.15247,3.53842,0.18940,3.75670,NAN,NAN,20.30000
17540,0x000E,1,FALSE,911.67206,3.54037,0.18940,3.75670,NAN,NAN,20.30000
17550,0x000E,1,FALSE,912.24353,3.54252,0.18940,3.75660,NAN,NAN,20.30000
17560,0x000E,1,FALSE,912.76300,3.54447,0.18940,3.75650,NAN,NAN,20.30000
17570,0x000E,1,FALSE,913.28247,3.54642,0.18930,3.75650,NAN,NAN,20.30000
17580,0x000E,1,FALSE,913.80188,3.54837,0.18940,3.75640,NAN,NAN,20.30000
17590,0x000E,1,FALSE,914.26941,3.55013,0.18930,3.75630,NAN,NAN,20.30000
17600,0x000E,1,FALSE,914.78900,3.55208,0.18940,3.75620,NAN,NAN,20.30000
17610,0x000E,1,FALSE,915.30884,3.55403,0.18930,3.75620,NAN,NAN,20.30000
17620,0x000E,1,FALSE,915.82843,3.55598,0.18930,3.75610,NAN,NAN,20.30000
17630,0x000E,1,FALSE,916.34784,3.55793,0.18930,3.75610,NAN,NAN,20.30000
17640,0x000E,1,FALSE,916.91919,3.56008,0.18940,3.75600,NAN,NAN,20.30000
17650,0x000E,1,FALSE,917.43860,3.56203,0.18930,3.75590,NAN,NAN,20.30000
17660,0x000E,1,FALSE,917.95807,3.56398,0.18940,3.75590,NAN,NAN,20.30000
17670,0x000E,1,FALSE,918.47754,3.56593,0.18940,3.75580,NAN,NAN,20.30000
17680,0x000E,1,FALSE,918.94501,3.56769,0.18940,3.75570,NAN,NAN,20.30000
17690,0x000E,1,FALSE,919.46454,3.56964,0.18930,3.75570,NAN,NAN,20.30000
17700,0x000E,1,FALSE,919.98419,3.57159,0.18930,3.75560,NAN,NAN,20.30000
17710,0x000E,1,FALSE,920.50372,3.57354,0.18940,3.75550,NAN,NAN,20.30000
17720,0x000E,1,FALSE,921.02325,3.57549,0.18930,3.75550,NAN,NAN,20.30000
17730,0x000E,1,FALSE,921.59460,3.57764,0.18940,3.75540,NAN,NAN,20.30000
17740,0x000E,1,FALSE,922.11426,3.57959,0.18940,3.75530,NAN,NAN,20.30000
17750,0x000E,1,FALSE,922.63373,3.58154,0.18930,3.75530,NAN,NAN,20.30000
17760,0x000E,1,FALSE,923.15326,3.58349,0.18940,3.75520,NAN,NAN,20.30000
17770,0x000E,1,FALSE,923.62085,3.58525,0.18930,3.75520,NAN,NAN,20.30000
17780,0x000E,1,FALSE,924.14032,3.58720,0.18940,3.75510,NAN,NAN,20.30000
17790,0x000E,1,FALSE,924.65973,3.58915,0.18930,3.75510,NAN,NAN,20.30000
17800,0x000E,1,FALSE,925.17926,3.59110,0.18930,3.75500,NAN,NAN,20.30000
17810,0x000E,1,FALSE,925.69879,3.59305,0.18930,3.75490,NAN,NAN,20.30000
17820,0x000E,1,FALSE,926.27057,3.59519,0.18930,3.75490,NAN,NAN,20.30000
17830,0x000E,1,FALSE,926.79028,3.59715,0.18930,3.75480,NAN,NAN,20.30000
17840,0x000E,1,FALSE,927.30981,3.59910,0.18930,3.75470,NAN,NAN,20.30000
17850,0x000E,1,FALSE,927.82947,3.60105,0.18940,3.75470,NAN,NAN,20.30000
17860,0x000E,1,FALSE,928.29718,3.60280,0.18940,3.75460,NAN,NAN,20.30000
17870,0x000E,1,FALSE,928.81677,3.60475,0.18940,3.75460,NAN,NAN,20.30000
17880,0x000E,1,FALSE,929.33636,3.60670,0.18930,3.75450,NAN,NAN,20.30000
17890,0x000E,1,FALSE,929.85602,3.60866,0.18930,3.75440,NAN,NAN,20.30000
17900,0x000E,1,FALSE,930.37543,3.61061,0.18930,3.75440,NAN,NAN,20.30000
17910,0x000E,1,FALSE,930.94690,3.61275,0.18930,3.75430,NAN,NAN,20.30000
17920,0x000E,1,FALSE,931.46643,3.61470,0.18930,3.75420,NAN,NAN,20.30000
17930,0x000E,1,FALSE,931.98590,3.61665,0.18930,3.75420,NAN,NAN,20.30000
17940,0x000E,1,FALSE,932.50525,3.61860,0.18930,3.75410,NAN,NAN,20.30000
17950,0x000E,1,FALSE,932.97266,3.62036,0.18930,3.75400,NAN,NAN,20.30000
17960,0x000E,1,FALSE,933.49213,3.62230,0.18930,3.75400,NAN,NAN,20.30000
17970,0x000E,1,FALSE,934.01172,3.62426,0.18930,3.75390,NAN,NAN,20.30000
17980,0x000E,1,FALSE,934.53143,3.62621,0.18930,3.75390,NAN,NAN,20.30000
17990,0x000E,1,FALSE,935.05121,3.62816,0.18930,3.75380,NAN,NAN,20.30000
18000,0x000E,1,FALSE,935.62292,3.63030,0.18930,3.75380,NAN,NAN,20.30000
18010,0x000E,1,FALSE,936.14270,3.63225,0.18940,3.75370,NAN,NAN,20.30000
18020,0x000E,1,FALSE,936.66211,3.63420,0.18930,3.75360,NAN,NAN,20.30000
18030,0x000E,1,FALSE,937.18170,3.63615,0.18930,3.75360,NAN,NAN,20.30000
18040,0x000E,1,FALSE,937.64935,3.63791,0.18940,3.75350,NAN,NAN,20.30000
18050,0x000E,1,FALSE,938.16895,3.63986,0.18940,3.75340,NAN,NAN,20.30000
18060,0x000E,1,FALSE,938.68842,3.64181,0.18940,3.75340,NAN,NAN,20.30000
18070,0x000E,1,FALSE,939.20795,3.64376,0.18930,3.75330,NAN,NAN,20.30000
18080,0x000E,1,FALSE,939.72742,3.64571,0.18930,3.75330,NAN,NAN,20.30000
18090,0x000E,1,FALSE,940.29889,3.64785,0.18930,3.75320,NAN,NAN,20.30000
18100,0x000E,1,FALSE,940.81848,3.64980,0.18930,3.75310,NAN,NAN,20.30000
18110,0x000E,1,FALSE,941.33801,3.65175,0.18940,3.75310,NAN,NAN,20.30000
18120,0x000E,1,FALSE,941.85767,3.65370,0.18930,3.75300,NAN,NAN,20.30000
18130,0x000E,1,FALSE,942.32538,3.65546,0.18930,3.75300,NAN,NAN,20.30000
18140,0x000E,1,FALSE,942.84485,3.65741,0.18930,3.75290,NAN,NAN,20.30000
18150,0x000E,1,FALSE,943.36450,3.65936,0.18930,3.75280,NAN,NAN,20.30000
18160,0x000E,1,FALSE,943.88422,3.66131,0.18930,3.75280,NAN,NAN,20.30000
18170,0x000E,1,FALSE,944.40375,3.66326,0.18940,3.75270,NAN,NAN,20.30000
18180,0x000E,1,FALSE,944.97516,3.66540,0.18930,3.75260,NAN,NAN,20.30000
18190,0x000E,1,FALSE,945.49469,3.66735,0.18940,3.75260,NAN,NAN,20.30000
18200,0x000E,1,FALSE,946.01416,3.66930,0.18930,3.75250,NAN,NAN,20.30000
18210,0x000E,1,FALSE,946.53369,3.67125,0.18930,3.75250,NAN,NAN,20.30000
18220,0x000E,1,FALSE,947.00128,3.67300,0.18930,3.75240,NAN,NAN,20.30000
18230,0x000E,1,FALSE,947.52075,3.67495,0.18930,3.75240,NAN,NAN,20.30000
18240,0x000E,1,FALSE,948.04016,3.67690,0.18930,3.75230,NAN,NAN,20.30000
18250,0x000E,1,FALSE,948.55951,3.67885,0.18930,3.75220,NAN,NAN,20.30000
18260,0x000E,1,FALSE,949.07898,3.68080,0.18930,3.75220,NAN,NAN,20.30000
18270,0x000E,1,FALSE,949.65033,3.68294,0.18930,3.75210,NAN,NAN,20.30000
18280,0x000E,1,FALSE,950.16986,3.68489,0.18930,3.75210,NAN,NAN,20.30000
18290,0x000E,1,FALSE,950.68933,3.68684,0.18940,3.75200,NAN,NAN,20.30000
18300,0x000E,1,FALSE,951.20874,3.68879,0.18930,3.75190,NAN,NAN,20.30000
18310,0x000E,1,FALSE,951.67627,3.69054,0.18940,3.75190,NAN,NAN,20.30000
18320,0x000E,1,FALSE,952.19562,3.69249,0.18940,3.75180,NAN,NAN,20.30000
18330,0x000E,1,FALSE,952.71503,3.69444,0.18930,3.75180,NAN,NAN,20.30000
18340,0x000E,1,FALSE,953.23438,3.69639,0.18930,3.75170,NAN,NAN,20.30000
18350,0x000E,1,FALSE,953.75378,3.69834,0.18930,3.75160,NAN,NAN,20.30000
18360,0x000E,1,FALSE,954.32513,3.70048,0.18930,3.75160,NAN,NAN,20.30000
18370,0x000E,1,FALSE,954.84448,3.70243,0.18930,3.75150,NAN,NAN,20.30000
18380,0x000E,1,FALSE,955.36401,3.70438,0.18930,3.75150,NAN,NAN,20.30000
18390,0x000E,1,FALSE,955.88348,3.70633,0.18940,3.75140,NAN,NAN,20.30000
18400,0x000E,1,FALSE,956.35101,3.70808,0.18940,3.75140,NAN,NAN,20.30000
18410,0x000E,1,FALSE,956.87067,3.71003,0.18930,3.75130,NAN,NAN,20.30000
18420,0x000E,1,FALSE,957.39032,3.71198,0.18940,3.75130,NAN,NAN,20.30000
18430,0x000E,1,FALSE,957.90997,3.71393,0.18930,3.75120,NAN,NAN,20.30000
18440,0x000E,1,FALSE,958.42957,3.71588,0.18930,3.75120,NAN,NAN,20.30000
18450,0x000E,1,FALSE,959.00110,3.71802,0.18930,3.75110,NAN,NAN,20.30000
18460,0x000E,1,FALSE,959.52075,3.71997,0.18930,3.75100,NAN,NAN,20.30000
18470,0x000E,1,FALSE,960.04041,3.72192,0.18930,3.75100,NAN,NAN,20.30000
18480,0x000E,1,FALSE,960.56000,3.72387,0.18930,3.75090,NAN,NAN,20.30000
18490,0x000E,1,FALSE,961.02753,3.72562,0.18930,3.75090,NAN,NAN,20.30000
18500,0x000E,1,FALSE,961.54712,3.72757,0.18930,3.75080,NAN,NAN,20.30000
18510,0x000E,1,FALSE,962.06677,3.72952,0.18930,3.75070,NAN,NAN,20.30000
18520,0x000E,1,FALSE,962.58643,3.73147,0.18930,3.75070,NAN,NAN,20.30000
18530,0x000E,1,FALSE,963.10590,3.73342,0.18930,3.75070,NAN,NAN,20.30000
18540,0x000E,1,FALSE,963.67737,3.73556,0.18930,3.75060,NAN,NAN,20.30000
18550,0x000E,1,FALSE,964.19690,3.73751,0.18930,3.75050,NAN,NAN,20.30000
18560,0x000E,1,FALSE,964.71674,3.73946,0.18930,3.75050,NAN,NAN,20.30000
18570,0x000E,1,FALSE,965.23651,3.74141,0.18930,3.75040,NAN,NAN,20.30000
18580,0x000E,1,FALSE,965.70410,3.74316,0.18940,3.75030,NAN,NAN,20.30000
18590,0x000E,1,FALSE,966.22375,3.74511,0.18930,3.75030,NAN,NAN,20.30000
18600,0x000E,1,FALSE,966.74335,3.74706,0.18930,3.75020,NAN,NAN,20.30000
18610,0x000E,1,FALSE,967.26294,3.74901,0.18930,3.75020,NAN,NAN,20.30000
18620,0x000E,1,FALSE,967.78253,3.75095,0.18930,3.75010,NAN,NAN,20.30000
18630,0x000E,1,FALSE,968.35400,3.75310,0.18930,3.75010,NAN,NAN,20.30000
18640,0x000E,1,FALSE,968.87372,3.75505,0.18930,3.75000,NAN,NAN,20.30000
18650,0x000E,1,FALSE,969.39349,3.75699,0.18930,3.75000,NAN,NAN,20.30000
18660,0x000E,1,FALSE,969.91321,3.75894,0.18930,3.74990,NAN,NAN,20.30000
18670,0x000E,1,FALSE,970.38080,3.76070,0.18930,3.74980,NAN,NAN,20.30000
18680,0x000E,1,FALSE,970.90051,3.76265,0.18930,3.74980,NAN,NAN,20.30000
18690,0x000E,1,FALSE,971.42035,3.76459,0.18930,3.74970,NAN,NAN,20.30000
18700,0x000E,1,FALSE,971.94019,3.76654,0.18930,3.74970,NAN,NAN,20.30000
18710,0x000E,1,FALSE,972.45978,3.76849,0.18930,3.74960,NAN,NAN,20.30000
18720,0x000E,1,FALSE,973.03131,3.77063,0.18930,3.74950,NAN,NAN,20.30000
18730,0x000E,1,FALSE,973.55084,3.77258,0.18930,3.74950,NAN,NAN,20.30000
18740,0x000E,1,FALSE,974.07050,3.77453,0.18930,3.74950,NAN,NAN,20.30000
18750,0x000E,1,FALSE,974.59015,3.77648,0.18930,3.74940,NAN,NAN,20.30000
18760,0x000E,1,FALSE,975.05762,3.77823,0.18930,3.74930,NAN,NAN,20.30000
18770,0x000E,1,FALSE,975.57709,3.78018,0.18930,3.74930,NAN,NAN,20.30000
18780,0x000E,1,FALSE,976.09674,3.78213,0.18930,3.74930,NAN,NAN,20.30000
18790,0x000E,1,FALSE,976.61670,3.78408,0.18930,3.74920,NAN,NAN,20.30000
18800,0x000E,1,FALSE,977.13654,3.78603,0.18930,3.74910,NAN,NAN,20.30000
18810,0x000E,1,FALSE,977.70837,3.78817,0.18940,3.74910,NAN,NAN,20.30000
18820,0x000E,1,FALSE,978.22827,3.79012,0.18930,3.74900,NAN,NAN,20.30000
18830,0x000E,1,FALSE,978.74805,3.79207,0.18930,3.74900,NAN,NAN,20.30000
18840,0x000E,1,FALSE,979.26758,3.79401,0.18930,3.74890,NAN,NAN,20.30000
18850,0x000E,1,FALSE,979.73517,3.79577,0.18930,3.74890,NAN,NAN,20.30000
18860,0x000E,1,FALSE,980.25458,3.79771,0.18930,3.74880,NAN,NAN,20.30000
18870,0x000E,1,FALSE,980.77423,3.79966,0.18930,3.74870,NAN,NAN,20.30000
18880,0x000E,1,FALSE,981.29401,3.80161,0.18930,3.74870,NAN,NAN,20.30000
18890,0x000E,1,FALSE,981.81378,3.80356,0.18930,3.74870,NAN,NAN,20.30000
18900,0x000E,1,FALSE,982.38531,3.80570,0.18930,3.74860,NAN,NAN,20.30000
18910,0x000E,1,FALSE,982.90497,3.80765,0.18930,3.74850,NAN,NAN,20.30000
18920,0x000E,1,FALSE,983.42468,3.80960,0.18930,3.74850,NAN,NAN,20.30000
18930,0x000E,1,FALSE,983.94427,3.81154,0.18930,3.74850,NAN,NAN,20.30000
18940,0x000E,1,FALSE,984.41193,3.81330,0.18930,3.74840,NAN,NAN,20.30000
18950,0x000E,1,FALSE,984.93140,3.81524,0.18930,3.74840,NAN,NAN,20.30000
18960,0x000E,1,FALSE,985.45099,3.81719,0.18930,3.74830,NAN,NAN,20.30000
18970,0x000E,1,FALSE,985.97046,3.81914,0.18930,3.74820,NAN,NAN,20.30000
18980,0x000E,1,FALSE,986.48981,3.82109,0.18930,3.74820,NAN,NAN,20.30000
18990,0x000E,1,FALSE,987.06110,3.82323,0.18940,3.74810,NAN,NAN,20.30000
19000,0x000E,1,FALSE,987.58063,3.82517,0.18930,3.74810,NAN,NAN,20.30000
19010,0x000E,1,FALSE,988.10052,3.82712,0.18930,3.74800,NAN,NAN,20.30000
19020,0x000E,1,FALSE,988.62018,3.82907,0.18930,3.74800,NAN,NAN,20.30000
19030,0x000E,1,FALSE,989.08795,3.83082,0.18930,3.74790,NAN,NAN,20.30000
19040,0x000E,1,FALSE,989.60748,3.83277,0.18930,3.74790,NAN,NAN,20.30000
19050,0x000E,1,FALSE,990.12701,3.83472,0.18930,3.74780,NAN,NAN,20.30000
19060,0x000E,1,FALSE,990.64648,3.83666,0.18930,3.74780,NAN,NAN,20.30000
19070,0x000E,1,FALSE,991.16602,3.83861,0.18930,3.74770,NAN,NAN,20.30000
19080,0x000E,1,FALSE,991.73743,3.84075,0.18930,3.74770,NAN,NAN,20.30000
19090,0x000E,1,FALSE,992.25696,3.84270,0.18930,3.74760,NAN,NAN,20.30000
19100,0x000E,1,FALSE,992.77643,3.84465,0.18930,3.74760,NAN,NAN,20.30000
19110,0x000E,1,FALSE,993.29620,3.84659,0.18930,3.74750,NAN,NAN,20.30000
19120,0x000E,1,FALSE,993.76404,3.84835,0.18930,3.74740,NAN,NAN,20.30000
19130,0x000E,1,FALSE,994.28394,3.85029,0.18930,3.74740,NAN,NAN,20.30000
19140,0x000E,1,FALSE,994.80383,3.85224,0.18930,3.74740,NAN,NAN,20.30000
19150,0x000E,1,FALSE,995.32349,3.85419,0.18940,3.74730,NAN,NAN,20.30000
19160,0x000E,1,FALSE,995.84338,3.85614,0.18930,3.74730,NAN,NAN,20.30000
19170,0x000E,1,FALSE,996.41510,3.85828,0.18930,3.74720,NAN,NAN,20.30000
19180,0x000E,1,FALSE,996.93481,3.86023,0.18930,3.74710,NAN,NAN,20.30000
19190,0x000E,1,FALSE,997.45447,3.86217,0.18940,3.74710,NAN,NAN,20.30000
19200,0x000E,1,FALSE,997.97418,3.86412,0.18940,3.74700,NAN,NAN,20.30000
19210,0x000E,1,FALSE,998.44183,3.86587,0.18930,3.74700,NAN,NAN,20.30000
19220,0x000E,1,FALSE,998.96136,3.86782,0.18940,3.74690,NAN,NAN,20.30000
19230,0x000E,1,FALSE,999.48077,3.86977,0.18930,3.74690,NAN,NAN,20.30000
19240,0x000E,1,FALSE,1000.00012,3.87171,0.18930,3.74680,NAN,NAN,20.30000
19250,0x000E,1,FALSE,1000.51965,3.87366,0.18930,3.74680,NAN,NAN,20.30000
19260,0x000E,1,FALSE,1001.09125,3.87580,0.18930,3.74680,NAN,NAN,20.30000
19270,0x000E,1,FALSE,1001.61078,3.87775,0.18930,3.74670,NAN,NAN,20.30000
19280,0x000E,1,FALSE,1002.13037,3.87969,0.18930,3.74660,NAN,NAN,20.30000
19290,0x000E,1,FALSE,1002.65027,3.88164,0.18930,3.74660,NAN,NAN,20.30000
19300,0x000E,1,FALSE,1003.11804,3.88339,0.18930,3.74650,NAN,NAN,20.30000
19310,0x000E,1,FALSE,1003.63782,3.88534,0.18930,3.74650,NAN,NAN,20.30000
19320,0x000E,1,FALSE,1004.15765,3.88729,0.18930,3.74640,NAN,NAN,20.30000
19330,0x000E,1,FALSE,1004.67743,3.88923,0.18930,3.74640,NAN,NAN,20.30000
19340,0x000E,1,FALSE,1005.19739,3.89118,0.18930,3.74630,NAN,NAN,20.30000
19350,0x000E,1,FALSE,1005.76910,3.89332,0.18930,3.74630,NAN,NAN,20.30000
19360,0x000E,1,FALSE,1006.28912,3.89527,0.18930,3.74620,NAN,NAN,20.30000
19370,0x000E,1,FALSE,1006.80890,3.89722,0.18930,3.74620,NAN,NAN,20.30000
19380,0x000E,1,FALSE,1007.32849,3.89917,0.18930,3.74610,NAN,NAN,20.30000
19390,0x000E,1,FALSE,1007.79626,3.90092,0.18930,3.74610,NAN,NAN,20.30000
19400,0x000E,1,FALSE,1008.31604,3.90286,0.18930,3.74600,NAN,NAN,20.30000
19410,0x000E,1,FALSE,1008.83569,3.90481,0.18930,3.74600,NAN,NAN,20.30000
19420,0x000E,1,FALSE,1009.35516,3.90676,0.18930,3.74590,NAN,NAN,20.30000
19430,0x000E,1,FALSE,1009.87482,3.90870,0.18930,3.74590,NAN,NAN,20.30000
19440,0x000E,1,FALSE,1010.44641,3.91084,0.18940,3.74580,NAN,NAN,20.30000
19450,0x000E,1,FALSE,1010.96594,3.91279,0.18930,3.74580,NAN,NAN,20.30000
19460,0x000E,1,FALSE,1011.48572,3.91474,0.18930,3.74570,NAN,NAN,20.30000
19470,0x000E,1,FALSE,1012.00568,3.91668,0.18930,3.74570,NAN,NAN,20.30000
19480,0x000E,1,FALSE,1012.47333,3.91844,0.18930,3.74560,NAN,NAN,20.30000
19490,0x000E,1,FALSE,1012.99323,3.92038,0.18940,3.74560,NAN,NAN,20.30000
19500,0x000E,1,FALSE,1013.51294,3.92233,0.18930,3.74560,NAN,NAN,20.30000
19510,0x000E,1,FALSE,1014.03271,3.92428,0.18930,3.74550,NAN,NAN,20.30000
19520,0x000E,1,FALSE,1014.55237,3.92622,0.18930,3.74550,NAN,NAN,20.30000
19530,0x000E,1,FALSE,1015.12396,3.92836,0.18930,3.74540,NAN,NAN,20.30000
19540,0x000E,1,FALSE,1015.64362,3.93031,0.18930,3.74540,NAN,NAN,20.30000
19550,0x000E,1,FALSE,1016.16321,3.93226,0.18940,3.74530,NAN,NAN,20.30000
19560,0x000E,1,FALSE,1016.68298,3.93420,0.18930,3.74520,NAN,NAN,20.30000
19570,0x000E,1,FALSE,1017.15063,3.93595,0.18930,3.74520,NAN,NAN,20.30000
19580,0x000E,1,FALSE,1017.67029,3.93790,0.18930,3.74520,NAN,NAN,20.30000
19590,0x000E,1,FALSE,1018.19000,3.93985,0.18940,3.74510,NAN,NAN,20.30000
19600,0x000E,1,FALSE,1018.70978,3.94179,0.18930,3.74510,NAN,NAN,20.30000
19610,0x000E,1,FALSE,1019.22968,3.94374,0.18930,3.74500,NAN,NAN,20.30000
19620,0x000E,1,FALSE,1019.80139,3.94588,0.18940,3.74500,NAN,NAN,20.30000
19630,0x000E,1,FALSE,1020.32111,3.94783,0.18940,3.74500,NAN,NAN,20.30000
19640,0x000E,1,FALSE,1020.84088,3.94977,0.18930,3.74490,NAN,NAN,20.30000
19650,0x000E,1,FALSE,1021.36066,3.95172,0.18930,3.74480,NAN,NAN,20.30000
19660,0x000E,1,FALSE,1021.82819,3.95347,0.18930,3.74480,NAN,NAN,20.30000
19670,0x000E,1,FALSE,1022.34772,3.95541,0.18930,3.74470,NAN,NAN,20.30000
19680,0x000E,1,FALSE,1022.86743,3.95736,0.18930,3.74470,NAN,NAN,20.30000
19690,0x000E,1,FALSE,1023.38684,3.95931,0.18930,3.74470,NAN,NAN,20.30000
19700,0x000E,1,FALSE,1023.90637,3.96125,0.18930,3.74460,NAN,NAN,20.30000
19710,0x000E,1,FALSE,1024.47791,3.96339,0.18930,3.74460,NAN,NAN,20.30000
19720,0x000E,1,FALSE,1024.99768,3.96534,0.18930,3.74450,NAN,NAN,20.30000
19730,0x000E,1,FALSE,1025.51733,3.96728,0.18930,3.74450,NAN,NAN,20.30000
19740,0x000E,1,FALSE,1026.03699,3.96923,0.18930,3.74440,NAN,NAN,20.30000
19750,0x000E,1,FALSE,1026.50464,3.97098,0.18930,3.74440,NAN,NAN,20.30000
19760,0x000E,1,FALSE,1027.02429,3.97292,0.18930,3.74430,NAN,NAN,20.30000
19770,0x000E,1,FALSE,1027.54395,3.97487,0.18930,3.74430,NAN,NAN,20.30000
19780,0x000E,1,FALSE,1028.06348,3.97682,0.18930,3.74420,NAN,NAN,20.30000
19790,0x000E,1,FALSE,1028.63538,3.97896,0.18930,3.74420,NAN,NAN,20.30000
19800,0x000E,1,FALSE,1029.15515,3.98090,0.18930,3.74410,NAN,NAN,20.30000
19810,0x000E,1,FALSE,1029.67456,3.98285,0.18930,3.74410,NAN,NAN,20.30000
19820,0x000E,1,FALSE,1030.19409,3.98479,0.18930,3.74410,NAN,NAN,20.30000
19830,0x000E,1,FALSE,1030.66162,3.98654,0.18930,3.74400,NAN,NAN,20.30000
19840,0x000E,1,FALSE,1031.18115,3.98849,0.18930,3.74400,NAN,NAN,20.30000
19850,0x000E,1,FALSE,1031.70056,3.99043,0.18930,3.74390,NAN,NAN,20.30000
19860,0x000E,1,FALSE,1032.22009,3.99238,0.18930,3.74390,NAN,NAN,20.30000
