15640,0x000E,1,FALSE,780.70038,3.01911,0.18930,3.74700,NAN,NAN,7.20000
15650,0x000E,1,FALSE,781.19958,3.02098,0.18920,3.74690,NAN,NAN,7.20000
15660,0x000E,1,FALSE,781.69885,3.02285,0.18920,3.74680,NAN,NAN,7.30000
15670,0x000E,1,FALSE,782.24799,3.02491,0.18930,3.74670,NAN,NAN,7.30000
15680,0x000E,1,FALSE,782.74701,3.02678,0.18930,3.74670,NAN,NAN,7.30000
15690,0x000E,1,FALSE,783.24609,3.02865,0.18920,3.74660,NAN,NAN,7.30000
15700,0x000E,1,FALSE,783.74512,3.03052,0.18920,3.74650,NAN,NAN,7.30000
15710,0x000E,1,FALSE,784.19421,3.03220,0.18920,3.74640,NAN,NAN,7.30000
15720,0x000E,1,FALSE,784.69336,3.03407,0.18920,3.74640,NAN,NAN,7.40000
15730,0x000E,1,FALSE,785.19238,3.03594,0.18930,3.74620,NAN,NAN,7.40000
15740,0x000E,1,FALSE,785.69135,3.03781,0.18930,3.74620,NAN,NAN,7.40000
15750,0x000E,1,FALSE,786.19019,3.03968,0.18930,3.74610,NAN,NAN,7.40000
15760,0x000E,1,FALSE,786.73895,3.04173,0.18930,3.74600,NAN,NAN,7.30000
15770,0x000E,1,FALSE,787.23779,3.04360,0.18930,3.74590,NAN,NAN,7.30000
15780,0x000E,1,FALSE,787.73682,3.04547,0.18930,3.74580,NAN,NAN,7.30000
15790,0x000E,1,FALSE,788.23572,3.04734,0.18930,3.74580,NAN,NAN,7.30000
15800,0x000E,1,FALSE,788.68481,3.04902,0.18930,3.74560,NAN,NAN,7.20000
15810,0x000E,1,FALSE,789.18365,3.05089,0.18930,3.74550,NAN,NAN,7.20000
15820,0x000E,1,FALSE,789.68256,3.05276,0.18930,3.74550,NAN,NAN,7.30000
15830,0x000E,1,FALSE,790.18140,3.05463,0.18930,3.74540,NAN,NAN,7.30000
15840,0x000E,1,FALSE,790.68030,3.05650,0.18930,3.74530,NAN,NAN,7.30000
15850,0x000E,1,FALSE,791.22906,3.05855,0.18930,3.74520,NAN,NAN,7.30000
15860,0x000E,1,FALSE,791.72791,3.06042,0.18920,3.74520,NAN,NAN,7.30000
15870,0x000E,1,FALSE,792.22687,3.06229,0.18920,3.74510,NAN,NAN,7.40000
15880,0x000E,1,FALSE,792.72577,3.06416,0.18930,3.74500,NAN,NAN,7.40000
15890,0x000E,1,FALSE,793.17474,3.06584,0.18930,3.74500,NAN,NAN,7.40000
15900,0x000E,1,FALSE,793.67371,3.06771,0.18930,3.74490,NAN,NAN,7.40000
15910,0x000E,1,FALSE,794.17273,3.06957,0.18930,3.74480,NAN,NAN,7.40000
15920,0x000E,1,FALSE,794.67175,3.07144,0.18930,3.74480,NAN,NAN,7.50000
15930,0x000E,1,FALSE,795.17096,3.07331,0.18930,3.74470,NAN,NAN,7.50000
15940,0x000E,1,FALSE,795.71997,3.07537,0.18920,3.74470,NAN,NAN,7.60000
15950,0x000E,1,FALSE,796.21912,3.07724,0.18930,3.74460,NAN,NAN,7.60000
15960,0x000E,1,FALSE,796.71838,3.07911,0.18920,3.74450,NAN,NAN,7.60000
15970,0x000E,1,FALSE,797.21741,3.08097,0.18930,3.74450,NAN,NAN,7.60000
15980,0x000E,1,FALSE,797.66663,3.08266,0.18920,3.74450,NAN,NAN,7.60000
15990,0x000E,1,FALSE,798.16589,3.08453,0.18930,3.74440,NAN,NAN,7.70000
16000,0x000E,1,FALSE,798.66516,3.08640,0.18930,3.74440,NAN,NAN,7.70000
16010,0x000E,1,FALSE,799.16412,3.08826,0.18930,3.74430,NAN,NAN,7.70000
16020,0x000E,1,FALSE,799.66309,3.09013,0.18930,3.74430,NAN,NAN,7.70000
16030,0x000E,1,FALSE,800.21191,3.09219,0.18930,3.74420,NAN,NAN,7.70000
16040,0x000E,1,FALSE,800.71094,3.09405,0.18920,3.74420,NAN,NAN,7.80000
16050,0x000E,1,FALSE,801.20978,3.09592,0.18930,3.74410,NAN,NAN,7.80000
16060,0x000E,1,FALSE,801.70868,3.09779,0.18930,3.74410,NAN,NAN,7.80000
16070,0x000E,1,FALSE,802.15796,3.09947,0.18930,3.74410,NAN,NAN,7.80000
16080,0x000E,1,FALSE,802.65729,3.10134,0.18920,3.74410,NAN,NAN,7.80000
16090,0x000E,1,FALSE,803.15643,3.10321,0.18930,3.74400,NAN,NAN,7.90000
16100,0x000E,1,FALSE,803.65552,3.10508,0.18930,3.74400,NAN,NAN,7.80000
16110,0x000E,1,FALSE,804.15466,3.10695,0.18930,3.74390,NAN,NAN,7.80000
16120,0x000E,1,FALSE,804.70355,3.10900,0.18930,3.74390,NAN,NAN,7.80000
16130,0x000E,1,FALSE,805.20251,3.11087,0.18930,3.74380,NAN,NAN,7.70000
16140,0x000E,1,FALSE,805.70135,3.11274,0.18930,3.74370,NAN,NAN,7.60000
16150,0x000E,1,FALSE,806.20038,3.11460,0.18930,3.74370,NAN,NAN,7.50000
16160,0x000E,1,FALSE,806.64948,3.11629,0.18930,3.74360,NAN,NAN,7.40000
16170,0x000E,1,FALSE,807.14838,3.11815,0.18930,3.74360,NAN,NAN,7.30000
16180,0x000E,1,FALSE,807.64734,3.12002,0.18930,3.74340,NAN,NAN,7.20000
16190,0x000E,1,FALSE,808.14642,3.12189,0.18930,3.74340,NAN,NAN,7.10000
16200,0x000E,1,FALSE,808.64569,3.12376,0.18920,3.74320,NAN,NAN,7.00000
16210,0x000E,1,FALSE,809.19507,3.12581,0.18930,3.74310,NAN,NAN,7.00000
16220,0x000E,1,FALSE,809.69421,3.12768,0.18930,3.74300,NAN,NAN,6.90000
16230,0x000E,1,FALSE,810.19330,3.12955,0.18930,3.74290,NAN,NAN,6.90000
16240,0x000E,1,FALSE,810.69232,3.13142,0.18930,3.74280,NAN,NAN,7.00000
16250,0x000E,1,FALSE,811.14148,3.13310,0.18930,3.74270,NAN,NAN,7.00000
16260,0x000E,1,FALSE,811.64044,3.13497,0.18930,3.74260,NAN,NAN,7.00000
16270,0x000E,1,FALSE,812.13934,3.13683,0.18930,3.74250,NAN,NAN,7.10000
16280,0x000E,1,FALSE,812.63831,3.13870,0.18930,3.74240,NAN,NAN,7.20000
16290,0x000E,1,FALSE,813.13733,3.14057,0.18930,3.74230,NAN,NAN,7.20000
16300,0x000E,1,FALSE,813.68628,3.14262,0.18930,3.74230,NAN,NAN,7.20000
16310,0x000E,1,FALSE,814.18524,3.14449,0.18930,3.74220,NAN,NAN,7.30000
16320,0x000E,1,FALSE,814.68420,3.14636,0.18930,3.74210,NAN,NAN,7.30000
16330,0x000E,1,FALSE,815.18329,3.14822,0.18930,3.74200,NAN,NAN,7.30000
16340,0x000E,1,FALSE,815.63245,3.14990,0.18930,3.74200,NAN,NAN,7.30000
16350,0x000E,1,FALSE,816.13141,3.15177,0.18930,3.74180,NAN,NAN,7.30000
16360,0x000E,1,FALSE,816.63031,3.15364,0.18930,3.74180,NAN,NAN,7.30000
16370,0x000E,1,FALSE,817.12921,3.15550,0.18930,3.74170,NAN,NAN,7.40000
16380,0x000E,1,FALSE,817.62817,3.15737,0.18930,3.74170,NAN,NAN,7.40000
16390,0x000E,1,FALSE,818.17694,3.15942,0.18920,3.74160,NAN,NAN,7.40000
16400,0x000E,1,FALSE,818.67584,3.16129,0.18930,3.74150,NAN,NAN,7.40000
16410,0x000E,1,FALSE,819.17493,3.16316,0.18930,3.74140,NAN,NAN,7.40000
16420,0x000E,1,FALSE,819.67395,3.16503,0.18930,3.74140,NAN,NAN,7.30000
16430,0x000E,1,FALSE,820.12311,3.16671,0.18930,3.74130,NAN,NAN,7.30000
16440,0x000E,1,FALSE,820.62238,3.16857,0.18930,3.74120,NAN,NAN,7.30000
16450,0x000E,1,FALSE,821.12164,3.17044,0.18930,3.74110,NAN,NAN,7.20000
16460,0x000E,1,FALSE,821.62067,3.17231,0.18930,3.74100,NAN,NAN,7.30000
16470,0x000E,1,FALSE,822.11969,3.17417,0.18930,3.74090,NAN,NAN,7.30000
16480,0x000E,1,FALSE,822.66852,3.17623,0.18930,3.74090,NAN,NAN,7.30000
16490,0x000E,1,FALSE,823.16736,3.17809,0.18930,3.74080,NAN,NAN,7.30000
16500,0x000E,1,FALSE,823.66650,3.17996,0.18930,3.74070,NAN,NAN,7.30000
16510,0x000E,1,FALSE,824.16553,3.18183,0.18920,3.74060,NAN,NAN,7.30000
16520,0x000E,1,FALSE,824.61456,3.18351,0.18930,3.74060,NAN,NAN,7.30000
16530,0x000E,1,FALSE,825.11346,3.18537,0.18930,3.74050,NAN,NAN,7.30000
16540,0x000E,1,FALSE,825.61230,3.18724,0.18920,3.74050,NAN,NAN,7.40000
16550,0x000E,1,FALSE,826.11121,3.18910,0.18930,3.74040,NAN,NAN,7.40000
16560,0x000E,1,FALSE,826.61017,3.19097,0.18930,3.74030,NAN,NAN,7.40000
16570,0x000E,1,FALSE,827.15918,3.19302,0.18930,3.74030,NAN,NAN,7.50000
16580,0x000E,1,FALSE,827.65826,3.19489,0.18930,3.74020,NAN,NAN,7.50000
16590,0x000E,1,FALSE,828.15759,3.19676,0.18930,3.74010,NAN,NAN,7.50000
16600,0x000E,1,FALSE,828.65668,3.19862,0.18930,3.74010,NAN,NAN,7.50000
16610,0x000E,1,FALSE,829.10602,3.20030,0.18930,3.74010,NAN,NAN,7.60000
16620,0x000E,1,FALSE,829.60535,3.20217,0.18930,3.74000,NAN,NAN,7.60000
16630,0x000E,1,FALSE,830.10443,3.20404,0.18930,3.74000,NAN,NAN,7.60000
16640,0x000E,1,FALSE,830.60333,3.20590,0.18930,3.74000,NAN,NAN,7.60000
16650,0x000E,1,FALSE,831.10242,3.20777,0.18930,3.73990,NAN,NAN,7.70000
16660,0x000E,1,FALSE,831.65143,3.20982,0.18930,3.73990,NAN,NAN,7.70000
16670,0x000E,1,FALSE,832.15063,3.21169,0.18930,3.73980,NAN,NAN,7.70000
16680,0x000E,1,FALSE,832.64960,3.21356,0.18930,3.73980,NAN,NAN,7.70000
16690,0x000E,1,FALSE,833.14874,3.21542,0.18920,3.73980,NAN,NAN,7.80000
16700,0x000E,1,FALSE,833.59827,3.21710,0.18930,3.73970,NAN,NAN,7.80000
16710,0x000E,1,FALSE,834.09753,3.21897,0.18920,3.73970,NAN,NAN,7.80000
16720,0x000E,1,FALSE,834.59680,3.22084,0.18920,3.73970,NAN,NAN,7.80000
16730,0x000E,1,FALSE,835.09613,3.22270,0.18930,3.73960,NAN,NAN,7.80000
16740,0x000E,1,FALSE,835.59540,3.22457,0.18930,3.73960,NAN,NAN,7.90000
16750,0x000E,1,FALSE,836.14453,3.22662,0.18930,3.73960,NAN,NAN,7.90000
16760,0x000E,1,FALSE,836.64392,3.22849,0.18930,3.73960,NAN,NAN,7.90000
16770,0x000E,1,FALSE,837.14343,3.23036,0.18930,3.73950,NAN,NAN,7.90000
16780,0x000E,1,FALSE,837.64301,3.23223,0.18930,3.73940,NAN,NAN,7.80000
16790,0x000E,1,FALSE,838.09271,3.23391,0.18930,3.73940,NAN,NAN,7.70000
16800,0x000E,1,FALSE,838.59235,3.23578,0.18930,3.73930,NAN,NAN,7.60000
16810,0x000E,1,FALSE,839.09186,3.23765,0.18930,3.73930,NAN,NAN,7.50000
16820,0x000E,1,FALSE,839.59131,3.23951,0.18930,3.73920,NAN,NAN,7.50000
16830,0x000E,1,FALSE,840.09076,3.24138,0.18930,3.73920,NAN,NAN,7.30000
16840,0x000E,1,FALSE,840.64032,3.24344,0.18930,3.73910,NAN,NAN,7.30000
16850,0x000E,1,FALSE,841.13989,3.24530,0.18930,3.73900,NAN,NAN,7.20000
16860,0x000E,1,FALSE,841.63928,3.24717,0.18930,3.73890,NAN,NAN,7.10000
16870,0x000E,1,FALSE,842.13885,3.24904,0.18930,3.73880,NAN,NAN,7.00000
16880,0x000E,1,FALSE,842.58850,3.25072,0.18930,3.73870,NAN,NAN,6.90000
16890,0x000E,1,FALSE,843.08807,3.25259,0.18930,3.73850,NAN,NAN,6.90000
16900,0x000E,1,FALSE,843.58771,3.25445,0.18930,3.73850,NAN,NAN,6.90000
16910,0x000E,1,FALSE,844.08716,3.25632,0.18930,3.73840,NAN,NAN,7.00000
16920,0x000E,1,FALSE,844.58661,3.25819,0.18930,3.73830,NAN,NAN,7.10000
16930,0x000E,1,FALSE,845.13599,3.26024,0.18930,3.73820,NAN,NAN,7.10000
16940,0x000E,1,FALSE,845.63550,3.26211,0.18930,3.73810,NAN,NAN,7.10000
16950,0x000E,1,FALSE,846.13477,3.26398,0.18930,3.73800,NAN,NAN,7.20000
16960,0x000E,1,FALSE,846.63422,3.26584,0.18930,3.73800,NAN,NAN,7.20000
16970,0x000E,1,FALSE,847.08362,3.26752,0.18930,3.73790,NAN,NAN,7.30000
16980,0x000E,1,FALSE,847.58301,3.26939,0.18930,3.73780,NAN,NAN,7.30000
16990,0x000E,1,FALSE,848.08234,3.27125,0.18930,3.73770,NAN,NAN,7.30000
17000,0x000E,1,FALSE,848.58173,3.27312,0.18930,3.73770,NAN,NAN,7.30000
17010,0x000E,1,FALSE,849.08093,3.27499,0.18930,3.73760,NAN,NAN,7.40000
17020,0x000E,1,FALSE,849.63013,3.27704,0.18930,3.73750,NAN,NAN,7.40000
17030,0x000E,1,FALSE,850.12921,3.27890,0.18930,3.73740,NAN,NAN,7.40000
17040,0x000E,1,FALSE,850.62817,3.28077,0.18930,3.73740,NAN,NAN,7.40000
17050,0x000E,1,FALSE,851.12714,3.28263,0.18930,3.73730,NAN,NAN,7.40000
17060,0x000E,1,FALSE,851.57654,3.28431,0.18930,3.73730,NAN,NAN,7.40000
17070,0x000E,1,FALSE,852.07605,3.28618,0.18930,3.73720,NAN,NAN,7.40000
17080,0x000E,1,FALSE,852.57538,3.28805,0.18930,3.73710,NAN,NAN,7.30000
17090,0x000E,1,FALSE,853.07465,3.28991,0.18930,3.73710,NAN,NAN,7.30000
17100,0x000E,1,FALSE,853.57428,3.29178,0.18930,3.73700,NAN,NAN,7.30000
17110,0x000E,1,FALSE,854.12360,3.29383,0.18930,3.73690,NAN,NAN,7.30000
17120,0x000E,1,FALSE,854.62280,3.29570,0.18930,3.73680,NAN,NAN,7.30000
17130,0x000E,1,FALSE,855.12183,3.29756,0.18930,3.73680,NAN,NAN,7.30000
17140,0x000E,1,FALSE,855.62122,3.29943,0.18930,3.73670,NAN,NAN,7.30000
17150,0x000E,1,FALSE,856.07068,3.30111,0.18930,3.73670,NAN,NAN,7.30000
17160,0x000E,1,FALSE,856.57007,3.30297,0.18930,3.73660,NAN,NAN,7.30000
17170,0x000E,1,FALSE,857.06952,3.30484,0.18930,3.73650,NAN,NAN,7.30000
17180,0x000E,1,FALSE,857.56909,3.30670,0.18930,3.73640,NAN,NAN,7.30000
17190,0x000E,1,FALSE,858.06866,3.30857,0.18930,3.73640,NAN,NAN,7.40000
17200,0x000E,1,FALSE,858.61823,3.31062,0.18930,3.73630,NAN,NAN,7.40000
17210,0x000E,1,FALSE,859.11780,3.31249,0.18930,3.73620,NAN,NAN,7.40000
17220,0x000E,1,FALSE,859.61737,3.31436,0.18930,3.73620,NAN,NAN,7.40000
17230,0x000E,1,FALSE,860.11688,3.31622,0.18930,3.73620,NAN,NAN,7.50000
17240,0x000E,1,FALSE,860.56647,3.31790,0.18930,3.73610,NAN,NAN,7.50000
17250,0x000E,1,FALSE,861.06598,3.31977,0.18930,3.73600,NAN,NAN,7.50000
17260,0x000E,1,FALSE,861.56555,3.32164,0.18930,3.73600,NAN,NAN,7.60000
17270,0x000E,1,FALSE,862.06512,3.32350,0.18930,3.73600,NAN,NAN,7.60000
17280,0x000E,1,FALSE,862.56470,3.32537,0.18930,3.73600,NAN,NAN,7.60000
17290,0x000E,1,FALSE,863.11414,3.32742,0.18930,3.73590,NAN,NAN,7.60000
17300,0x000E,1,FALSE,863.61383,3.32929,0.18930,3.73590,NAN,NAN,7.70000
17310,0x000E,1,FALSE,864.11346,3.33115,0.18930,3.73580,NAN,NAN,7.70000
17320,0x000E,1,FALSE,864.61316,3.33302,0.18930,3.73580,NAN,NAN,7.70000
17330,0x000E,1,FALSE,865.06287,3.33470,0.18930,3.73580,NAN,NAN,7.70000
17340,0x000E,1,FALSE,865.56256,3.33657,0.18930,3.73580,NAN,NAN,7.80000
17350,0x000E,1,FALSE,866.06219,3.33843,0.18930,3.73570,NAN,NAN,7.80000
17360,0x000E,1,FALSE,866.56201,3.34030,0.18930,3.73570,NAN,NAN,7.80000
17370,0x000E,1,FALSE,867.06165,3.34217,0.18930,3.73570,NAN,NAN,7.80000
17380,0x000E,1,FALSE,867.61127,3.34422,0.18930,3.73560,NAN,NAN,7.80000
17390,0x000E,1,FALSE,868.11066,3.34608,0.18930,3.73560,NAN,NAN,7.90000
17400,0x000E,1,FALSE,868.60999,3.34795,0.18930,3.73560,NAN,NAN,7.80000
17410,0x000E,1,FALSE,869.10956,3.34982,0.18930,3.73560,NAN,NAN,7.90000
17420,0x000E,1,FALSE,869.55902,3.35149,0.18930,3.73550,NAN,NAN,7.90000
17430,0x000E,1,FALSE,870.05841,3.35336,0.18930,3.73550,NAN,NAN,7.90000
17440,0x000E,1,FALSE,870.55786,3.35523,0.18930,3.73550,NAN,NAN,7.80000
17450,0x000E,1,FALSE,871.05719,3.35709,0.18930,3.73540,NAN,NAN,7.70000
17460,0x000E,1,FALSE,871.55658,3.35896,0.18930,3.73540,NAN,NAN,7.60000
17470,0x000E,1,FALSE,872.10596,3.36101,0.18930,3.73530,NAN,NAN,7.50000
17480,0x000E,1,FALSE,872.60522,3.36287,0.18930,3.73530,NAN,NAN,7.40000
17490,0x000E,1,FALSE,873.10443,3.36474,0.18930,3.73520,NAN,NAN,7.30000
17500,0x000E,1,FALSE,873.60358,3.36660,0.18920,3.73510,NAN,NAN,7.30000
17510,0x000E,1,FALSE,874.05280,3.36828,0.18930,3.73510,NAN,NAN,7.20000
17520,0x000E,1,FALSE,874.55200,3.37014,0.18930,3.73500,NAN,NAN,7.10000
17530,0x000E,1,FALSE,875.05109,3.37201,0.18930,3.73480,NAN,NAN,7.00000
17540,0x000E,1,FALSE,875.55017,3.37387,0.18930,3.73480,NAN,NAN,6.90000
17550,0x000E,1,FALSE,876.04944,3.37574,0.18930,3.73470,NAN,NAN,6.90000
17560,0x000E,1,FALSE,876.59857,3.37779,0.18930,3.73460,NAN,NAN,7.00000
17570,0x000E,1,FALSE,877.09790,3.37965,0.18930,3.73450,NAN,NAN,7.00000
17580,0x000E,1,FALSE,877.59729,3.38152,0.18930,3.73440,NAN,NAN,7.10000
17590,0x000E,1,FALSE,878.09668,3.38338,0.18930,3.73430,NAN,NAN,7.10000
17600,0x000E,1,FALSE,878.54620,3.38506,0.18930,3.73430,NAN,NAN,7.20000
17610,0x000E,1,FALSE,879.04565,3.38692,0.18930,3.73420,NAN,NAN,7.20000
17620,0x000E,1,FALSE,879.54474,3.38879,0.18930,3.73410,NAN,NAN,7.30000
17630,0x000E,1,FALSE,880.04407,3.39065,0.18930,3.73410,NAN,NAN,7.30000
17640,0x000E,1,FALSE,880.54309,3.39252,0.18930,3.73400,NAN,NAN,7.30000
17650,0x000E,1,FALSE,881.09235,3.39457,0.18930,3.73390,NAN,NAN,7.30000
17660,0x000E,1,FALSE,881.59174,3.39643,0.18920,3.73390,NAN,NAN,7.40000
17670,0x000E,1,FALSE,882.09100,3.39829,0.18930,3.73380,NAN,NAN,7.30000
17680,0x000E,1,FALSE,882.54034,3.39997,0.18930,3.73370,NAN,NAN,7.40000
17690,0x000E,1,FALSE,883.03986,3.40184,0.18930,3.73370,NAN,NAN,7.40000
17700,0x000E,1,FALSE,883.53931,3.40370,0.18930,3.73360,NAN,NAN,7.40000
17710,0x000E,1,FALSE,884.03882,3.40557,0.18920,3.73360,NAN,NAN,7.40000
17720,0x000E,1,FALSE,884.53827,3.40743,0.18930,3.73350,NAN,NAN,7.40000
17730,0x000E,1,FALSE,885.08759,3.40948,0.18930,3.73350,NAN,NAN,7.40000
17740,0x000E,1,FALSE,885.58704,3.41135,0.18930,3.73340,NAN,NAN,7.30000
17750,0x000E,1,FALSE,886.08661,3.41321,0.18930,3.73330,NAN,NAN,7.30000
17760,0x000E,1,FALSE,886.58600,3.41508,0.18930,3.73330,NAN,NAN,7.30000
17770,0x000E,1,FALSE,887.03552,3.41675,0.18930,3.73320,NAN,NAN,7.30000
17780,0x000E,1,FALSE,887.53479,3.41862,0.18930,3.73310,NAN,NAN,7.30000
17790,0x000E,1,FALSE,888.03394,3.42048,0.18930,3.73300,NAN,NAN,7.30000
17800,0x000E,1,FALSE,888.53308,3.42234,0.18930,3.73300,NAN,NAN,7.30000
17810,0x000E,1,FALSE,889.03247,3.42421,0.18930,3.73290,NAN,NAN,7.30000
17820,0x000E,1,FALSE,889.58160,3.42626,0.18930,3.73290,NAN,NAN,7.30000
17830,0x000E,1,FALSE,890.08093,3.42812,0.18930,3.73280,NAN,NAN,7.30000
17840,0x000E,1,FALSE,890.58051,3.42999,0.18930,3.73270,NAN,NAN,7.40000
17850,0x000E,1,FALSE,891.08008,3.43185,0.18930,3.73270,NAN,NAN,7.40000
17860,0x000E,1,FALSE,891.52942,3.43353,0.18930,3.73270,NAN,NAN,7.40000
17870,0x000E,1,FALSE,892.02899,3.43539,0.18930,3.73260,NAN,NAN,7.50000
17880,0x000E,1,FALSE,892.52844,3.43726,0.18930,3.73250,NAN,NAN,7.50000
17890,0x000E,1,FALSE,893.02771,3.43912,0.18930,3.73250,NAN,NAN,7.50000
17900,0x000E,1,FALSE,893.52692,3.44098,0.18930,3.73250,NAN,NAN,7.50000
17910,0x000E,1,FALSE,894.07617,3.44303,0.18930,3.73240,NAN,NAN,7.60000
17920,0x000E,1,FALSE,894.57538,3.44490,0.18930,3.73240,NAN,NAN,7.60000
17930,0x000E,1,FALSE,895.07440,3.44676,0.18920,3.73240,NAN,NAN,7.60000
17940,0x000E,1,FALSE,895.57355,3.44862,0.18930,3.73230,NAN,NAN,7.60000
17950,0x000E,1,FALSE,896.02271,3.45030,0.18930,3.73230,NAN,NAN,7.70000
17960,0x000E,1,FALSE,896.52173,3.45216,0.18930,3.73220,NAN,NAN,7.70000
17970,0x000E,1,FALSE,897.02087,3.45402,0.18930,3.73220,NAN,NAN,7.70000
17980,0x000E,1,FALSE,897.51996,3.45589,0.18930,3.73220,NAN,NAN,7.70000
17990,0x000E,1,FALSE,898.01886,3.45775,0.18920,3.73220,NAN,NAN,7.80000
18000,0x000E,1,FALSE,898.56769,3.45980,0.18930,3.73220,NAN,NAN,7.80000
18010,0x000E,1,FALSE,899.06677,3.46166,0.18930,3.73210,NAN,NAN,7.80000
18020,0x000E,1,FALSE,899.56573,3.46352,0.18930,3.73210,NAN,NAN,7.80000
18030,0x000E,1,FALSE,900.06476,3.46538,0.18930,3.73210,NAN,NAN,7.80000
18040,0x000E,1,FALSE,900.51392,3.46706,0.18930,3.73210,NAN,NAN,7.80000
18050,0x000E,1,FALSE,901.01300,3.46892,0.18930,3.73210,NAN,NAN,7.90000
18060,0x000E,1,FALSE,901.51215,3.47078,0.18930,3.73210,NAN,NAN,7.90000
18070,0x000E,1,FALSE,902.01135,3.47265,0.18930,3.73210,NAN,NAN,7.90000
18080,0x000E,1,FALSE,902.51068,3.47451,0.18930,3.73210,NAN,NAN,7.90000
18090,0x000E,1,FALSE,903.06018,3.47656,0.18930,3.73200,NAN,NAN,7.80000
18100,0x000E,1,FALSE,903.55945,3.47842,0.18930,3.73200,NAN,NAN,7.70000
18110,0x000E,1,FALSE,904.05865,3.48029,0.18930,3.73190,NAN,NAN,7.70000
18120,0x000E,1,FALSE,904.55768,3.48215,0.18930,3.73190,NAN,NAN,7.60000
18130,0x000E,1,FALSE,905.00696,3.48383,0.18930,3.73180,NAN,NAN,7.50000
18140,0x000E,1,FALSE,905.50610,3.48569,0.18930,3.73180,NAN,NAN,7.40000
18150,0x000E,1,FALSE,906.00519,3.48755,0.18930,3.73170,NAN,NAN,7.30000
18160,0x000E,1,FALSE,906.50409,3.48941,0.18930,3.73160,NAN,NAN,7.20000
18170,0x000E,1,FALSE,907.00305,3.49127,0.18930,3.73160,NAN,NAN,7.10000
18180,0x000E,1,FALSE,907.55200,3.49332,0.18930,3.73150,NAN,NAN,7.10000
18190,0x000E,1,FALSE,908.05096,3.49518,0.18930,3.73140,NAN,NAN,7.00000
18200,0x000E,1,FALSE,908.54999,3.49705,0.18930,3.73130,NAN,NAN,6.90000
18210,0x000E,1,FALSE,909.04889,3.49891,0.18920,3.73120,NAN,NAN,6.90000
18220,0x000E,1,FALSE,909.49799,3.50058,0.18920,3.73110,NAN,NAN,7.00000
18230,0x000E,1,FALSE,909.99689,3.50244,0.18930,3.73110,NAN,NAN,7.10000
18240,0x000E,1,FALSE,910.49573,3.50431,0.18920,3.73100,NAN,NAN,7.10000
18250,0x000E,1,FALSE,910.99481,3.50617,0.18920,3.73090,NAN,NAN,7.20000
18260,0x000E,1,FALSE,911.49371,3.50803,0.18920,3.73080,NAN,NAN,7.20000
18270,0x000E,1,FALSE,912.04248,3.51008,0.18920,3.73080,NAN,NAN,7.30000
18280,0x000E,1,FALSE,912.54138,3.51194,0.18920,3.73070,NAN,NAN,7.30000
18290,0x000E,1,FALSE,913.04071,3.51380,0.18920,3.73060,NAN,NAN,7.30000
18300,0x000E,1,FALSE,913.53992,3.51566,0.18920,3.73050,NAN,NAN,7.30000
18310,0x000E,1,FALSE,913.98932,3.51734,0.18920,3.73050,NAN,NAN,7.40000
18320,0x000E,1,FALSE,914.48853,3.51920,0.18930,3.73040,NAN,NAN,7.40000
18330,0x000E,1,FALSE,914.98773,3.52106,0.18930,3.73040,NAN,NAN,7.40000
18340,0x000E,1,FALSE,915.48700,3.52292,0.18930,3.73030,NAN,NAN,7.40000
18350,0x000E,1,FALSE,915.98639,3.52479,0.18930,3.73030,NAN,NAN,7.40000
18360,0x000E,1,FALSE,916.53564,3.52684,0.18930,3.73020,NAN,NAN,7.40000
18370,0x000E,1,FALSE,917.03479,3.52870,0.18930,3.73020,NAN,NAN,7.40000
18380,0x000E,1,FALSE,917.53406,3.53056,0.18930,3.73010,NAN,NAN,7.40000
18390,0x000E,1,FALSE,918.03339,3.53242,0.18930,3.73010,NAN,NAN,7.40000
18400,0x000E,1,FALSE,918.48273,3.53410,0.18930,3.73000,NAN,NAN,7.30000
18410,0x000E,1,FALSE,918.98206,3.53596,0.18930,3.72990,NAN,NAN,7.30000
18420,0x000E,1,FALSE,919.48138,3.53782,0.18930,3.72990,NAN,NAN,7.30000
18430,0x000E,1,FALSE,919.98065,3.53968,0.18930,3.72980,NAN,NAN,7.30000
18440,0x000E,1,FALSE,920.48004,3.54155,0.18930,3.72970,NAN,NAN,7.30000
18450,0x000E,1,FALSE,921.02924,3.54360,0.18930,3.72970,NAN,NAN,7.30000
18460,0x000E,1,FALSE,921.52826,3.54546,0.18930,3.72960,NAN,NAN,7.30000
18470,0x000E,1,FALSE,922.02716,3.54732,0.18930,3.72960,NAN,NAN,7.30000
18480,0x000E,1,FALSE,922.52618,3.54918,0.18930,3.72950,NAN,NAN,7.30000
18490,0x000E,1,FALSE,922.97516,3.55085,0.18930,3.72950,NAN,NAN,7.40000
18500,0x000E,1,FALSE,923.47412,3.55271,0.18930,3.72940,NAN,NAN,7.40000
18510,0x000E,1,FALSE,923.97308,3.55457,0.18930,3.72940,NAN,NAN,7.40000
18520,0x000E,1,FALSE,924.47192,3.55643,0.18920,3.72940,NAN,NAN,7.40000
18530,0x000E,1,FALSE,924.97089,3.55829,0.18930,3.72930,NAN,NAN,7.50000
18540,0x000E,1,FALSE,925.51971,3.56034,0.18930,3.72920,NAN,NAN,7.50000
